seizure_id,district_id,district_name,locality_name,seizure_timestamp,category_id,category_name,seized_quantity,unit_of_measure,seizure_context
SEZ-2026-00597,34,Nagapattinam,Nagapattinam West Industrial Bypass,2025-02-06 03:57:25,3,Prescription Narcotics / Codeine / Alprazolam,26.52,KG,WAREHOUSE_RAID
SEZ-2026-00598,1,Chennai,Chennai East Campus Zone,2025-12-14 21:33:43,6,Unclassified / Suspicious Substance,8.98,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00599,31,Virudhunagar,Virudhunagar West Industrial Bypass,2024-09-23 06:01:33,4,Chemical Precursors / Ephedrine,39.23,VIALS,WAREHOUSE_RAID
SEZ-2026-00600,26,Ariyalur,Ariyalur East Industrial Bypass,2025-06-10 07:19:12,2,Synthetic Stimulants / MDMA / Meth,29.43,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00601,2,Coimbatore,Coimbatore South Industrial Bypass,2025-05-20 01:41:04,4,Chemical Precursors / Ephedrine,43.43,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00602,10,Krishnagiri,Krishnagiri South Campus Zone,2025-08-05 03:37:22,5,Opioid Analogues / Brown Sugar / Heroin,12.77,VIALS,WAREHOUSE_RAID
SEZ-2026-00603,5,Tiruchirappalli,Tiruchirappalli East Campus Zone,2024-12-16 10:30:11,5,Opioid Analogues / Brown Sugar / Heroin,0.80,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00604,35,Mayiladuthurai,Mayiladuthurai East Campus Zone,2025-05-29 20:17:12,6,Unclassified / Suspicious Substance,38.57,LITRES,WAREHOUSE_RAID
SEZ-2026-00605,8,Tiruppur,Tiruppur Central Market,2026-08-07 10:08:17,2,Synthetic Stimulants / MDMA / Meth,44.39,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00606,10,Krishnagiri,Krishnagiri Central Market,2024-11-11 04:24:43,5,Opioid Analogues / Brown Sugar / Heroin,10.39,KG,WAREHOUSE_RAID
SEZ-2026-00607,22,Dharmapuri,Dharmapuri North Market,2025-02-06 21:04:03,4,Chemical Precursors / Ephedrine,2.06,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00608,27,Perambalur,Perambalur East Market,2025-09-27 13:55:14,3,Prescription Narcotics / Codeine / Alprazolam,38.37,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00609,15,Tenkasi,Tenkasi Central Industrial Bypass,2025-01-21 04:42:07,6,Unclassified / Suspicious Substance,32.30,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00610,37,Tirupathur,Tirupathur West Industrial Bypass,2024-12-24 21:59:58,2,Synthetic Stimulants / MDMA / Meth,42.07,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00611,31,Virudhunagar,Virudhunagar West Campus Zone,2025-09-30 23:20:17,6,Unclassified / Suspicious Substance,16.43,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00612,11,Dindigul,Dindigul West Industrial Bypass,2026-05-27 20:25:40,6,Unclassified / Suspicious Substance,8.80,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00613,19,Cuddalore,Cuddalore East Market,2025-09-30 00:21:47,5,Opioid Analogues / Brown Sugar / Heroin,42.20,VIALS,WAREHOUSE_RAID
SEZ-2026-00614,26,Ariyalur,Ariyalur Central Industrial Bypass,2025-01-12 03:39:46,1,Commercial Ganja / Cannabis,10.01,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00615,17,Chengalpattu,Chengalpattu South Industrial Bypass,2026-07-21 15:58:07,4,Chemical Precursors / Ephedrine,43.41,LITRES,WAREHOUSE_RAID
SEZ-2026-00616,17,Chengalpattu,Chengalpattu East Market,2026-04-17 02:42:03,1,Commercial Ganja / Cannabis,43.05,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00617,3,Madurai,Madurai North Campus Zone,2026-04-03 07:21:26,5,Opioid Analogues / Brown Sugar / Heroin,1.08,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00618,33,Thiruvarur,Thiruvarur West Industrial Bypass,2025-12-17 16:55:33,1,Commercial Ganja / Cannabis,14.50,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00619,22,Dharmapuri,Dharmapuri West Market,2026-08-19 22:49:40,5,Opioid Analogues / Brown Sugar / Heroin,26.27,LITRES,WAREHOUSE_RAID
SEZ-2026-00620,30,Ramanathapuram,Ramanathapuram East Campus Zone,2026-05-06 14:12:23,1,Commercial Ganja / Cannabis,42.58,LITRES,WAREHOUSE_RAID
SEZ-2026-00621,3,Madurai,Madurai Central Market,2026-03-29 12:54:24,2,Synthetic Stimulants / MDMA / Meth,41.00,LITRES,WAREHOUSE_RAID
SEZ-2026-00622,19,Cuddalore,Cuddalore West Market,2025-08-31 11:53:02,5,Opioid Analogues / Brown Sugar / Heroin,10.69,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00623,32,Theni,Theni Central Industrial Bypass,2024-12-09 14:23:43,2,Synthetic Stimulants / MDMA / Meth,28.58,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00624,3,Madurai,Madurai East Campus Zone,2026-05-10 03:59:04,2,Synthetic Stimulants / MDMA / Meth,6.83,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00625,28,Pudukkottai,Pudukkottai West Market,2025-01-01 16:48:01,5,Opioid Analogues / Brown Sugar / Heroin,26.95,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00626,22,Dharmapuri,Dharmapuri South Market,2026-07-05 07:19:27,3,Prescription Narcotics / Codeine / Alprazolam,24.21,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00627,17,Chengalpattu,Chengalpattu East Industrial Bypass,2026-08-11 07:50:13,3,Prescription Narcotics / Codeine / Alprazolam,35.84,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00628,35,Mayiladuthurai,Mayiladuthurai South Market,2025-06-09 05:11:46,4,Chemical Precursors / Ephedrine,17.49,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00629,28,Pudukkottai,Pudukkottai West Industrial Bypass,2025-07-04 16:11:37,4,Chemical Precursors / Ephedrine,26.87,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00630,6,Tirunelveli,Tirunelveli East Industrial Bypass,2025-02-27 03:38:57,6,Unclassified / Suspicious Substance,41.83,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00631,19,Cuddalore,Cuddalore East Market,2025-11-26 01:16:04,3,Prescription Narcotics / Codeine / Alprazolam,21.66,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00632,11,Dindigul,Dindigul South Market,2025-05-17 12:12:15,2,Synthetic Stimulants / MDMA / Meth,39.59,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00633,7,Erode,Erode Central Industrial Bypass,2026-01-16 06:10:01,6,Unclassified / Suspicious Substance,40.78,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00634,1,Chennai,Chennai South Campus Zone,2026-05-26 21:43:50,3,Prescription Narcotics / Codeine / Alprazolam,31.17,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00635,31,Virudhunagar,Virudhunagar South Campus Zone,2026-01-15 02:06:43,1,Commercial Ganja / Cannabis,36.52,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00636,36,Ranipet,Ranipet South Campus Zone,2025-04-12 18:05:46,5,Opioid Analogues / Brown Sugar / Heroin,34.55,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00637,32,Theni,Theni East Industrial Bypass,2025-09-15 17:58:50,6,Unclassified / Suspicious Substance,22.67,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00638,21,Kallakurichi,Kallakurichi North Market,2024-11-25 07:17:41,6,Unclassified / Suspicious Substance,28.92,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00639,28,Pudukkottai,Pudukkottai West Market,2024-10-28 10:14:28,5,Opioid Analogues / Brown Sugar / Heroin,1.44,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00640,22,Dharmapuri,Dharmapuri North Campus Zone,2026-01-27 21:36:52,1,Commercial Ganja / Cannabis,9.73,LITRES,WAREHOUSE_RAID
SEZ-2026-00641,28,Pudukkottai,Pudukkottai South Campus Zone,2025-07-08 02:44:50,3,Prescription Narcotics / Codeine / Alprazolam,38.35,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00642,19,Cuddalore,Cuddalore North Industrial Bypass,2024-10-04 22:04:37,4,Chemical Precursors / Ephedrine,16.17,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00643,9,Vellore,Vellore South Industrial Bypass,2024-10-03 19:20:18,1,Commercial Ganja / Cannabis,8.47,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00644,12,Thanjavur,Thanjavur North Campus Zone,2025-12-31 20:45:35,6,Unclassified / Suspicious Substance,23.81,KG,WAREHOUSE_RAID
SEZ-2026-00645,29,Sivaganga,Sivaganga North Industrial Bypass,2024-12-31 23:52:05,2,Synthetic Stimulants / MDMA / Meth,22.41,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00646,28,Pudukkottai,Pudukkottai East Market,2024-11-21 17:55:31,4,Chemical Precursors / Ephedrine,34.79,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00647,7,Erode,Erode Central Market,2025-08-28 13:39:13,3,Prescription Narcotics / Codeine / Alprazolam,15.79,VIALS,WAREHOUSE_RAID
SEZ-2026-00648,10,Krishnagiri,Krishnagiri South Market,2025-05-03 05:37:18,3,Prescription Narcotics / Codeine / Alprazolam,12.87,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00649,34,Nagapattinam,Nagapattinam North Industrial Bypass,2024-11-29 23:21:56,3,Prescription Narcotics / Codeine / Alprazolam,23.71,KG,WAREHOUSE_RAID
SEZ-2026-00650,12,Thanjavur,Thanjavur West Campus Zone,2026-08-09 18:09:37,6,Unclassified / Suspicious Substance,21.52,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00651,24,Nilgiris,Nilgiris North Market,2026-06-22 18:17:38,2,Synthetic Stimulants / MDMA / Meth,5.38,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00652,15,Tenkasi,Tenkasi West Industrial Bypass,2025-03-07 20:33:45,1,Commercial Ganja / Cannabis,29.81,KG,WAREHOUSE_RAID
SEZ-2026-00653,12,Thanjavur,Thanjavur North Campus Zone,2025-07-19 10:13:42,2,Synthetic Stimulants / MDMA / Meth,35.13,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00654,32,Theni,Theni West Industrial Bypass,2026-07-22 16:40:38,6,Unclassified / Suspicious Substance,9.12,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00655,4,Salem,Salem South Industrial Bypass,2025-11-23 02:01:24,6,Unclassified / Suspicious Substance,26.10,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00656,33,Thiruvarur,Thiruvarur West Industrial Bypass,2026-01-03 19:34:14,4,Chemical Precursors / Ephedrine,40.37,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00657,7,Erode,Erode South Industrial Bypass,2026-08-16 17:18:37,3,Prescription Narcotics / Codeine / Alprazolam,6.47,KG,WAREHOUSE_RAID
SEZ-2026-00658,18,Tiruvallur,Tiruvallur East Market,2026-08-18 22:27:14,5,Opioid Analogues / Brown Sugar / Heroin,31.84,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00659,32,Theni,Theni West Market,2024-09-27 00:08:35,1,Commercial Ganja / Cannabis,27.76,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00660,14,Kanniyakumari,Kanniyakumari Central Industrial Bypass,2026-08-18 12:01:02,5,Opioid Analogues / Brown Sugar / Heroin,42.52,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00661,5,Tiruchirappalli,Tiruchirappalli Central Industrial Bypass,2025-02-01 04:34:33,5,Opioid Analogues / Brown Sugar / Heroin,41.55,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00662,13,Thoothukudi,Thoothukudi West Campus Zone,2025-08-13 21:42:08,6,Unclassified / Suspicious Substance,13.50,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00663,23,Namakkal,Namakkal North Campus Zone,2024-11-19 19:02:18,6,Unclassified / Suspicious Substance,14.08,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00664,12,Thanjavur,Thanjavur North Market,2025-12-29 17:27:19,1,Commercial Ganja / Cannabis,23.09,KG,WAREHOUSE_RAID
SEZ-2026-00665,4,Salem,Salem East Campus Zone,2026-06-21 20:46:43,1,Commercial Ganja / Cannabis,4.75,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00666,4,Salem,Salem West Market,2026-03-09 14:46:34,3,Prescription Narcotics / Codeine / Alprazolam,17.25,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00667,4,Salem,Salem Central Market,2026-07-23 10:52:00,6,Unclassified / Suspicious Substance,41.74,VIALS,WAREHOUSE_RAID
SEZ-2026-00668,4,Salem,Salem South Campus Zone,2025-02-21 14:59:30,6,Unclassified / Suspicious Substance,4.70,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00669,31,Virudhunagar,Virudhunagar South Industrial Bypass,2025-11-21 02:36:15,2,Synthetic Stimulants / MDMA / Meth,28.70,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00670,36,Ranipet,Ranipet West Campus Zone,2026-04-13 06:18:13,4,Chemical Precursors / Ephedrine,36.24,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00671,24,Nilgiris,Nilgiris North Industrial Bypass,2024-09-20 05:50:18,3,Prescription Narcotics / Codeine / Alprazolam,34.63,KG,WAREHOUSE_RAID
SEZ-2026-00672,19,Cuddalore,Cuddalore West Industrial Bypass,2026-03-02 23:10:17,5,Opioid Analogues / Brown Sugar / Heroin,29.20,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00673,11,Dindigul,Dindigul West Market,2026-07-12 09:45:16,6,Unclassified / Suspicious Substance,37.38,VIALS,WAREHOUSE_RAID
SEZ-2026-00674,4,Salem,Salem East Industrial Bypass,2025-05-15 21:32:26,6,Unclassified / Suspicious Substance,43.85,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00675,2,Coimbatore,Coimbatore South Industrial Bypass,2026-08-17 01:57:33,5,Opioid Analogues / Brown Sugar / Heroin,41.91,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00676,17,Chengalpattu,Chengalpattu Central Campus Zone,2025-12-20 06:56:14,3,Prescription Narcotics / Codeine / Alprazolam,41.83,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00677,8,Tiruppur,Tiruppur East Industrial Bypass,2026-03-11 09:19:11,1,Commercial Ganja / Cannabis,43.62,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00678,4,Salem,Salem East Market,2024-11-17 13:10:43,4,Chemical Precursors / Ephedrine,7.31,LITRES,WAREHOUSE_RAID
SEZ-2026-00679,11,Dindigul,Dindigul North Industrial Bypass,2025-11-05 00:27:22,6,Unclassified / Suspicious Substance,5.95,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00680,6,Tirunelveli,Tirunelveli East Industrial Bypass,2025-11-15 12:11:56,4,Chemical Precursors / Ephedrine,6.99,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00681,36,Ranipet,Ranipet West Market,2026-02-14 18:31:33,6,Unclassified / Suspicious Substance,21.10,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00682,17,Chengalpattu,Chengalpattu Central Market,2025-01-19 06:55:23,6,Unclassified / Suspicious Substance,31.74,LITRES,WAREHOUSE_RAID
SEZ-2026-00683,15,Tenkasi,Tenkasi North Industrial Bypass,2025-11-18 07:56:53,2,Synthetic Stimulants / MDMA / Meth,44.95,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00684,35,Mayiladuthurai,Mayiladuthurai East Industrial Bypass,2026-03-31 02:41:26,1,Commercial Ganja / Cannabis,26.81,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00685,7,Erode,Erode Central Market,2026-03-29 12:34:05,6,Unclassified / Suspicious Substance,35.80,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00686,36,Ranipet,Ranipet South Market,2024-11-06 18:30:56,1,Commercial Ganja / Cannabis,37.77,LITRES,WAREHOUSE_RAID
SEZ-2026-00687,14,Kanniyakumari,Kanniyakumari South Market,2024-10-23 04:44:02,5,Opioid Analogues / Brown Sugar / Heroin,44.32,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00688,14,Kanniyakumari,Kanniyakumari West Industrial Bypass,2025-12-28 01:00:28,3,Prescription Narcotics / Codeine / Alprazolam,37.03,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00689,31,Virudhunagar,Virudhunagar West Industrial Bypass,2025-11-11 22:14:00,1,Commercial Ganja / Cannabis,1.50,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00690,30,Ramanathapuram,Ramanathapuram West Market,2026-03-31 18:59:05,1,Commercial Ganja / Cannabis,16.36,LITRES,WAREHOUSE_RAID
SEZ-2026-00691,22,Dharmapuri,Dharmapuri Central Market,2026-06-13 05:35:53,1,Commercial Ganja / Cannabis,11.20,VIALS,WAREHOUSE_RAID
SEZ-2026-00692,19,Cuddalore,Cuddalore Central Market,2025-11-18 23:44:19,3,Prescription Narcotics / Codeine / Alprazolam,14.00,LITRES,WAREHOUSE_RAID
SEZ-2026-00693,11,Dindigul,Dindigul South Industrial Bypass,2025-04-16 11:20:00,4,Chemical Precursors / Ephedrine,33.54,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00694,13,Thoothukudi,Thoothukudi North Industrial Bypass,2025-05-11 18:53:48,1,Commercial Ganja / Cannabis,36.71,VIALS,WAREHOUSE_RAID
SEZ-2026-00695,34,Nagapattinam,Nagapattinam North Campus Zone,2026-04-05 20:03:41,2,Synthetic Stimulants / MDMA / Meth,25.05,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00696,6,Tirunelveli,Tirunelveli Central Market,2026-03-06 22:17:14,1,Commercial Ganja / Cannabis,28.08,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00697,35,Mayiladuthurai,Mayiladuthurai North Campus Zone,2026-06-04 02:26:45,6,Unclassified / Suspicious Substance,4.80,VIALS,WAREHOUSE_RAID
SEZ-2026-00698,8,Tiruppur,Tiruppur South Campus Zone,2025-03-17 15:31:59,3,Prescription Narcotics / Codeine / Alprazolam,39.20,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00699,3,Madurai,Madurai West Market,2024-10-04 05:29:04,1,Commercial Ganja / Cannabis,43.78,VIALS,WAREHOUSE_RAID
SEZ-2026-00700,1,Chennai,Chennai West Campus Zone,2025-02-18 11:07:52,5,Opioid Analogues / Brown Sugar / Heroin,14.00,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00701,5,Tiruchirappalli,Tiruchirappalli South Market,2025-03-26 23:09:12,3,Prescription Narcotics / Codeine / Alprazolam,29.75,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00702,8,Tiruppur,Tiruppur South Campus Zone,2024-12-04 17:18:57,3,Prescription Narcotics / Codeine / Alprazolam,43.81,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00703,21,Kallakurichi,Kallakurichi North Industrial Bypass,2026-05-06 23:37:39,5,Opioid Analogues / Brown Sugar / Heroin,22.25,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00704,23,Namakkal,Namakkal East Industrial Bypass,2024-11-05 11:12:04,5,Opioid Analogues / Brown Sugar / Heroin,0.64,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00705,35,Mayiladuthurai,Mayiladuthurai West Campus Zone,2025-07-25 11:22:54,6,Unclassified / Suspicious Substance,17.92,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00706,15,Tenkasi,Tenkasi West Market,2025-12-17 03:48:17,5,Opioid Analogues / Brown Sugar / Heroin,36.60,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00707,15,Tenkasi,Tenkasi North Industrial Bypass,2026-03-01 12:49:42,4,Chemical Precursors / Ephedrine,10.23,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00708,30,Ramanathapuram,Ramanathapuram South Industrial Bypass,2026-05-11 09:34:13,1,Commercial Ganja / Cannabis,22.72,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00709,37,Tirupathur,Tirupathur East Industrial Bypass,2025-07-02 01:04:00,4,Chemical Precursors / Ephedrine,2.74,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00710,7,Erode,Erode Central Campus Zone,2025-07-31 02:18:47,1,Commercial Ganja / Cannabis,12.05,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00711,12,Thanjavur,Thanjavur North Market,2026-08-09 22:45:42,4,Chemical Precursors / Ephedrine,35.30,VIALS,WAREHOUSE_RAID
SEZ-2026-00712,18,Tiruvallur,Tiruvallur West Market,2024-12-30 15:20:37,2,Synthetic Stimulants / MDMA / Meth,32.21,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00713,23,Namakkal,Namakkal South Market,2025-11-05 11:16:05,5,Opioid Analogues / Brown Sugar / Heroin,9.62,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00714,38,Tiruvannamalai,Tiruvannamalai West Industrial Bypass,2025-09-18 23:51:55,6,Unclassified / Suspicious Substance,15.63,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00715,16,Kancheepuram,Kancheepuram East Market,2025-09-27 00:41:50,3,Prescription Narcotics / Codeine / Alprazolam,31.73,VIALS,WAREHOUSE_RAID
SEZ-2026-00716,24,Nilgiris,Nilgiris East Campus Zone,2026-06-25 17:28:41,6,Unclassified / Suspicious Substance,37.63,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00717,23,Namakkal,Namakkal North Market,2024-11-12 23:25:31,3,Prescription Narcotics / Codeine / Alprazolam,1.76,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00718,38,Tiruvannamalai,Tiruvannamalai North Market,2025-12-17 09:57:33,1,Commercial Ganja / Cannabis,16.23,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00719,17,Chengalpattu,Chengalpattu South Industrial Bypass,2026-08-07 17:22:05,2,Synthetic Stimulants / MDMA / Meth,25.66,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00720,35,Mayiladuthurai,Mayiladuthurai West Market,2026-02-09 15:44:08,6,Unclassified / Suspicious Substance,15.17,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00721,3,Madurai,Madurai South Campus Zone,2024-10-28 21:32:03,2,Synthetic Stimulants / MDMA / Meth,4.53,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00722,3,Madurai,Madurai West Market,2024-10-26 00:59:24,6,Unclassified / Suspicious Substance,24.67,VIALS,WAREHOUSE_RAID
SEZ-2026-00723,24,Nilgiris,Nilgiris South Industrial Bypass,2026-04-15 22:06:38,6,Unclassified / Suspicious Substance,13.67,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00724,26,Ariyalur,Ariyalur North Industrial Bypass,2026-04-01 14:05:18,4,Chemical Precursors / Ephedrine,36.35,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00725,3,Madurai,Madurai South Market,2026-02-26 02:57:00,4,Chemical Precursors / Ephedrine,24.55,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00726,33,Thiruvarur,Thiruvarur South Industrial Bypass,2025-11-26 21:51:01,3,Prescription Narcotics / Codeine / Alprazolam,27.43,LITRES,WAREHOUSE_RAID
SEZ-2026-00727,28,Pudukkottai,Pudukkottai South Campus Zone,2026-01-06 08:06:52,2,Synthetic Stimulants / MDMA / Meth,42.87,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00728,1,Chennai,Chennai East Market,2026-06-08 13:48:40,5,Opioid Analogues / Brown Sugar / Heroin,41.37,VIALS,WAREHOUSE_RAID
SEZ-2026-00729,15,Tenkasi,Tenkasi West Campus Zone,2025-04-15 20:36:49,2,Synthetic Stimulants / MDMA / Meth,12.81,VIALS,WAREHOUSE_RAID
SEZ-2026-00730,31,Virudhunagar,Virudhunagar South Industrial Bypass,2025-06-29 10:35:07,6,Unclassified / Suspicious Substance,25.39,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00731,24,Nilgiris,Nilgiris East Industrial Bypass,2025-07-13 19:42:59,4,Chemical Precursors / Ephedrine,13.48,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00732,21,Kallakurichi,Kallakurichi Central Market,2025-11-10 22:00:25,3,Prescription Narcotics / Codeine / Alprazolam,3.66,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00733,34,Nagapattinam,Nagapattinam South Industrial Bypass,2025-11-29 09:01:58,4,Chemical Precursors / Ephedrine,31.85,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00734,14,Kanniyakumari,Kanniyakumari North Industrial Bypass,2026-02-20 04:04:51,5,Opioid Analogues / Brown Sugar / Heroin,3.73,VIALS,WAREHOUSE_RAID
SEZ-2026-00735,27,Perambalur,Perambalur East Industrial Bypass,2025-04-06 07:23:58,6,Unclassified / Suspicious Substance,2.82,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00736,35,Mayiladuthurai,Mayiladuthurai East Campus Zone,2025-10-27 23:41:50,1,Commercial Ganja / Cannabis,21.58,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00737,13,Thoothukudi,Thoothukudi Central Market,2026-04-13 06:40:19,1,Commercial Ganja / Cannabis,10.87,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00738,13,Thoothukudi,Thoothukudi Central Industrial Bypass,2025-01-11 00:37:57,5,Opioid Analogues / Brown Sugar / Heroin,33.34,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00739,32,Theni,Theni West Industrial Bypass,2024-12-04 06:09:57,3,Prescription Narcotics / Codeine / Alprazolam,4.19,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00740,22,Dharmapuri,Dharmapuri East Market,2025-04-03 03:33:59,4,Chemical Precursors / Ephedrine,15.03,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00741,22,Dharmapuri,Dharmapuri Central Campus Zone,2025-07-27 05:51:07,6,Unclassified / Suspicious Substance,33.76,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00742,23,Namakkal,Namakkal Central Campus Zone,2024-12-11 19:11:26,1,Commercial Ganja / Cannabis,35.00,LITRES,WAREHOUSE_RAID
SEZ-2026-00743,15,Tenkasi,Tenkasi South Campus Zone,2024-10-08 09:47:55,4,Chemical Precursors / Ephedrine,28.21,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00744,10,Krishnagiri,Krishnagiri East Campus Zone,2025-07-26 07:55:21,6,Unclassified / Suspicious Substance,31.25,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00745,19,Cuddalore,Cuddalore West Industrial Bypass,2025-12-09 13:01:54,6,Unclassified / Suspicious Substance,16.40,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00746,4,Salem,Salem East Industrial Bypass,2025-11-02 04:11:50,4,Chemical Precursors / Ephedrine,32.17,VIALS,HIGHWAY_INTERCEPTION
