checkpost_report_id,checkpost_name,district_id,district_name,border_corridor,scanned_at,transit_direction,category_id,category_name,volume_band
CHK-2026-00559,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-05-19 05:48:29,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00560,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-22 11:24:23,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00561,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-02-05 07:34:15,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00562,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-08-12 07:45:55,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00563,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-07-08 15:26:50,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00564,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-05-20 07:45:39,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00565,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-06-06 12:45:27,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00566,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-03 10:19:33,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00567,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-18 22:15:51,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00568,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-03-23 17:43:38,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00569,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-12-10 13:57:58,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00570,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-04-02 02:07:07,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00571,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-06-14 15:15:15,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00572,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-04 15:07:06,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00573,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-12-13 08:43:18,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00574,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-05-16 12:25:17,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00575,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-01-27 02:54:49,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00576,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-04-14 22:48:35,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00577,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-08 22:24:16,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00578,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-15 02:39:41,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00579,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-09 06:34:50,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00580,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-11-21 20:24:44,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00581,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-02-03 13:53:19,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00582,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-06-23 12:46:48,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00583,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-01-08 12:00:33,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00584,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-29 07:39:10,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00585,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-12-08 22:14:15,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00586,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-05 17:27:46,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00587,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-02-17 06:52:50,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00588,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-26 01:03:31,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00589,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-12-12 04:26:31,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00590,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-15 05:59:42,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00591,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-01-16 14:44:47,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00592,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-06-29 01:24:29,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00593,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-05-12 18:53:59,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00594,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-13 21:36:31,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00595,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-11-15 09:12:13,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00596,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-11-05 08:15:56,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00597,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-25 19:08:36,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00598,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-12 07:05:52,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00599,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-03-25 20:54:11,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00600,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-03-04 00:22:25,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00601,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-04-11 02:29:55,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00602,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-03 07:58:53,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00603,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-07-22 07:01:33,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00604,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-08-14 04:16:57,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00605,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-05-02 02:02:23,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00606,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-06-01 05:46:42,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00607,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-12 15:19:44,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00608,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-04-14 13:35:45,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00609,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-24 02:29:33,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00610,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-07-30 13:40:40,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00611,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-09-28 19:17:22,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00612,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-09-30 04:41:34,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00613,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-07 07:24:53,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00614,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-04 13:31:29,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00615,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-17 08:18:39,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00616,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-03-03 04:39:28,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00617,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-04-13 17:11:41,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00618,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-03-23 22:27:39,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00619,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-04-19 00:51:27,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00620,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-14 09:36:07,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00621,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-05-21 21:41:02,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00622,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-15 11:14:29,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00623,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-03-21 07:48:38,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00624,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-21 01:58:36,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00625,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-13 14:29:06,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00626,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-01-26 05:17:03,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00627,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-01-18 22:51:17,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00628,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-04 03:10:10,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00629,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-08-01 06:24:45,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00630,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-08-19 08:49:37,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00631,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-08 14:09:44,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00632,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-18 21:58:34,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00633,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-20 10:49:03,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00634,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-12-20 21:35:08,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00635,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-01-04 07:36:38,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00636,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-02-27 15:06:30,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00637,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-11-02 06:32:37,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00638,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-01-19 12:54:29,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00639,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-07 14:49:10,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00640,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-05-01 08:14:32,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00641,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-03-08 11:28:30,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00642,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-09-08 06:38:39,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00643,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-10-28 07:05:05,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00644,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-07-13 17:49:30,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00645,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-01 11:29:43,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00646,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-04-07 03:49:13,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00647,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-04-17 13:53:04,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00648,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-09-22 04:51:17,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00649,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-13 10:18:36,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00650,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-01-17 18:04:24,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00651,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-08-26 15:20:56,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00652,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-12-17 21:17:29,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00653,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-05-15 20:45:18,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00654,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-11-12 14:28:22,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00655,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-12-19 01:52:35,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00656,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-08-16 07:36:17,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00657,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-14 09:29:25,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00658,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-04-14 17:54:14,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00659,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-05-18 05:45:33,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00660,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-01-26 23:42:37,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00661,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-02-09 00:06:16,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00662,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-07-27 10:54:53,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00663,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-02-04 10:03:04,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00664,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-19 22:32:17,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00665,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-02-22 19:12:25,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00666,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-02-25 12:20:38,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00667,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-19 18:28:12,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00668,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-03-25 11:28:12,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00669,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-10-19 12:43:30,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00670,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-07 12:21:17,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00671,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-24 08:06:55,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00672,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-12-07 19:22:57,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00673,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-18 13:07:47,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00674,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-03-17 07:37:51,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00675,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-08 11:58:31,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00676,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-10-07 12:29:44,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00677,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-04-24 12:14:05,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00678,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-06-02 09:48:30,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00679,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-07-15 10:56:41,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00680,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-22 10:18:52,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00681,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-29 12:12:17,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00682,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-03-09 14:02:37,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00683,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-11-16 06:11:19,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00684,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-03 09:59:37,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00685,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-02-12 15:43:20,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00686,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-24 12:47:44,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00687,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-21 23:42:55,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00688,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-28 08:26:56,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00689,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-11-01 18:18:21,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00690,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-09-11 19:34:39,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00691,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-05-01 11:47:53,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00692,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-05-03 12:55:28,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00693,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-07 00:51:03,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00694,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-04-17 02:50:32,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00695,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-06-29 06:40:32,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00696,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-06-02 09:05:52,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00697,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-07-12 07:25:57,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
