complaint_id,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,source_id,source_name,reported_at,description_sanitized,verification_status,is_first_time_signal
CMP-2026-00110,14,Kanniyakumari,68,204,Kanniyakumari East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-02-10 20:36:38,Observation reported near Kanniyakumari East Industrial Bypass sector in Kanniyakumari.,NEEDS_VERIFICATION,0
CMP-2026-00111,28,Pudukkottai,140,418,Pudukkottai Central Market,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2025-04-25 08:21:34,Observation reported near Pudukkottai Central Market sector in Pudukkottai.,VERIFIED,0
CMP-2026-00112,12,Thanjavur,59,176,Thanjavur West Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-07-05 04:24:39,Observation reported near Thanjavur West Campus Zone sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-00113,27,Perambalur,131,392,Perambalur North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2026-04-24 10:44:16,Observation reported near Perambalur North Campus Zone sector in Perambalur.,UNVERIFIED,0
CMP-2026-00114,38,Tiruvannamalai,187,561,Tiruvannamalai South Industrial Bypass,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2024-11-06 00:59:55,Observation reported near Tiruvannamalai South Industrial Bypass sector in Tiruvannamalai.,NEEDS_VERIFICATION,0
CMP-2026-00115,20,Viluppuram,97,291,Viluppuram South Industrial Bypass,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-05-17 19:47:39,Observation reported near Viluppuram South Industrial Bypass sector in Viluppuram.,CORROBORATED,0
CMP-2026-00116,20,Viluppuram,99,295,Viluppuram West Market,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-02-21 10:09:59,Observation reported near Viluppuram West Market sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00117,9,Vellore,43,128,Vellore East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2026-07-02 20:24:45,Observation reported near Vellore East Campus Zone sector in Vellore.,NEEDS_VERIFICATION,0
CMP-2026-00118,24,Nilgiris,116,347,Nilgiris North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2024-11-10 13:07:52,Observation reported near Nilgiris North Campus Zone sector in Nilgiris.,CORROBORATED,0
CMP-2026-00119,37,Tirupathur,184,550,Tirupathur West Market,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-09-06 19:44:04,Observation reported near Tirupathur West Market sector in Tirupathur.,VERIFIED,0
CMP-2026-00120,37,Tirupathur,184,550,Tirupathur West Market,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2025-03-18 18:16:43,Observation reported near Tirupathur West Market sector in Tirupathur.,VERIFIED,0
CMP-2026-00121,9,Vellore,41,122,Vellore North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-06-03 23:20:20,Observation reported near Vellore North Campus Zone sector in Vellore.,CORROBORATED,0
CMP-2026-00122,12,Thanjavur,60,178,Thanjavur Central Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2026-05-15 10:37:27,Observation reported near Thanjavur Central Market sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-00123,14,Kanniyakumari,68,203,Kanniyakumari East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2025-02-21 09:33:52,Observation reported near Kanniyakumari East Campus Zone sector in Kanniyakumari.,NEEDS_VERIFICATION,0
CMP-2026-00124,21,Kallakurichi,101,301,Kallakurichi North Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-02-06 13:01:13,Observation reported near Kallakurichi North Market sector in Kallakurichi.,CORROBORATED,0
CMP-2026-00125,3,Madurai,11,33,Madurai North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2024-11-24 18:06:02,Observation reported near Madurai North Industrial Bypass sector in Madurai.,CORROBORATED,0
CMP-2026-00126,23,Namakkal,114,341,Namakkal West Campus Zone,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2026-05-02 19:53:37,Observation reported near Namakkal West Campus Zone sector in Namakkal.,NEEDS_VERIFICATION,0
CMP-2026-00127,24,Nilgiris,120,359,Nilgiris Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-02-11 08:24:01,Observation reported near Nilgiris Central Campus Zone sector in Nilgiris.,VERIFIED,0
CMP-2026-00128,10,Krishnagiri,47,141,Krishnagiri South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-07-06 06:08:41,Observation reported near Krishnagiri South Industrial Bypass sector in Krishnagiri.,UNVERIFIED,0
CMP-2026-00129,27,Perambalur,133,399,Perambalur East Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-09-15 05:15:04,Observation reported near Perambalur East Industrial Bypass sector in Perambalur.,CORROBORATED,0
CMP-2026-00130,22,Dharmapuri,109,325,Dharmapuri West Market,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-03-17 17:35:08,Observation reported near Dharmapuri West Market sector in Dharmapuri.,VERIFIED,0
CMP-2026-00131,11,Dindigul,54,162,Dindigul West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-12-07 14:05:32,Observation reported near Dindigul West Industrial Bypass sector in Dindigul.,UNVERIFIED,0
CMP-2026-00132,8,Tiruppur,39,115,Tiruppur West Market,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2026-01-20 06:50:51,Observation reported near Tiruppur West Market sector in Tiruppur.,CORROBORATED,0
CMP-2026-00133,14,Kanniyakumari,68,204,Kanniyakumari East Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2024-11-26 14:21:55,Observation reported near Kanniyakumari East Industrial Bypass sector in Kanniyakumari.,CORROBORATED,0
CMP-2026-00134,14,Kanniyakumari,69,206,Kanniyakumari West Campus Zone,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-09-07 00:37:42,Observation reported near Kanniyakumari West Campus Zone sector in Kanniyakumari.,UNVERIFIED,0
CMP-2026-00135,24,Nilgiris,117,351,Nilgiris South Industrial Bypass,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2026-06-12 08:28:47,Observation reported near Nilgiris South Industrial Bypass sector in Nilgiris.,UNVERIFIED,0
CMP-2026-00136,21,Kallakurichi,103,308,Kallakurichi East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-04-04 16:22:23,Observation reported near Kallakurichi East Campus Zone sector in Kallakurichi.,VERIFIED,0
CMP-2026-00137,7,Erode,33,97,Erode East Market,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2026-06-05 21:22:52,Observation reported near Erode East Market sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-00138,19,Cuddalore,95,284,Cuddalore Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2025-03-14 08:32:08,Observation reported near Cuddalore Central Campus Zone sector in Cuddalore.,NEEDS_VERIFICATION,0
CMP-2026-00139,35,Mayiladuthurai,175,523,Mayiladuthurai Central Market,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-04-03 09:27:35,Observation reported near Mayiladuthurai Central Market sector in Mayiladuthurai.,UNVERIFIED,0
CMP-2026-00140,29,Sivaganga,145,433,Sivaganga Central Market,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-03-05 20:16:01,Observation reported near Sivaganga Central Market sector in Sivaganga.,CORROBORATED,0
CMP-2026-00141,16,Kancheepuram,80,240,Kancheepuram Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-10-05 06:19:27,Observation reported near Kancheepuram Central Industrial Bypass sector in Kancheepuram.,NEEDS_VERIFICATION,0
CMP-2026-00142,32,Theni,157,469,Theni South Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-04-24 18:38:20,Observation reported near Theni South Market sector in Theni.,VERIFIED,1
CMP-2026-00143,1,Chennai,2,5,Chennai South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-05-27 00:25:10,Observation reported near Chennai South Campus Zone sector in Chennai.,CORROBORATED,0
CMP-2026-00144,12,Thanjavur,60,180,Thanjavur Central Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-08-09 09:00:08,Observation reported near Thanjavur Central Industrial Bypass sector in Thanjavur.,VERIFIED,0
CMP-2026-00145,2,Coimbatore,10,30,Coimbatore Central Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-03-31 02:56:35,Observation reported near Coimbatore Central Industrial Bypass sector in Coimbatore.,UNVERIFIED,0
CMP-2026-00146,5,Tiruchirappalli,25,74,Tiruchirappalli Central Campus Zone,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2024-10-20 23:47:12,Observation reported near Tiruchirappalli Central Campus Zone sector in Tiruchirappalli.,CORROBORATED,0
CMP-2026-00147,22,Dharmapuri,106,316,Dharmapuri North Market,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-09-30 15:16:48,Observation reported near Dharmapuri North Market sector in Dharmapuri.,NEEDS_VERIFICATION,1
CMP-2026-00148,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-02-21 08:05:38,Observation reported near Krishnagiri Central Campus Zone sector in Krishnagiri.,VERIFIED,0
CMP-2026-00149,35,Mayiladuthurai,173,519,Mayiladuthurai East Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-05-28 18:43:50,Observation reported near Mayiladuthurai East Industrial Bypass sector in Mayiladuthurai.,NEEDS_VERIFICATION,0
CMP-2026-00150,17,Chengalpattu,81,242,Chengalpattu North Campus Zone,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-01-29 02:39:21,Observation reported near Chengalpattu North Campus Zone sector in Chengalpattu.,NEEDS_VERIFICATION,0
CMP-2026-00151,1,Chennai,4,10,Chennai West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2026-06-26 20:01:20,Observation reported near Chennai West Market sector in Chennai.,UNVERIFIED,0
CMP-2026-00152,20,Viluppuram,100,300,Viluppuram Central Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-07-17 21:50:08,Observation reported near Viluppuram Central Industrial Bypass sector in Viluppuram.,NEEDS_VERIFICATION,0
CMP-2026-00153,17,Chengalpattu,85,254,Chengalpattu Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2025-07-11 01:08:03,Observation reported near Chengalpattu Central Campus Zone sector in Chengalpattu.,NEEDS_VERIFICATION,1
CMP-2026-00154,21,Kallakurichi,103,307,Kallakurichi East Market,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2026-01-08 01:14:11,Observation reported near Kallakurichi East Market sector in Kallakurichi.,CORROBORATED,0
CMP-2026-00155,31,Virudhunagar,154,461,Virudhunagar West Campus Zone,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2024-12-23 20:03:01,Observation reported near Virudhunagar West Campus Zone sector in Virudhunagar.,UNVERIFIED,0
CMP-2026-00156,12,Thanjavur,56,168,Thanjavur North Industrial Bypass,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2024-10-27 21:02:48,Observation reported near Thanjavur North Industrial Bypass sector in Thanjavur.,CORROBORATED,0
CMP-2026-00157,24,Nilgiris,117,350,Nilgiris South Campus Zone,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2024-12-10 01:08:12,Observation reported near Nilgiris South Campus Zone sector in Nilgiris.,VERIFIED,0
CMP-2026-00158,5,Tiruchirappalli,24,70,Tiruchirappalli West Market,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-09-06 00:06:21,Observation reported near Tiruchirappalli West Market sector in Tiruchirappalli.,UNVERIFIED,0
CMP-2026-00159,17,Chengalpattu,81,242,Chengalpattu North Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-11-21 00:06:29,Observation reported near Chengalpattu North Campus Zone sector in Chengalpattu.,CORROBORATED,0
CMP-2026-00160,2,Coimbatore,7,21,Coimbatore South Industrial Bypass,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2025-07-29 22:07:55,Observation reported near Coimbatore South Industrial Bypass sector in Coimbatore.,CORROBORATED,0
CMP-2026-00161,8,Tiruppur,39,115,Tiruppur West Market,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-03-10 16:59:20,Observation reported near Tiruppur West Market sector in Tiruppur.,VERIFIED,0
CMP-2026-00162,18,Tiruvallur,86,256,Tiruvallur North Market,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2026-05-27 07:04:37,Observation reported near Tiruvallur North Market sector in Tiruvallur.,NEEDS_VERIFICATION,0
CMP-2026-00163,27,Perambalur,133,397,Perambalur East Market,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2025-07-09 08:33:34,Observation reported near Perambalur East Market sector in Perambalur.,CORROBORATED,0
CMP-2026-00164,7,Erode,33,98,Erode East Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-08-08 22:37:29,Observation reported near Erode East Campus Zone sector in Erode.,VERIFIED,0
CMP-2026-00165,8,Tiruppur,40,118,Tiruppur Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2026-08-07 22:09:55,Observation reported near Tiruppur Central Market sector in Tiruppur.,VERIFIED,0
CMP-2026-00166,28,Pudukkottai,138,413,Pudukkottai East Campus Zone,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-11-02 05:55:31,Observation reported near Pudukkottai East Campus Zone sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-00167,11,Dindigul,54,160,Dindigul West Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2024-12-04 22:18:59,Observation reported near Dindigul West Market sector in Dindigul.,UNVERIFIED,0
CMP-2026-00168,25,Karur,121,361,Karur North Market,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-08-23 02:49:12,Observation reported near Karur North Market sector in Karur.,UNVERIFIED,1
CMP-2026-00169,20,Viluppuram,98,292,Viluppuram East Market,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2025-03-24 03:32:36,Observation reported near Viluppuram East Market sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00170,26,Ariyalur,129,385,Ariyalur West Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-05-01 19:37:33,Observation reported near Ariyalur West Market sector in Ariyalur.,CORROBORATED,0
CMP-2026-00171,13,Thoothukudi,63,189,Thoothukudi East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-05-27 21:42:05,Observation reported near Thoothukudi East Industrial Bypass sector in Thoothukudi.,CORROBORATED,0
CMP-2026-00172,9,Vellore,44,130,Vellore West Market,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-06-02 12:50:57,Observation reported near Vellore West Market sector in Vellore.,VERIFIED,0
CMP-2026-00173,24,Nilgiris,118,353,Nilgiris East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2026-01-30 20:48:50,Observation reported near Nilgiris East Campus Zone sector in Nilgiris.,CORROBORATED,0
CMP-2026-00174,34,Nagapattinam,166,496,Nagapattinam North Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2024-10-06 00:23:47,Observation reported near Nagapattinam North Market sector in Nagapattinam.,UNVERIFIED,0
CMP-2026-00175,38,Tiruvannamalai,189,565,Tiruvannamalai West Market,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-03-03 07:50:04,Observation reported near Tiruvannamalai West Market sector in Tiruvannamalai.,UNVERIFIED,0
CMP-2026-00176,5,Tiruchirappalli,21,62,Tiruchirappalli North Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-09-29 20:39:11,Observation reported near Tiruchirappalli North Campus Zone sector in Tiruchirappalli.,VERIFIED,0
CMP-2026-00177,14,Kanniyakumari,70,210,Kanniyakumari Central Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-09-15 15:18:55,Observation reported near Kanniyakumari Central Industrial Bypass sector in Kanniyakumari.,UNVERIFIED,0
CMP-2026-00178,36,Ranipet,177,531,Ranipet South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2026-04-23 17:54:43,Observation reported near Ranipet South Industrial Bypass sector in Ranipet.,UNVERIFIED,0
CMP-2026-00179,13,Thoothukudi,65,195,Thoothukudi Central Industrial Bypass,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-08-18 01:18:44,Observation reported near Thoothukudi Central Industrial Bypass sector in Thoothukudi.,UNVERIFIED,0
CMP-2026-00180,16,Kancheepuram,78,233,Kancheepuram East Campus Zone,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-02-21 06:15:14,Observation reported near Kancheepuram East Campus Zone sector in Kancheepuram.,NEEDS_VERIFICATION,0
CMP-2026-00181,23,Namakkal,111,332,Namakkal North Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-03-17 19:31:58,Observation reported near Namakkal North Campus Zone sector in Namakkal.,VERIFIED,0
CMP-2026-00182,13,Thoothukudi,63,188,Thoothukudi East Campus Zone,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-02-04 23:18:56,Observation reported near Thoothukudi East Campus Zone sector in Thoothukudi.,CORROBORATED,0
CMP-2026-00183,9,Vellore,44,130,Vellore West Market,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-11-02 06:51:20,Observation reported near Vellore West Market sector in Vellore.,NEEDS_VERIFICATION,0
