eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00696,37,Tirupathur,2025-03-30 16:32:10,0.950,0.920,0.880,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00697,37,Tirupathur,2024-09-24 20:21:27,0.948,0.909,0.852,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00698,7,Erode,2026-03-25 00:49:40,0.921,0.885,0.928,0.071,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00699,2,Coimbatore,2026-01-27 15:08:10,0.907,0.894,0.839,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00700,11,Dindigul,2025-12-12 03:08:47,0.877,0.901,0.904,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00701,11,Dindigul,2025-04-27 01:26:56,0.928,0.846,0.894,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00702,36,Ranipet,2025-01-23 16:11:08,0.910,0.830,0.932,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00703,2,Coimbatore,2025-07-02 06:12:35,0.937,0.893,0.895,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00704,21,Kallakurichi,2025-01-01 23:24:42,0.931,0.823,0.944,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00705,25,Karur,2025-03-24 16:17:56,0.960,0.853,0.909,0.074,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00706,21,Kallakurichi,2025-05-18 22:01:26,0.927,0.841,0.915,0.081,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00707,26,Ariyalur,2025-07-07 03:41:46,0.902,0.943,0.867,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00708,20,Viluppuram,2024-11-19 13:03:22,0.851,0.911,0.911,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00709,18,Tiruvallur,2026-05-11 08:12:44,0.905,0.883,0.917,0.083,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00710,37,Tirupathur,2026-01-25 12:16:36,0.881,0.858,0.833,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00711,17,Chengalpattu,2025-10-19 13:03:15,0.840,0.915,0.899,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00712,28,Pudukkottai,2025-10-16 08:01:28,0.954,0.816,0.904,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00713,32,Theni,2026-01-19 10:34:45,0.931,0.930,0.817,0.085,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00714,35,Mayiladuthurai,2025-04-12 16:27:14,0.941,0.896,0.928,0.061,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00715,21,Kallakurichi,2025-08-15 07:29:20,0.908,0.872,0.860,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00716,30,Ramanathapuram,2025-09-16 12:15:05,0.923,0.878,0.880,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00717,15,Tenkasi,2025-05-11 18:07:40,0.872,0.881,0.912,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00718,24,Nilgiris,2025-01-04 04:09:16,0.882,0.885,0.889,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00719,9,Vellore,2026-03-05 17:20:25,0.835,0.893,0.890,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00720,6,Tirunelveli,2025-04-03 14:21:15,0.826,0.880,0.823,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00721,30,Ramanathapuram,2026-04-04 21:24:44,0.947,0.919,0.906,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00722,25,Karur,2024-12-25 21:15:00,0.877,0.863,0.922,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00723,27,Perambalur,2025-07-14 03:25:32,0.938,0.843,0.825,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00724,7,Erode,2026-03-07 07:51:42,0.873,0.879,0.869,0.072,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00725,35,Mayiladuthurai,2025-12-20 18:18:16,0.900,0.942,0.923,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00726,19,Cuddalore,2025-11-11 07:53:05,0.835,0.939,0.929,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00727,14,Kanniyakumari,2025-02-24 10:10:23,0.873,0.923,0.878,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00728,35,Mayiladuthurai,2026-06-10 07:57:32,0.846,0.823,0.943,0.087,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00729,5,Tiruchirappalli,2025-10-14 09:30:37,0.838,0.898,0.861,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00730,29,Sivaganga,2025-07-30 11:17:40,0.941,0.920,0.816,0.054,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00731,1,Chennai,2026-05-19 23:47:04,0.863,0.855,0.867,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00732,37,Tirupathur,2025-12-09 11:56:52,0.909,0.868,0.913,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00733,3,Madurai,2025-12-28 13:01:35,0.821,0.934,0.897,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00734,32,Theni,2025-01-29 05:55:08,0.939,0.828,0.927,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00735,1,Chennai,2026-08-19 06:31:44,0.884,0.925,0.890,0.049,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00736,15,Tenkasi,2025-05-01 17:38:41,0.893,0.847,0.910,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00737,7,Erode,2026-07-20 01:31:10,0.865,0.938,0.919,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00738,1,Chennai,2025-07-17 06:44:34,0.870,0.854,0.862,0.067,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00739,15,Tenkasi,2025-11-06 05:01:29,0.821,0.901,0.829,0.056,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00740,20,Viluppuram,2026-02-04 07:10:38,0.859,0.836,0.837,0.081,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00741,29,Sivaganga,2025-10-25 08:03:54,0.933,0.908,0.849,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00742,32,Theni,2025-07-02 21:56:05,0.913,0.936,0.847,0.064,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00743,34,Nagapattinam,2026-05-06 10:38:29,0.854,0.945,0.848,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00744,29,Sivaganga,2025-08-02 20:08:57,0.933,0.867,0.884,0.063,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00745,24,Nilgiris,2024-12-09 16:59:26,0.879,0.817,0.916,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00746,14,Kanniyakumari,2024-09-27 19:21:26,0.827,0.865,0.820,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00747,32,Theni,2024-12-28 02:53:15,0.858,0.881,0.919,0.083,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00748,20,Viluppuram,2026-08-08 23:17:35,0.871,0.929,0.882,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00749,12,Thanjavur,2025-01-08 23:14:26,0.830,0.833,0.926,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00750,4,Salem,2026-07-29 17:30:28,0.907,0.897,0.814,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00751,3,Madurai,2026-02-18 02:32:08,0.897,0.856,0.871,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00752,33,Thiruvarur,2025-10-03 23:03:22,0.856,0.920,0.870,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00753,16,Kancheepuram,2026-01-10 03:33:01,0.874,0.947,0.843,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00754,36,Ranipet,2024-11-22 13:07:16,0.866,0.944,0.848,0.055,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00755,31,Virudhunagar,2026-04-23 18:15:29,0.911,0.855,0.946,0.077,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00756,26,Ariyalur,2025-08-07 15:44:54,0.958,0.855,0.917,0.057,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00757,11,Dindigul,2025-07-01 09:38:07,0.846,0.943,0.884,0.052,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00758,26,Ariyalur,2026-08-06 20:10:35,0.873,0.862,0.842,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00759,12,Thanjavur,2024-12-11 12:55:15,0.870,0.827,0.863,0.061,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00760,34,Nagapattinam,2025-07-12 09:00:34,0.952,0.873,0.884,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00761,12,Thanjavur,2025-11-09 09:34:32,0.931,0.896,0.864,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00762,4,Salem,2026-02-15 16:45:28,0.903,0.815,0.880,0.055,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00763,27,Perambalur,2026-03-08 17:15:03,0.896,0.871,0.898,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00764,21,Kallakurichi,2025-08-01 01:23:15,0.918,0.863,0.934,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00765,24,Nilgiris,2024-10-09 15:12:07,0.889,0.807,0.914,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00766,11,Dindigul,2024-12-19 16:02:21,0.879,0.940,0.864,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00767,19,Cuddalore,2025-08-08 01:35:38,0.959,0.836,0.913,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00768,32,Theni,2026-03-18 19:32:20,0.938,0.804,0.884,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00769,12,Thanjavur,2026-02-01 08:16:35,0.876,0.914,0.853,0.046,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00770,13,Thoothukudi,2026-03-31 21:43:10,0.879,0.845,0.911,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00771,15,Tenkasi,2025-02-16 09:14:43,0.872,0.830,0.830,0.085,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00772,12,Thanjavur,2024-10-08 06:39:51,0.857,0.830,0.946,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00773,34,Nagapattinam,2026-04-30 12:19:06,0.832,0.874,0.922,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00774,35,Mayiladuthurai,2025-12-10 08:39:07,0.821,0.825,0.949,0.057,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00775,3,Madurai,2025-08-11 19:11:51,0.938,0.802,0.918,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00776,12,Thanjavur,2025-05-08 19:59:16,0.866,0.932,0.907,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00777,10,Krishnagiri,2026-01-19 00:10:27,0.821,0.867,0.840,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00778,26,Ariyalur,2025-05-20 13:10:12,0.942,0.802,0.883,0.062,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00779,4,Salem,2026-02-03 10:39:09,0.823,0.840,0.905,0.068,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00780,6,Tirunelveli,2025-03-02 17:08:55,0.946,0.863,0.847,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00781,17,Chengalpattu,2025-08-11 11:20:00,0.919,0.899,0.930,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00782,18,Tiruvallur,2025-09-14 21:07:31,0.924,0.863,0.854,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00783,16,Kancheepuram,2026-04-26 08:42:43,0.931,0.934,0.888,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00784,27,Perambalur,2025-02-07 10:10:42,0.918,0.897,0.912,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00785,3,Madurai,2025-10-13 15:52:15,0.821,0.844,0.896,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00786,31,Virudhunagar,2025-08-11 12:59:07,0.825,0.885,0.872,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00787,17,Chengalpattu,2026-01-10 20:45:34,0.878,0.812,0.832,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00788,28,Pudukkottai,2026-05-29 00:04:39,0.863,0.835,0.934,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00789,30,Ramanathapuram,2025-05-09 03:35:18,0.830,0.942,0.946,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00790,7,Erode,2026-04-05 16:37:16,0.915,0.843,0.893,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00791,25,Karur,2025-07-30 18:12:10,0.884,0.835,0.863,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00792,15,Tenkasi,2025-10-18 12:25:41,0.871,0.903,0.823,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00793,28,Pudukkottai,2025-04-06 18:15:31,0.882,0.824,0.905,0.050,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00794,36,Ranipet,2025-10-30 23:19:53,0.834,0.840,0.943,0.051,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00795,31,Virudhunagar,2026-08-07 14:39:59,0.840,0.898,0.911,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00796,32,Theni,2026-06-14 01:51:31,0.945,0.840,0.891,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00797,25,Karur,2025-01-19 16:32:25,0.886,0.927,0.875,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00798,18,Tiruvallur,2026-03-20 07:37:43,0.868,0.848,0.834,0.060,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00799,28,Pudukkottai,2024-10-23 08:25:45,0.853,0.890,0.926,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00800,13,Thoothukudi,2025-11-21 03:56:47,0.824,0.845,0.938,0.056,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00801,6,Tirunelveli,2025-11-29 07:55:28,0.927,0.903,0.935,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00802,8,Tiruppur,2025-04-05 02:13:46,0.908,0.809,0.939,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00803,36,Ranipet,2025-09-28 19:21:29,0.900,0.923,0.912,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00804,33,Thiruvarur,2025-08-16 23:28:26,0.941,0.865,0.933,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00805,9,Vellore,2026-04-30 02:55:04,0.947,0.934,0.943,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00806,18,Tiruvallur,2025-05-29 10:02:21,0.835,0.896,0.838,0.049,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00807,30,Ramanathapuram,2024-10-30 09:48:02,0.826,0.874,0.945,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00808,17,Chengalpattu,2025-04-22 03:13:49,0.869,0.894,0.864,0.063,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00809,31,Virudhunagar,2025-05-08 21:57:39,0.915,0.837,0.921,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00810,11,Dindigul,2025-10-25 21:30:51,0.924,0.934,0.876,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00811,35,Mayiladuthurai,2025-06-07 23:08:10,0.848,0.847,0.834,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00812,7,Erode,2026-02-21 20:45:15,0.852,0.809,0.837,0.047,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00813,8,Tiruppur,2026-01-03 05:00:16,0.959,0.917,0.836,0.055,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00814,34,Nagapattinam,2026-04-20 04:48:59,0.893,0.875,0.819,0.074,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00815,19,Cuddalore,2024-09-29 13:55:59,0.871,0.835,0.885,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00816,24,Nilgiris,2025-01-27 21:40:17,0.947,0.848,0.864,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00817,34,Nagapattinam,2025-09-21 04:44:33,0.863,0.910,0.893,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00818,19,Cuddalore,2025-06-17 11:10:57,0.937,0.856,0.924,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00819,3,Madurai,2025-10-18 12:03:02,0.937,0.897,0.918,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00820,36,Ranipet,2024-10-24 18:32:48,0.959,0.881,0.825,0.059,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00821,13,Thoothukudi,2026-04-25 07:22:19,0.928,0.868,0.843,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00822,4,Salem,2026-03-24 19:57:14,0.823,0.831,0.885,0.062,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00823,15,Tenkasi,2026-02-17 21:59:45,0.957,0.800,0.830,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00824,3,Madurai,2025-10-25 12:34:04,0.838,0.844,0.878,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00825,36,Ranipet,2026-05-25 06:28:59,0.878,0.825,0.860,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00826,14,Kanniyakumari,2026-04-17 18:34:26,0.863,0.882,0.847,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00827,17,Chengalpattu,2025-02-08 20:31:57,0.933,0.819,0.822,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00828,12,Thanjavur,2026-01-10 03:22:14,0.887,0.813,0.855,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00829,22,Dharmapuri,2025-03-13 18:01:56,0.911,0.845,0.834,0.052,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00830,17,Chengalpattu,2025-12-07 09:55:21,0.833,0.899,0.834,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00831,10,Krishnagiri,2026-01-02 15:31:45,0.940,0.933,0.839,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00832,34,Nagapattinam,2025-02-18 17:46:40,0.860,0.895,0.886,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00833,16,Kancheepuram,2024-09-27 19:30:38,0.950,0.830,0.922,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00834,35,Mayiladuthurai,2025-01-17 14:17:39,0.949,0.814,0.864,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00835,6,Tirunelveli,2026-07-19 10:10:34,0.908,0.875,0.827,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00836,32,Theni,2024-12-18 21:41:01,0.884,0.839,0.934,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00837,5,Tiruchirappalli,2026-03-31 23:52:41,0.827,0.849,0.904,0.080,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00838,3,Madurai,2025-08-18 08:00:15,0.859,0.931,0.936,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00839,36,Ranipet,2024-10-26 02:19:35,0.870,0.929,0.926,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00840,22,Dharmapuri,2026-08-18 03:21:21,0.944,0.898,0.817,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00841,18,Tiruvallur,2025-02-05 18:14:00,0.857,0.856,0.831,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00842,10,Krishnagiri,2026-07-07 04:03:44,0.937,0.947,0.836,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00843,34,Nagapattinam,2024-12-13 12:03:19,0.857,0.919,0.921,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00844,18,Tiruvallur,2025-01-26 13:57:07,0.873,0.874,0.913,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00845,37,Tirupathur,2025-11-18 21:11:47,0.953,0.937,0.889,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00846,33,Thiruvarur,2026-04-05 06:55:11,0.830,0.848,0.871,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00847,11,Dindigul,2024-10-08 22:04:01,0.945,0.835,0.935,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00848,18,Tiruvallur,2026-04-21 23:57:54,0.951,0.879,0.860,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00849,33,Thiruvarur,2025-11-09 20:52:12,0.960,0.819,0.909,0.084,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00850,36,Ranipet,2026-05-19 09:11:46,0.917,0.834,0.888,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00851,4,Salem,2026-07-27 13:46:14,0.952,0.922,0.876,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00852,3,Madurai,2026-06-28 23:36:29,0.888,0.877,0.848,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00853,12,Thanjavur,2025-11-15 01:42:31,0.888,0.878,0.835,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00854,10,Krishnagiri,2026-07-14 16:43:59,0.920,0.847,0.866,0.051,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00855,31,Virudhunagar,2025-07-21 07:29:26,0.931,0.839,0.825,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00856,27,Perambalur,2025-11-19 00:21:20,0.951,0.806,0.860,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00857,22,Dharmapuri,2024-12-13 12:00:46,0.829,0.905,0.916,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00858,1,Chennai,2024-09-25 16:18:49,0.953,0.879,0.895,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00859,5,Tiruchirappalli,2026-03-21 23:00:18,0.861,0.812,0.938,0.084,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00860,8,Tiruppur,2025-01-10 12:46:45,0.907,0.871,0.862,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00861,20,Viluppuram,2025-06-06 13:49:58,0.856,0.857,0.942,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00862,27,Perambalur,2025-08-28 18:20:49,0.852,0.822,0.868,0.061,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00863,8,Tiruppur,2025-08-16 08:54:14,0.941,0.917,0.821,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00864,36,Ranipet,2025-07-24 09:33:51,0.872,0.834,0.853,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00865,37,Tirupathur,2024-12-01 21:03:32,0.911,0.885,0.917,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00866,2,Coimbatore,2026-05-24 13:45:12,0.908,0.903,0.902,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00867,13,Thoothukudi,2026-02-12 20:47:23,0.924,0.805,0.872,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00868,24,Nilgiris,2026-06-28 10:45:17,0.849,0.888,0.870,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00869,28,Pudukkottai,2025-09-11 16:53:31,0.945,0.886,0.848,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00870,31,Virudhunagar,2025-09-19 13:57:07,0.882,0.934,0.941,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
