police_report_id,district_id,district_name,taluk_id,locality_id,station_code,incident_timestamp,operation_type,category_id,category_name,investigation_status
POL-2026-00595,32,Theni,157,469,PS-THE-B4,2025-02-09 02:05:00,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00596,34,Nagapattinam,169,507,PS-NAG-B1,2026-01-09 05:10:48,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00597,6,Tirunelveli,27,79,PS-TIR-B3,2025-02-11 18:58:58,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00598,4,Salem,17,51,PS-SAL-B1,2025-08-05 09:30:01,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00599,28,Pudukkottai,136,407,PS-PUD-B1,2025-10-16 16:36:13,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00600,8,Tiruppur,40,118,PS-TIR-B4,2024-11-12 22:38:06,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00601,25,Karur,125,374,PS-KAR-B3,2024-12-20 17:03:23,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00602,38,Tiruvannamalai,189,566,PS-TIR-B1,2026-04-08 17:51:13,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00603,32,Theni,157,470,PS-THE-B4,2025-02-08 08:53:29,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00604,24,Nilgiris,119,355,PS-NIL-B4,2026-05-03 22:12:12,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00605,15,Tenkasi,72,216,PS-TEN-B1,2025-02-17 14:44:23,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00606,11,Dindigul,55,163,PS-DIN-B2,2026-02-26 20:23:01,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00607,26,Ariyalur,130,390,PS-ARI-B3,2026-06-03 09:30:22,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00608,1,Chennai,3,7,PS-CHE-B4,2026-07-23 21:34:02,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00609,32,Theni,156,466,PS-THE-B2,2024-11-05 22:44:57,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00610,17,Chengalpattu,85,253,PS-CHE-B2,2026-02-15 05:52:36,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00611,16,Kancheepuram,79,237,PS-KAN-B4,2025-09-25 20:38:04,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00612,4,Salem,16,46,PS-SAL-B2,2025-07-28 08:22:47,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00613,13,Thoothukudi,65,193,PS-THO-B4,2024-11-12 19:39:49,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00614,4,Salem,18,53,PS-SAL-B2,2026-05-25 03:31:12,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00615,24,Nilgiris,119,355,PS-NIL-B1,2025-06-25 16:09:42,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00616,19,Cuddalore,92,274,PS-CUD-B3,2025-06-25 02:53:33,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00617,15,Tenkasi,72,216,PS-TEN-B3,2025-08-01 01:26:17,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00618,24,Nilgiris,120,359,PS-NIL-B1,2026-01-21 12:00:00,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00619,9,Vellore,44,130,PS-VEL-B4,2025-03-26 04:39:06,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00620,27,Perambalur,135,404,PS-PER-B1,2026-03-05 08:44:02,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00621,38,Tiruvannamalai,189,567,PS-TIR-B1,2025-05-04 02:20:37,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00622,13,Thoothukudi,65,194,PS-THO-B3,2026-01-14 07:25:38,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00623,9,Vellore,43,128,PS-VEL-B4,2026-04-07 21:44:30,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00624,14,Kanniyakumari,69,206,PS-KAN-B2,2026-06-11 04:48:41,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00625,6,Tirunelveli,30,90,PS-TIR-B2,2025-10-20 05:49:45,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00626,16,Kancheepuram,80,238,PS-KAN-B3,2024-09-19 18:50:42,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00627,20,Viluppuram,99,297,PS-VIL-B2,2025-09-11 22:52:16,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00628,15,Tenkasi,73,217,PS-TEN-B3,2025-02-21 12:35:16,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00629,16,Kancheepuram,77,231,PS-KAN-B1,2025-08-27 14:53:35,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00630,23,Namakkal,113,337,PS-NAM-B2,2026-06-02 05:07:25,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00631,17,Chengalpattu,85,255,PS-CHE-B1,2024-10-22 17:42:45,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00632,14,Kanniyakumari,67,199,PS-KAN-B2,2025-06-15 19:05:33,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00633,30,Ramanathapuram,148,443,PS-RAM-B2,2025-02-18 03:15:19,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00634,2,Coimbatore,9,27,PS-COI-B3,2024-09-27 17:24:48,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00635,4,Salem,20,60,PS-SAL-B4,2026-05-21 20:03:12,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00636,10,Krishnagiri,49,147,PS-KRI-B3,2026-06-23 20:01:00,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00637,30,Ramanathapuram,147,439,PS-RAM-B2,2024-12-11 01:31:50,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00638,17,Chengalpattu,84,252,PS-CHE-B4,2025-07-28 14:58:53,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00639,22,Dharmapuri,110,329,PS-DHA-B1,2026-04-18 16:48:53,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00640,24,Nilgiris,118,354,PS-NIL-B2,2026-03-13 05:23:18,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00641,21,Kallakurichi,105,314,PS-KAL-B2,2025-02-13 07:13:35,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00642,9,Vellore,43,128,PS-VEL-B2,2025-06-03 04:24:48,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00643,2,Coimbatore,6,18,PS-COI-B2,2024-12-30 23:39:11,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00644,5,Tiruchirappalli,24,70,PS-TIR-B4,2026-06-14 05:10:47,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00645,23,Namakkal,115,345,PS-NAM-B1,2025-06-30 20:56:30,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00646,4,Salem,19,56,PS-SAL-B3,2024-10-21 12:18:09,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00647,22,Dharmapuri,109,327,PS-DHA-B4,2026-01-16 20:00:20,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00648,4,Salem,19,56,PS-SAL-B2,2025-04-20 10:13:12,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00649,27,Perambalur,131,391,PS-PER-B2,2025-06-30 17:41:18,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00650,29,Sivaganga,143,427,PS-SIV-B4,2025-03-30 10:53:29,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00651,15,Tenkasi,74,222,PS-TEN-B3,2025-08-18 08:47:03,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00652,23,Namakkal,113,338,PS-NAM-B1,2024-11-16 17:15:36,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00653,7,Erode,34,102,PS-ERO-B2,2026-05-09 03:04:59,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00654,12,Thanjavur,56,166,PS-THA-B1,2025-11-28 09:06:26,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00655,1,Chennai,5,13,PS-CHE-B1,2026-07-23 23:53:47,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00656,23,Namakkal,112,336,PS-NAM-B2,2026-08-13 06:58:48,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00657,17,Chengalpattu,84,252,PS-CHE-B1,2026-02-24 20:07:56,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00658,6,Tirunelveli,30,90,PS-TIR-B2,2025-01-19 05:41:43,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00659,9,Vellore,42,124,PS-VEL-B3,2025-04-30 11:03:54,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00660,29,Sivaganga,141,423,PS-SIV-B3,2024-10-24 06:44:43,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00661,38,Tiruvannamalai,186,556,PS-TIR-B2,2026-01-30 04:43:54,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00662,13,Thoothukudi,63,188,PS-THO-B3,2026-01-31 12:01:46,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00663,31,Virudhunagar,153,457,PS-VIR-B4,2025-04-23 12:42:25,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00664,2,Coimbatore,10,30,PS-COI-B3,2026-03-14 02:16:25,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00665,14,Kanniyakumari,68,203,PS-KAN-B3,2026-08-19 08:24:33,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00666,27,Perambalur,135,403,PS-PER-B2,2025-09-04 14:07:25,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00667,7,Erode,34,100,PS-ERO-B3,2026-04-04 17:12:43,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00668,13,Thoothukudi,62,185,PS-THO-B4,2025-06-10 19:00:33,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00669,8,Tiruppur,39,117,PS-TIR-B4,2025-08-19 18:42:56,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00670,18,Tiruvallur,88,263,PS-TIR-B1,2026-05-29 21:28:04,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00671,8,Tiruppur,39,116,PS-TIR-B4,2024-10-03 18:10:18,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00672,38,Tiruvannamalai,189,565,PS-TIR-B3,2024-11-17 23:29:08,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00673,9,Vellore,44,130,PS-VEL-B3,2025-02-11 16:48:57,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00674,28,Pudukkottai,139,415,PS-PUD-B1,2025-04-11 01:45:25,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00675,18,Tiruvallur,88,264,PS-TIR-B1,2025-09-05 21:53:17,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00676,24,Nilgiris,116,346,PS-NIL-B3,2025-09-07 02:03:12,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00677,19,Cuddalore,94,282,PS-CUD-B1,2025-10-18 11:02:52,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00678,38,Tiruvannamalai,190,568,PS-TIR-B2,2026-02-04 06:29:08,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00679,26,Ariyalur,129,385,PS-ARI-B3,2026-01-10 23:16:20,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00680,6,Tirunelveli,29,86,PS-TIR-B3,2024-11-16 04:37:59,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00681,19,Cuddalore,91,273,PS-CUD-B2,2024-09-24 15:38:42,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00682,22,Dharmapuri,110,329,PS-DHA-B3,2025-07-31 10:51:34,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00683,13,Thoothukudi,63,189,PS-THO-B2,2025-03-07 15:02:22,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00684,19,Cuddalore,92,275,PS-CUD-B1,2026-07-31 04:30:03,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00685,12,Thanjavur,59,176,PS-THA-B3,2024-11-12 08:37:33,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00686,16,Kancheepuram,76,226,PS-KAN-B4,2024-10-28 22:49:52,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00687,25,Karur,123,369,PS-KAR-B1,2025-01-24 21:50:09,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00688,36,Ranipet,177,531,PS-RAN-B2,2026-03-05 10:03:11,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00689,10,Krishnagiri,47,141,PS-KRI-B2,2024-11-20 18:06:22,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00690,32,Theni,158,474,PS-THE-B3,2026-07-14 08:51:16,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00691,15,Tenkasi,74,222,PS-TEN-B1,2025-10-24 21:17:57,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00692,11,Dindigul,54,162,PS-DIN-B3,2026-04-02 18:19:31,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00693,20,Viluppuram,99,297,PS-VIL-B3,2024-12-11 19:26:50,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00694,23,Namakkal,114,342,PS-NAM-B3,2025-02-21 12:41:05,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00695,13,Thoothukudi,65,194,PS-THO-B4,2025-05-09 19:49:14,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00696,6,Tirunelveli,26,78,PS-TIR-B3,2026-03-05 08:39:07,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00697,21,Kallakurichi,103,308,PS-KAL-B2,2025-12-21 18:04:43,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00698,6,Tirunelveli,26,77,PS-TIR-B2,2024-11-27 02:22:57,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00699,20,Viluppuram,98,294,PS-VIL-B4,2026-02-09 02:58:31,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00700,12,Thanjavur,57,170,PS-THA-B1,2026-03-12 13:56:12,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00701,33,Thiruvarur,164,492,PS-THI-B2,2025-02-05 13:39:28,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00702,9,Vellore,43,128,PS-VEL-B4,2026-07-27 14:02:18,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00703,36,Ranipet,180,538,PS-RAN-B3,2024-10-09 21:23:04,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00704,34,Nagapattinam,170,509,PS-NAG-B3,2025-11-05 14:38:43,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00705,6,Tirunelveli,26,76,PS-TIR-B3,2026-08-04 16:34:45,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00706,3,Madurai,15,45,PS-MAD-B3,2024-12-06 19:21:56,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00707,26,Ariyalur,130,388,PS-ARI-B1,2026-05-11 13:41:28,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00708,25,Karur,121,361,PS-KAR-B4,2024-10-16 04:37:56,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00709,9,Vellore,42,124,PS-VEL-B1,2025-07-15 09:20:07,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00710,7,Erode,33,97,PS-ERO-B1,2025-11-24 02:15:35,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00711,8,Tiruppur,37,110,PS-TIR-B4,2025-03-21 03:31:27,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00712,33,Thiruvarur,161,481,PS-THI-B2,2026-01-27 16:40:07,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00713,27,Perambalur,131,391,PS-PER-B4,2025-06-26 06:54:47,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00714,12,Thanjavur,59,176,PS-THA-B2,2025-03-22 11:55:04,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00715,21,Kallakurichi,105,315,PS-KAL-B3,2025-05-11 18:52:41,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00716,17,Chengalpattu,83,249,PS-CHE-B1,2025-07-09 23:19:07,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00717,17,Chengalpattu,84,251,PS-CHE-B3,2025-01-05 16:07:47,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00718,7,Erode,33,98,PS-ERO-B3,2024-10-11 07:47:07,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00719,32,Theni,158,473,PS-THE-B1,2026-05-04 04:51:45,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00720,7,Erode,35,104,PS-ERO-B1,2025-10-23 14:02:18,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00721,38,Tiruvannamalai,186,557,PS-TIR-B3,2025-09-12 16:16:08,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00722,15,Tenkasi,72,215,PS-TEN-B4,2025-10-02 15:49:15,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00723,26,Ariyalur,127,379,PS-ARI-B3,2025-03-11 10:37:10,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00724,17,Chengalpattu,84,251,PS-CHE-B2,2024-12-15 21:50:03,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00725,34,Nagapattinam,166,498,PS-NAG-B1,2025-10-29 18:28:43,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00726,26,Ariyalur,126,376,PS-ARI-B2,2025-06-28 10:33:21,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00727,1,Chennai,3,7,PS-CHE-B3,2026-08-07 11:16:25,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00728,30,Ramanathapuram,146,437,PS-RAM-B4,2024-09-26 22:12:34,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00729,21,Kallakurichi,103,307,PS-KAL-B3,2025-09-14 11:55:25,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00730,21,Kallakurichi,103,307,PS-KAL-B1,2026-06-15 17:03:55,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00731,29,Sivaganga,145,433,PS-SIV-B1,2026-08-08 03:20:05,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00732,33,Thiruvarur,164,491,PS-THI-B4,2024-12-03 06:12:42,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00733,23,Namakkal,111,333,PS-NAM-B1,2026-06-19 21:44:16,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00734,16,Kancheepuram,76,226,PS-KAN-B1,2024-11-03 10:15:40,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00735,24,Nilgiris,117,350,PS-NIL-B1,2025-07-31 18:08:56,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00736,4,Salem,20,59,PS-SAL-B3,2025-04-14 15:09:57,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00737,3,Madurai,14,41,PS-MAD-B2,2025-05-17 20:07:58,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00738,31,Virudhunagar,154,460,PS-VIR-B2,2025-02-24 06:09:13,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00739,31,Virudhunagar,153,457,PS-VIR-B3,2026-07-17 07:11:42,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00740,38,Tiruvannamalai,188,563,PS-TIR-B3,2024-10-03 08:13:34,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00741,19,Cuddalore,95,285,PS-CUD-B1,2026-06-01 19:01:11,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00742,35,Mayiladuthurai,172,514,PS-MAY-B1,2025-11-24 05:26:15,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00743,6,Tirunelveli,27,80,PS-TIR-B1,2025-09-18 20:59:30,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
