provenance_id,target_record_id,source_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-000117,CMP-2026-00691,CITIZEN_PORTAL,2025-02-03 08:16:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6122567ec32d1eae5eaca1df9c555dc99df59bb11ece19b72bd4e32889b64aa4
PRV-000118,CMP-2026-00536,POLICE_LEDGER,2026-07-21 07:23:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5d7c9f98121462baa7436c2ca6abcacff7484766d014c8b6f549c515355c35b4
PRV-000119,CMP-2026-01170,CITIZEN_PORTAL,2026-01-01 03:25:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,713b6a090b0c9191a961570ebcb51e5aeaf175ea8a7a954ad1a03cf094b5658a
PRV-000120,CMP-2026-00055,CITIZEN_PORTAL,2026-02-01 12:21:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,05a0da002ecaedb0950488bcdcc8885f4df7affbdab939d9ba9d93e3581faae7
PRV-000121,CMP-2026-01035,CITIZEN_PORTAL,2026-02-07 05:10:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,266bb35f2fd1df335adecadaef57e6d6027b3fb4a3b955e03e8881edb4368c90
PRV-000122,CMP-2026-00351,HEALTH_STAT,2025-05-14 07:20:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,aa980e6aab1672e11ff24c7a23f66c62f1fe22f3ed60760732a280c6cb1f7d7f
PRV-000123,CMP-2026-00346,HEALTH_STAT,2024-11-27 14:38:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f0644faae3beb22bbf6a7c12dd6139a40416d70ce765884c5dd352b45fbe100f
PRV-000124,CMP-2026-00536,CHECKPOST_SCANNER,2025-04-05 07:29:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,14d97a0061a52782ba61c0507f91476925f6804677f7102a8dc870591fdcebc7
PRV-000125,CMP-2026-00132,CHECKPOST_SCANNER,2026-05-24 11:45:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,91ab89984954031c09e2677a674ec4b311c34aea1c3ead3a21197d90a32ff99e
PRV-000126,CMP-2026-00635,CHECKPOST_SCANNER,2025-12-13 17:35:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,72967d59f7a1c3ea401ffe17532c68e4ced7dd4f0a84ac365d1f8963240f95d9
PRV-000127,CMP-2026-00585,HEALTH_STAT,2025-07-27 09:38:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fbc8011f06d1a5c7d6559621da4bb526077279a229fdded9853c8d18cc63a892
PRV-000128,CMP-2026-01000,CHECKPOST_SCANNER,2024-12-28 02:30:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5cdebd10a2efb4ab7a9f555c5b2253261d24eaeae871a9f2bd2e0921ce61a379
PRV-000129,CMP-2026-00387,HEALTH_STAT,2025-11-07 05:30:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7a3f6d0e99c0b414e060515dcff74d9b23e1390a7dde592f876a49d85b172e94
PRV-000130,CMP-2026-00028,CHECKPOST_SCANNER,2025-10-27 13:02:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5e1085995b638e9184a5f98aee02f4a0dc63e13605bb83d5a2481a98f4543f05
PRV-000131,CMP-2026-00187,HEALTH_STAT,2026-04-28 08:33:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,999b44218ca7b3e3799c0c0c235495f3b982c9ef7398c3ea41b204bf1b084574
PRV-000132,CMP-2026-01126,CITIZEN_PORTAL,2026-06-26 12:15:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b43fd0341d9152ce346de23ace36ed1337c201e1f4b7e59ea31b0c224cc1e38d
PRV-000133,CMP-2026-00757,HEALTH_STAT,2024-10-02 15:51:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ce69d5e67eea09a6795f243b2160917f0cdca80a9c95b2b697ac042fbde4ede8
PRV-000134,CMP-2026-00434,CITIZEN_PORTAL,2025-04-24 17:14:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,423f6dfab037ca379439b9be53856ba66c382b715d3cdd2995a02d8a26b03cb7
PRV-000135,CMP-2026-00647,CITIZEN_PORTAL,2026-01-07 05:06:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,17abb47054f93cdea41c136c1127216acc857e988959d7e8f0efcac93ab9cd06
PRV-000136,CMP-2026-00976,HEALTH_STAT,2026-07-29 08:04:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6b47ae9130a4bf90c7d7a66f05bac3ccfc9f17564b897d355b3c6007ed3236c0
PRV-000137,CMP-2026-00043,CITIZEN_PORTAL,2025-09-04 04:43:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,14d323a3c30ee7f610a08b538e76767f36a14005d86a896dbf3c392426fcbcf8
PRV-000138,CMP-2026-00338,POLICE_LEDGER,2026-01-15 10:52:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a9da0154b2b77be6fee3a8dcb3b2efd6142fba746c4ca93c7562b1a960d8d883
PRV-000139,CMP-2026-00613,CHECKPOST_SCANNER,2025-01-03 22:07:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ab0359c4d66421c6f1b51b7725db6c9aa3e3334bbc56e0a59505f298abbeb4a9
PRV-000140,CMP-2026-00932,CHECKPOST_SCANNER,2024-09-23 08:57:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,339c99f30e17593c968c1b9bede9410ec904c3941b33343ae1e0c0bb20e796a1
PRV-000141,CMP-2026-00612,POLICE_LEDGER,2025-06-20 03:06:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7ba119156280204e5c94b76e0969323cf8c8a6bd93c8da3ff7fba3752e8397f5
PRV-000142,CMP-2026-00789,POLICE_LEDGER,2026-06-12 15:34:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c7bb27f65ed93277915b2cedbcd77383e29f8f7b243dbce3142ce9ea5ff9b300
PRV-000143,CMP-2026-00064,POLICE_LEDGER,2025-04-09 17:02:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7f50bb0dca39f30f5be1fe5c77811f2eed4cdcd762db1493ca0d0f0df6dd222a
PRV-000144,CMP-2026-00083,CHECKPOST_SCANNER,2025-02-26 09:16:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e91b5e540e1ea5d3a6e5e2931fa9a5d26b3c485f1da530675837548fa509d8ee
PRV-000145,CMP-2026-00864,HEALTH_STAT,2025-07-26 08:35:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5b5abada8732bbf3a0393a71484dcbd68bd1aa90a5c32c7a5f7e4b9615494489
PRV-000146,CMP-2026-00575,HEALTH_STAT,2026-03-28 16:31:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,93fed201aac48bfdd16bd2eac90d032cca5ce402e5d7c6f0b27ce2869b8144e9
PRV-000147,CMP-2026-00470,CHECKPOST_SCANNER,2025-10-06 07:53:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,80a631efb5fba976a0f72e37978606c92bdfa24b7265e8d3aad98e4a8a47a031
PRV-000148,CMP-2026-00794,CITIZEN_PORTAL,2025-04-23 08:41:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a89cac1eb7022fb6c4c9b65de8ba12c6728fcee2a998e1c39bba927fce6f9939
PRV-000149,CMP-2026-00024,HEALTH_STAT,2025-08-05 05:33:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2623b3d119758b0cf8047553a1cdd8e2293a56d87252fc2115688cd63183409e
PRV-000150,CMP-2026-00699,CHECKPOST_SCANNER,2026-07-27 09:24:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,33be3d9f60d782724ea399ecf465cb992a4a7668cafd4dd5a89568be9a2f3228
PRV-000151,CMP-2026-01188,HEALTH_STAT,2026-04-09 07:03:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c13226fe973629fb86856880030e8e3f0a86e70d50d06b6e5f95d87ca76c5df0
PRV-000152,CMP-2026-00602,POLICE_LEDGER,2025-04-15 23:05:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e55532441fd35be2d6139861f1fac98b1a25a12934ea9145f98e9b44f0c570e4
PRV-000153,CMP-2026-01166,CHECKPOST_SCANNER,2026-05-03 05:15:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dcbff3984ae36606af27ee7210adcd9c3bd5069200bc426a1c0b3804b369cea0
PRV-000154,CMP-2026-00240,HEALTH_STAT,2026-07-14 10:29:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0360e44082ac1a4ec87ae4565ad896c511cd6764d779f66809b567beb7e5d562
PRV-000155,CMP-2026-00173,POLICE_LEDGER,2025-12-04 21:23:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4b40d5d8c6bd5bcf9c50b7d1644f9472f841fa9871236dd5b14b769c519a00a7
PRV-000156,CMP-2026-00273,POLICE_LEDGER,2025-12-05 14:57:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a1b2373e11e88f0ace4accec844d8b71444289960f15fdb72744222ca505a3f1
PRV-000157,CMP-2026-00344,CHECKPOST_SCANNER,2025-03-20 00:00:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d8b4751bf4e1d00774590176e92747643bca4782ea921087fc66f7bef0c82f9f
PRV-000158,CMP-2026-01150,CITIZEN_PORTAL,2026-05-21 18:18:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ea7d018218ae3bf2d87b663262cc91c59d7e434d0aa591f488c0e3862003ef3b
PRV-000159,CMP-2026-00810,POLICE_LEDGER,2025-06-09 11:05:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ad9743eacc768a4f66549cc448c44a3d17769780aaf17eb722063909aaf8904e
PRV-000160,CMP-2026-00176,POLICE_LEDGER,2025-09-03 19:42:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7233a6008fb99c4505b0d31e4ea53087b668f6dd6d69b12d70c8e792fd1d1eb5
PRV-000161,CMP-2026-00492,CITIZEN_PORTAL,2025-11-06 23:20:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a9e8f8d6ce5f016a19b8897895fc81cc27b284d9dfd024a3a7fbcc7a80f0297c
PRV-000162,CMP-2026-00991,CITIZEN_PORTAL,2025-11-18 03:07:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,81a5446e6726c4347f0ddd4e641a015415a4b1913a0ad36fd5c56a3874b1d336
PRV-000163,CMP-2026-00670,CHECKPOST_SCANNER,2025-10-14 02:41:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1fa2a5818a85efda99cf1b296f861a0996de5950c5a44f494985951ae5786ab6
PRV-000164,CMP-2026-00023,CITIZEN_PORTAL,2025-04-26 15:46:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5159f0dc0a06ba954151bcc5dc1b05066d708ba496b58881bc13c66383279e07
PRV-000165,CMP-2026-00634,HEALTH_STAT,2025-09-12 23:47:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,abff2f89af456276e97d43ba86dd764f22cec48fc13d09c0206269ac398297f5
PRV-000166,CMP-2026-00375,HEALTH_STAT,2026-03-01 15:38:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,91541ba7ab5c08718f099b7be8c6e7aa212ccdc74a6d8a050be00b16923f6cc5
PRV-000167,CMP-2026-00461,CHECKPOST_SCANNER,2025-08-22 19:33:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e7dd8f505477a232920b62bc0ff8845f2f8194c30c409a82561732f0bd6ae701
PRV-000168,CMP-2026-00786,HEALTH_STAT,2025-11-28 05:55:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,387af3d825489501388aa11c05a7cca257c47038f688139a7c0f17ab5701fbaf
PRV-000169,CMP-2026-01103,HEALTH_STAT,2025-10-05 06:42:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2d028fd7ac4cf40cb45a539c4ca6d8c1f089b082b342b628a7ef40b50daeded1
PRV-000170,CMP-2026-00833,POLICE_LEDGER,2025-05-02 19:29:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,268cba1484c269dd5643f90a2842b5ea5fa625dc9bf366ef613cb19751560ecd
PRV-000171,CMP-2026-00286,CHECKPOST_SCANNER,2025-09-16 14:57:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5ec71b5c7ad0f45e766c60b65e3ab7454c81dff53af9c2a06c111c3d0b7f97b0
PRV-000172,CMP-2026-00310,HEALTH_STAT,2026-07-09 05:02:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b6e57ee9781ed5072e637da0f40ac868ba9a89c699961d59eaeb30d879fa41c6
PRV-000173,CMP-2026-01199,CITIZEN_PORTAL,2026-01-21 04:46:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b7d197a4445a797f35a0180ad8b583487e0ac2496d3335865349f28efc57a45c
PRV-000174,CMP-2026-00198,CITIZEN_PORTAL,2025-05-04 07:47:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,619ac2f8c077a334c495deb0436d25add92504ec77ef5817ae21210e3d43d3f3
PRV-000175,CMP-2026-00956,CHECKPOST_SCANNER,2024-11-02 16:01:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ec5cf4be6acc64959709fa609d472ce93a5c9a38150f16c223cbc12dd4db8cd5
PRV-000176,CMP-2026-00836,POLICE_LEDGER,2025-02-11 08:52:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ba0320a8de96db7eebe3e553fc476899031ddd3e0397aca13dde48fd2087eb00
PRV-000177,CMP-2026-00261,CHECKPOST_SCANNER,2026-07-15 03:19:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,438c62a03b063a5866cb6a0b7b4fd2117c27dc5796eb0ae77c4554ec86388674
PRV-000178,CMP-2026-00323,POLICE_LEDGER,2026-02-18 14:20:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,876d11abe47ce32e96a1f7f2a3c19382611ea4407e0a78e2250a52ef00906928
PRV-000179,CMP-2026-00639,POLICE_LEDGER,2025-11-21 20:59:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e74b6b016369d383bb026622f049eddceb2ea9c7d7aef784511e12e9435d2827
PRV-000180,CMP-2026-01040,CITIZEN_PORTAL,2024-11-19 15:16:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,44f92b530d41540ad60c0f093e2ec6d1710c5e0275d3e806dcf61d13dd566705
PRV-000181,CMP-2026-00003,CITIZEN_PORTAL,2026-01-31 20:58:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4c9c621405311cd7ac45247172f020d4200823b85ca2268c5e4c592614598ac0
PRV-000182,CMP-2026-00268,POLICE_LEDGER,2025-07-20 03:33:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,12f756686d2976de5cabbfd6ccbfd5e2c8a5bb9f80a3f7a23d784e6b0bad3a73
PRV-000183,CMP-2026-00421,CHECKPOST_SCANNER,2025-07-04 17:18:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6109f43a5220fa2d7b364b3337ea12b9267dc5f8b2cd5207dc9bce3f3b104365
PRV-000184,CMP-2026-00954,CHECKPOST_SCANNER,2025-03-07 04:35:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,41db48b2ec1705f1f0ad69cdfb362378f1b5f72e6657eea3d00a124784d8f69d
PRV-000185,CMP-2026-01135,CHECKPOST_SCANNER,2025-12-24 20:10:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,59a97c23ec870051e11a91a90daf629e44c3fc5e5f7f2707a3817c1ae1ec7c51
PRV-000186,CMP-2026-00200,HEALTH_STAT,2024-12-19 07:32:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e63ea7816cf747187f31ed22e101a4946fd6b70c34986cf450a5a38ffbc3684e
PRV-000187,CMP-2026-00126,CITIZEN_PORTAL,2025-06-25 23:55:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fc8535acae99aa23df5d749acb42d1ffe63cdee192473ce739d6933dfdfd5570
PRV-000188,CMP-2026-00307,HEALTH_STAT,2025-09-15 01:16:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,712c11fe74401414b8c31fbb8610a0ddd1d902e3a094f0c22b42db30ae342af9
PRV-000189,CMP-2026-00375,POLICE_LEDGER,2024-10-22 08:43:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,99919ac4a0ab59a2fc488de807da0687bcc8a3f5045f25088b4ea609f71869bd
PRV-000190,CMP-2026-00141,CHECKPOST_SCANNER,2025-11-27 04:24:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8a7559eb24a1e6145b7b1faa475d7e93fdd3da22b9791fc36b42f14258e928b4
PRV-000191,CMP-2026-00320,CITIZEN_PORTAL,2025-07-26 19:22:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dc1a02b3325fa8df5894c58f67a07dadac79b4ea8e73d28da7444056bd5c769d
PRV-000192,CMP-2026-00368,CITIZEN_PORTAL,2024-11-11 06:07:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a8d5c942ebf79ed74286b0590b90d8e552685b1ba7ca7a523a62f6e4a13791b2
PRV-000193,CMP-2026-00612,POLICE_LEDGER,2025-06-17 06:54:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9047bc2ebf09cc328c31e0d6e9b8f40791b9ee4a4755daad31612a29f26e20f1
PRV-000194,CMP-2026-00591,HEALTH_STAT,2026-07-12 23:18:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b9a772950919d10969ea8b06328f7bd34297412172cb420c38d3c2ace1dc9090
PRV-000195,CMP-2026-00824,CITIZEN_PORTAL,2024-09-29 15:40:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ae3679fb74a7513a5506f0fec074506da8fd7a5950a23c3570937c336f62103a
PRV-000196,CMP-2026-00245,CHECKPOST_SCANNER,2025-03-12 02:54:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3ad13e53bb83baa8704273ecfc8febdb73ec27e4f1484c8b717f91e5393d4bc7
PRV-000197,CMP-2026-00721,CHECKPOST_SCANNER,2024-12-17 01:55:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f0f0eab028712186a6e1578f74bc0fbe4832c9f71f8b7b242ae4b3fe33cf64dc
PRV-000198,CMP-2026-00348,CITIZEN_PORTAL,2025-04-17 18:01:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3575ff54254f38d3cc033bacb486e26c11b7f372524c25eb70b876a313854ae0
PRV-000199,CMP-2026-01216,CITIZEN_PORTAL,2026-07-09 19:50:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,adb66c8d65a0444f978fb0aefc64ee4a1ed33bf0c4510568d1c1088e2b034a9f
PRV-000200,CMP-2026-01020,HEALTH_STAT,2026-01-28 16:37:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,43a9676a37291a9c7c363ebd6f876b483601321f96d5250abe4047a46919e97d
PRV-000201,CMP-2026-00346,CHECKPOST_SCANNER,2025-09-10 19:52:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ccb2ad7a18e6e2c125113a2d8da8a63e3c0587bbe2d5b7b1a3c35e049095df6f
PRV-000202,CMP-2026-01119,POLICE_LEDGER,2026-06-17 14:43:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f05cdf9a09be6e0a31ef6c589c4765cb4ffd56d6f637f4f5a651b72d94a6f7ec
PRV-000203,CMP-2026-01033,CHECKPOST_SCANNER,2026-05-05 07:49:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4173902a773c5439cff1050ae6f04ac9305a78a0502d5ffcc2cfd453bc154bc8
PRV-000204,CMP-2026-00245,HEALTH_STAT,2024-11-29 13:53:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,86ce75c81a3434dac01227588f060baa9b16a9ba642a973636c37fa01d6421a4
PRV-000205,CMP-2026-01017,CHECKPOST_SCANNER,2026-08-11 10:41:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d78cf44dac45a14ba08b1334510d05be589b3272ca0f8c2ff591dd68fa43fcf2
PRV-000206,CMP-2026-00967,CITIZEN_PORTAL,2025-06-03 20:28:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2e0dde8ca065bbbec1374ad1e88a706f69bc9529e6ccc0604d93d002af795a22
PRV-000207,CMP-2026-00281,POLICE_LEDGER,2026-03-03 21:36:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7d47418c2cdb5885c1caacebb20286fa366323628b6b0597e6b3cadda7c625cb
PRV-000208,CMP-2026-00848,HEALTH_STAT,2025-04-15 03:42:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,117f08949777e7cee83ac4616817c3a546d3d341650a1658f97e0c103a006d79
PRV-000209,CMP-2026-00704,POLICE_LEDGER,2025-08-11 14:11:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f85c1b6154c41e5064610dcb25fe7f7168f10a0e32969f543bf39f582493c7d9
PRV-000210,CMP-2026-00879,POLICE_LEDGER,2024-12-24 19:10:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6d87bbeb9983b167a0c65786d08af26e0a48ccac2aa4e2a53f164abaf4f62fd9
PRV-000211,CMP-2026-00665,CHECKPOST_SCANNER,2024-09-19 19:12:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c3978a3310fb5225214c462ebc800f986a7e235390845e0c5aa0df8c2ca8384a
PRV-000212,CMP-2026-00595,HEALTH_STAT,2025-05-01 17:26:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0d726fcd6b0ad5627f841451011e984278718f9ad8b345da367bd93d8b367ccc
PRV-000213,CMP-2026-00091,POLICE_LEDGER,2026-06-30 16:55:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,92cac5799b276d73d3644f4a4202e42c568f31d31cd9fcfc64065f8cc2bbdfb0
PRV-000214,CMP-2026-01020,POLICE_LEDGER,2026-06-11 04:44:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,870672200a671ff0d4b525e3cca4ae069638d66d924000e49b0822cf5778534a
PRV-000215,CMP-2026-00195,POLICE_LEDGER,2024-10-23 07:16:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,97d9e5f09d3e8116a9afee87469517e08af59e508b13b3d999db98a935f94f8a
PRV-000216,CMP-2026-00711,POLICE_LEDGER,2025-09-20 19:52:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d5839f5092b0b5566d8b67472ec82c57f82b80c6313e7f5cc5c9bf759a21ca83
PRV-000217,CMP-2026-00583,CITIZEN_PORTAL,2026-06-17 07:41:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b94380fcc68b89eb25ed1bea2cdbdfa80397b9dbada451e64b5590c75c66709f
PRV-000218,CMP-2026-00404,CITIZEN_PORTAL,2025-04-29 03:05:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,929774b2be3b22c1b45b4c6b976c5c19474a8e0ba77fc913caa83d2eec38bc34
PRV-000219,CMP-2026-00336,CHECKPOST_SCANNER,2026-06-18 01:35:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,995d02d4cba30d5ca25177dc7229dd709c5dcd16a780cabd9f31492391704fea
PRV-000220,CMP-2026-00285,CITIZEN_PORTAL,2026-04-03 23:55:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cdce9437fbc76375e8c776e0ac5494062c9aa587c3980c86081c0890b4b4c1ee
PRV-000221,CMP-2026-00848,CHECKPOST_SCANNER,2026-07-24 04:53:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ba3635e2f402e4dba0fd441b0fa56b9e8a1e42b45e29719a60d5bee838e51bd3
PRV-000222,CMP-2026-01173,POLICE_LEDGER,2026-06-02 12:34:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,310b5243f444ff1ab3bfaa4a7700aae86e3745c6da84c509e8148acf527f3849
PRV-000223,CMP-2026-00274,CHECKPOST_SCANNER,2025-11-14 06:36:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c8e69ee5b2b2e2c178b07368d6089ba0b9d2245cc7edbff96f6e588404c26d7f
PRV-000224,CMP-2026-00013,CITIZEN_PORTAL,2025-06-26 00:39:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5e1972ad2ebb5f9abed66cb951fa7e69e16000e3b010d482560996f35e4fd365
PRV-000225,CMP-2026-00095,CITIZEN_PORTAL,2025-04-09 02:51:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,16c92b6e5279fd6e1257774f6885686dba9d6cff83253da0337d4731a3ccf80a
PRV-000226,CMP-2026-00090,HEALTH_STAT,2025-03-18 23:53:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8d6ef9de3d5b285357125a35385521cb40d51d2128df9c48591aadf27a6b5029
PRV-000227,CMP-2026-00792,HEALTH_STAT,2024-11-04 17:08:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,010aac59e5db194ef0098b3cb14c6ab08476fb7f081bb4e5b5faf3b5e029cd43
PRV-000228,CMP-2026-00540,CITIZEN_PORTAL,2026-01-07 05:46:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bd298c15e6817d2c27b729d089cebdc9e1a2355095a61ce8d9a6ed19bbab7598
PRV-000229,CMP-2026-00078,CHECKPOST_SCANNER,2025-06-22 06:47:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,113ab3c4f1dc8897fa8490a2c1f5bbd8583c79e3d80a4ec361dbffa67c1ecc37
PRV-000230,CMP-2026-00795,HEALTH_STAT,2026-04-26 11:41:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,36264892041a86fb8ecea48b7053d6714ca2890f2af33396553dcf75aa3abde3
PRV-000231,CMP-2026-00048,HEALTH_STAT,2025-05-24 17:02:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1d4e9c790e7eab58a75c3b761567cb371bf99ab4b9b03eefdbe8672f8a30f5f0
