signal_id,district_id,district_name,taluk_id,locality_id,locality_name,timestamp,category_id,category_name,lifecycle_state,transition_trigger,confidence_score
EMG-SIG-00569,10,Krishnagiri,46,137,Krishnagiri North Campus Zone,2026-07-24 15:49:24,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MICRO_CLUSTER_48H,75
EMG-SIG-00570,28,Pudukkottai,138,414,Pudukkottai East Industrial Bypass,2024-11-09 08:44:43,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MICRO_CLUSTER_48H,65
EMG-SIG-00571,12,Thanjavur,57,169,Thanjavur South Market,2025-11-04 18:47:41,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,81
EMG-SIG-00572,37,Tirupathur,184,552,Tirupathur West Industrial Bypass,2025-05-29 12:57:36,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,FIRST_TIME_ANOMALY,92
EMG-SIG-00573,27,Perambalur,132,395,Perambalur South Campus Zone,2026-03-07 09:06:24,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00574,24,Nilgiris,120,360,Nilgiris Central Industrial Bypass,2026-07-24 00:11:03,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,90
EMG-SIG-00575,9,Vellore,44,132,Vellore West Industrial Bypass,2026-02-15 17:16:43,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MICRO_CLUSTER_48H,73
EMG-SIG-00576,33,Thiruvarur,164,491,Thiruvarur West Campus Zone,2025-02-03 02:16:04,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,76
EMG-SIG-00577,38,Tiruvannamalai,190,568,Tiruvannamalai Central Market,2024-11-09 12:34:45,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,87
EMG-SIG-00578,22,Dharmapuri,106,318,Dharmapuri North Industrial Bypass,2025-08-20 07:36:19,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,88
EMG-SIG-00579,18,Tiruvallur,90,270,Tiruvallur Central Industrial Bypass,2026-05-21 16:42:34,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,65
EMG-SIG-00580,30,Ramanathapuram,147,441,Ramanathapuram South Industrial Bypass,2024-11-26 04:58:58,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,82
EMG-SIG-00581,27,Perambalur,135,404,Perambalur Central Campus Zone,2024-10-21 01:44:36,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,89
EMG-SIG-00582,12,Thanjavur,59,175,Thanjavur West Market,2025-06-07 18:43:46,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00583,37,Tirupathur,182,545,Tirupathur South Campus Zone,2025-12-25 20:58:57,6,Unclassified / Suspicious Substance,EMERGING,FIRST_TIME_ANOMALY,83
EMG-SIG-00584,9,Vellore,45,134,Vellore Central Campus Zone,2024-09-27 15:11:01,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MICRO_CLUSTER_48H,84
EMG-SIG-00585,29,Sivaganga,144,432,Sivaganga West Industrial Bypass,2026-05-16 05:16:08,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,FIRST_TIME_ANOMALY,67
EMG-SIG-00586,10,Krishnagiri,47,140,Krishnagiri South Campus Zone,2025-04-09 15:28:14,4,Chemical Precursors / Ephedrine,CORROBORATED,FIRST_TIME_ANOMALY,88
EMG-SIG-00587,9,Vellore,42,126,Vellore South Industrial Bypass,2024-11-27 07:48:35,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,69
EMG-SIG-00588,36,Ranipet,177,529,Ranipet South Market,2026-03-21 07:45:21,6,Unclassified / Suspicious Substance,EMERGING,MICRO_CLUSTER_48H,84
EMG-SIG-00589,11,Dindigul,53,157,Dindigul East Market,2026-02-24 04:27:41,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,90
EMG-SIG-00590,22,Dharmapuri,109,326,Dharmapuri West Campus Zone,2026-05-13 07:02:25,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,90
EMG-SIG-00591,18,Tiruvallur,88,263,Tiruvallur East Campus Zone,2024-09-24 15:04:55,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MICRO_CLUSTER_48H,83
EMG-SIG-00592,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,2025-01-21 04:18:40,1,Commercial Ganja / Cannabis,CORROBORATED,FIRST_TIME_ANOMALY,83
EMG-SIG-00593,24,Nilgiris,117,349,Nilgiris South Market,2026-05-15 13:00:27,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,67
EMG-SIG-00594,16,Kancheepuram,78,232,Kancheepuram East Market,2026-07-30 17:35:20,6,Unclassified / Suspicious Substance,PERSISTENT,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00595,28,Pudukkottai,136,407,Pudukkottai North Campus Zone,2025-04-25 05:39:41,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MICRO_CLUSTER_48H,88
EMG-SIG-00596,11,Dindigul,55,165,Dindigul Central Industrial Bypass,2025-01-27 07:29:46,1,Commercial Ganja / Cannabis,NEW_SIGNAL,FIRST_TIME_ANOMALY,68
EMG-SIG-00597,3,Madurai,12,34,Madurai South Market,2025-01-29 13:50:40,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,67
EMG-SIG-00598,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,2026-05-24 02:59:55,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,FIRST_TIME_ANOMALY,70
EMG-SIG-00599,16,Kancheepuram,76,228,Kancheepuram North Industrial Bypass,2024-12-05 19:31:04,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,80
EMG-SIG-00600,20,Viluppuram,97,291,Viluppuram South Industrial Bypass,2025-01-24 09:51:14,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,71
EMG-SIG-00601,19,Cuddalore,94,280,Cuddalore West Market,2024-12-08 13:15:28,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,76
EMG-SIG-00602,6,Tirunelveli,27,79,Tirunelveli South Market,2024-09-29 23:34:56,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,FIRST_TIME_ANOMALY,68
EMG-SIG-00603,37,Tirupathur,185,553,Tirupathur Central Market,2026-05-15 05:39:39,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,FIRST_TIME_ANOMALY,87
EMG-SIG-00604,7,Erode,34,100,Erode West Market,2024-12-20 10:17:50,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,FIRST_TIME_ANOMALY,74
EMG-SIG-00605,16,Kancheepuram,78,233,Kancheepuram East Campus Zone,2025-05-16 05:06:13,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,86
EMG-SIG-00606,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,2026-02-01 23:10:24,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00607,33,Thiruvarur,163,488,Thiruvarur East Campus Zone,2025-08-02 20:32:22,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MICRO_CLUSTER_48H,75
EMG-SIG-00608,35,Mayiladuthurai,173,518,Mayiladuthurai East Campus Zone,2026-05-11 02:49:26,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MICRO_CLUSTER_48H,86
EMG-SIG-00609,14,Kanniyakumari,69,207,Kanniyakumari West Industrial Bypass,2025-07-26 20:31:27,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,72
EMG-SIG-00610,11,Dindigul,52,155,Dindigul South Campus Zone,2026-07-13 13:20:35,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,84
EMG-SIG-00611,25,Karur,125,375,Karur Central Industrial Bypass,2025-08-22 06:23:26,1,Commercial Ganja / Cannabis,EMERGING,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00612,8,Tiruppur,39,116,Tiruppur West Campus Zone,2026-06-21 15:50:43,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,67
EMG-SIG-00613,26,Ariyalur,129,387,Ariyalur West Industrial Bypass,2026-07-23 23:45:55,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00614,2,Coimbatore,6,17,Coimbatore North Campus Zone,2025-06-20 13:28:45,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,85
EMG-SIG-00615,9,Vellore,44,131,Vellore West Campus Zone,2025-11-01 05:34:00,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,77
EMG-SIG-00616,14,Kanniyakumari,66,197,Kanniyakumari North Campus Zone,2024-12-11 17:34:58,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MICRO_CLUSTER_48H,93
EMG-SIG-00617,23,Namakkal,111,332,Namakkal North Campus Zone,2024-11-18 16:57:35,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,92
EMG-SIG-00618,6,Tirunelveli,30,88,Tirunelveli Central Market,2025-12-26 02:33:01,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,69
EMG-SIG-00619,25,Karur,121,363,Karur North Industrial Bypass,2026-02-08 20:40:35,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,76
EMG-SIG-00620,4,Salem,17,50,Salem South Campus Zone,2025-05-16 01:15:20,6,Unclassified / Suspicious Substance,EMERGING,MICRO_CLUSTER_48H,80
EMG-SIG-00621,14,Kanniyakumari,67,199,Kanniyakumari South Market,2024-09-23 07:42:24,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,67
EMG-SIG-00622,34,Nagapattinam,167,501,Nagapattinam South Industrial Bypass,2025-11-28 20:22:20,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,66
EMG-SIG-00623,20,Viluppuram,100,299,Viluppuram Central Campus Zone,2025-09-25 20:51:29,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,FIRST_TIME_ANOMALY,87
EMG-SIG-00624,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,2026-06-22 14:03:16,1,Commercial Ganja / Cannabis,UNVERIFIED,FIRST_TIME_ANOMALY,81
EMG-SIG-00625,28,Pudukkottai,140,418,Pudukkottai Central Market,2024-09-30 19:41:32,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,77
EMG-SIG-00626,17,Chengalpattu,83,248,Chengalpattu East Campus Zone,2026-01-31 07:42:11,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,71
EMG-SIG-00627,37,Tirupathur,185,554,Tirupathur Central Campus Zone,2024-12-10 05:05:31,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,74
EMG-SIG-00628,2,Coimbatore,7,21,Coimbatore South Industrial Bypass,2026-03-05 08:01:50,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MICRO_CLUSTER_48H,83
EMG-SIG-00629,25,Karur,123,369,Karur East Industrial Bypass,2025-12-15 17:32:40,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,78
EMG-SIG-00630,7,Erode,31,93,Erode North Industrial Bypass,2025-01-12 09:12:52,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MICRO_CLUSTER_48H,86
EMG-SIG-00631,14,Kanniyakumari,70,210,Kanniyakumari Central Industrial Bypass,2024-12-27 14:12:08,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,69
EMG-SIG-00632,7,Erode,31,93,Erode North Industrial Bypass,2025-10-10 16:01:17,4,Chemical Precursors / Ephedrine,UNVERIFIED,MULTI_SOURCE_CORROBORATION,88
EMG-SIG-00633,11,Dindigul,54,160,Dindigul West Market,2024-10-01 00:58:17,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,68
EMG-SIG-00634,16,Kancheepuram,77,230,Kancheepuram South Campus Zone,2025-08-21 06:30:12,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MULTI_SOURCE_CORROBORATION,76
EMG-SIG-00635,28,Pudukkottai,136,408,Pudukkottai North Industrial Bypass,2025-04-17 20:07:05,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,MICRO_CLUSTER_48H,65
EMG-SIG-00636,26,Ariyalur,129,385,Ariyalur West Market,2025-08-07 17:06:26,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,68
EMG-SIG-00637,12,Thanjavur,58,173,Thanjavur East Campus Zone,2025-04-04 06:20:23,6,Unclassified / Suspicious Substance,DISMISSED,FIRST_TIME_ANOMALY,87
EMG-SIG-00638,12,Thanjavur,59,175,Thanjavur West Market,2025-08-02 09:14:00,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-00639,4,Salem,17,49,Salem South Market,2025-08-12 07:57:48,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00640,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,2025-10-06 02:10:17,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,67
EMG-SIG-00641,36,Ranipet,177,529,Ranipet South Market,2025-01-03 19:21:28,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00642,33,Thiruvarur,165,495,Thiruvarur Central Industrial Bypass,2025-09-28 20:33:42,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,FIRST_TIME_ANOMALY,89
EMG-SIG-00643,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,2025-09-02 14:48:21,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,FIRST_TIME_ANOMALY,70
EMG-SIG-00644,23,Namakkal,111,331,Namakkal North Market,2025-11-20 20:04:28,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,FIRST_TIME_ANOMALY,89
EMG-SIG-00645,32,Theni,157,471,Theni South Industrial Bypass,2025-09-26 03:01:08,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,77
EMG-SIG-00646,15,Tenkasi,72,214,Tenkasi South Market,2024-12-23 02:26:21,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,90
EMG-SIG-00647,17,Chengalpattu,82,244,Chengalpattu South Market,2024-10-13 06:47:10,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,79
EMG-SIG-00648,19,Cuddalore,94,280,Cuddalore West Market,2024-12-27 15:34:31,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MICRO_CLUSTER_48H,80
EMG-SIG-00649,4,Salem,17,50,Salem South Campus Zone,2026-04-10 15:29:29,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00650,5,Tiruchirappalli,25,75,Tiruchirappalli Central Industrial Bypass,2025-03-24 05:33:11,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00651,38,Tiruvannamalai,190,570,Tiruvannamalai Central Industrial Bypass,2025-09-24 20:38:36,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,70
EMG-SIG-00652,32,Theni,156,468,Theni North Industrial Bypass,2026-07-29 17:27:24,6,Unclassified / Suspicious Substance,DISMISSED,MULTI_SOURCE_CORROBORATION,93
EMG-SIG-00653,29,Sivaganga,144,430,Sivaganga West Market,2026-07-03 02:05:35,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,65
EMG-SIG-00654,29,Sivaganga,145,435,Sivaganga Central Industrial Bypass,2024-11-22 13:26:43,1,Commercial Ganja / Cannabis,NEW_SIGNAL,FIRST_TIME_ANOMALY,80
EMG-SIG-00655,10,Krishnagiri,47,139,Krishnagiri South Market,2025-10-09 11:17:07,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,73
EMG-SIG-00656,24,Nilgiris,116,348,Nilgiris North Industrial Bypass,2025-04-02 12:32:49,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MICRO_CLUSTER_48H,71
EMG-SIG-00657,1,Chennai,2,6,Chennai South Industrial Bypass,2026-06-13 12:01:08,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,91
EMG-SIG-00658,24,Nilgiris,120,358,Nilgiris Central Market,2026-08-01 16:31:31,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,93
EMG-SIG-00659,32,Theni,157,470,Theni South Campus Zone,2025-06-19 21:06:12,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00660,9,Vellore,43,128,Vellore East Campus Zone,2025-05-26 20:11:46,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00661,25,Karur,123,369,Karur East Industrial Bypass,2026-02-15 10:19:40,6,Unclassified / Suspicious Substance,CORROBORATED,MICRO_CLUSTER_48H,82
EMG-SIG-00662,10,Krishnagiri,48,142,Krishnagiri East Market,2025-02-17 06:02:39,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,78
EMG-SIG-00663,33,Thiruvarur,165,493,Thiruvarur Central Market,2025-09-15 11:02:45,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,67
EMG-SIG-00664,5,Tiruchirappalli,23,68,Tiruchirappalli East Campus Zone,2026-08-18 20:54:06,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,79
EMG-SIG-00665,26,Ariyalur,130,388,Ariyalur Central Market,2025-04-19 15:32:16,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00666,33,Thiruvarur,164,490,Thiruvarur West Market,2025-09-04 19:39:19,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00667,10,Krishnagiri,48,142,Krishnagiri East Market,2025-05-09 06:37:31,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-00668,1,Chennai,2,4,Chennai South Market,2026-05-25 11:08:27,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MICRO_CLUSTER_48H,80
EMG-SIG-00669,16,Kancheepuram,78,234,Kancheepuram East Industrial Bypass,2025-06-30 06:06:53,1,Commercial Ganja / Cannabis,NEW_SIGNAL,FIRST_TIME_ANOMALY,93
EMG-SIG-00670,17,Chengalpattu,82,244,Chengalpattu South Market,2025-06-14 05:20:06,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,88
EMG-SIG-00671,6,Tirunelveli,28,82,Tirunelveli East Market,2024-11-09 16:24:20,2,Synthetic Stimulants / MDMA / Meth,EMERGING,FIRST_TIME_ANOMALY,69
EMG-SIG-00672,1,Chennai,2,4,Chennai South Market,2025-07-28 13:09:52,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-00673,32,Theni,156,468,Theni North Industrial Bypass,2025-02-02 11:45:36,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MICRO_CLUSTER_48H,93
EMG-SIG-00674,32,Theni,158,474,Theni East Industrial Bypass,2025-03-28 22:44:00,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,71
EMG-SIG-00675,7,Erode,33,97,Erode East Market,2025-07-30 00:20:40,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,FIRST_TIME_ANOMALY,93
EMG-SIG-00676,4,Salem,19,57,Salem West Industrial Bypass,2026-02-20 09:52:00,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,92
EMG-SIG-00677,23,Namakkal,112,334,Namakkal South Market,2024-12-12 19:07:44,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MICRO_CLUSTER_48H,68
EMG-SIG-00678,32,Theni,160,480,Theni Central Industrial Bypass,2025-11-26 22:47:29,6,Unclassified / Suspicious Substance,DISMISSED,MICRO_CLUSTER_48H,89
EMG-SIG-00679,18,Tiruvallur,90,270,Tiruvallur Central Industrial Bypass,2026-05-02 21:48:05,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MICRO_CLUSTER_48H,83
EMG-SIG-00680,19,Cuddalore,94,280,Cuddalore West Market,2025-11-29 09:31:51,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,94
EMG-SIG-00681,9,Vellore,41,123,Vellore North Industrial Bypass,2025-08-19 08:57:25,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,75
EMG-SIG-00682,15,Tenkasi,72,214,Tenkasi South Market,2025-03-24 20:36:13,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00683,33,Thiruvarur,163,487,Thiruvarur East Market,2025-08-02 19:50:25,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00684,10,Krishnagiri,46,136,Krishnagiri North Market,2026-07-16 15:47:42,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00685,20,Viluppuram,98,293,Viluppuram East Campus Zone,2026-07-14 17:10:16,6,Unclassified / Suspicious Substance,PERSISTENT,FIRST_TIME_ANOMALY,74
EMG-SIG-00686,5,Tiruchirappalli,25,74,Tiruchirappalli Central Campus Zone,2025-12-27 21:12:22,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,FIRST_TIME_ANOMALY,70
EMG-SIG-00687,7,Erode,33,97,Erode East Market,2026-04-04 14:15:11,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00688,1,Chennai,3,8,Chennai East Campus Zone,2026-03-04 08:03:04,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,77
EMG-SIG-00689,13,Thoothukudi,65,195,Thoothukudi Central Industrial Bypass,2025-03-14 20:33:33,6,Unclassified / Suspicious Substance,PERSISTENT,FIRST_TIME_ANOMALY,82
EMG-SIG-00690,22,Dharmapuri,108,324,Dharmapuri East Industrial Bypass,2026-06-15 10:47:09,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00691,31,Virudhunagar,154,461,Virudhunagar West Campus Zone,2024-11-21 21:38:14,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,88
EMG-SIG-00692,18,Tiruvallur,86,256,Tiruvallur North Market,2025-09-02 04:17:30,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,81
EMG-SIG-00693,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,2026-07-28 00:04:52,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,92
EMG-SIG-00694,19,Cuddalore,92,274,Cuddalore South Market,2026-06-16 04:06:11,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,91
EMG-SIG-00695,16,Kancheepuram,77,229,Kancheepuram South Market,2024-12-18 07:15:52,6,Unclassified / Suspicious Substance,EMERGING,MICRO_CLUSTER_48H,66
EMG-SIG-00696,9,Vellore,44,132,Vellore West Industrial Bypass,2026-02-05 15:40:43,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,91
EMG-SIG-00697,34,Nagapattinam,170,510,Nagapattinam Central Industrial Bypass,2026-01-12 11:12:47,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MICRO_CLUSTER_48H,72
EMG-SIG-00698,37,Tirupathur,185,554,Tirupathur Central Campus Zone,2025-04-17 04:24:42,6,Unclassified / Suspicious Substance,EMERGING,MICRO_CLUSTER_48H,69
EMG-SIG-00699,11,Dindigul,55,164,Dindigul Central Campus Zone,2025-10-12 20:11:21,1,Commercial Ganja / Cannabis,UNVERIFIED,MULTI_SOURCE_CORROBORATION,76
EMG-SIG-00700,4,Salem,19,55,Salem West Market,2026-05-08 05:45:28,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00701,21,Kallakurichi,105,313,Kallakurichi Central Market,2026-06-23 07:32:21,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MICRO_CLUSTER_48H,65
EMG-SIG-00702,26,Ariyalur,128,383,Ariyalur East Campus Zone,2025-06-21 06:16:38,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,72
EMG-SIG-00703,35,Mayiladuthurai,172,514,Mayiladuthurai South Market,2024-11-28 14:14:15,4,Chemical Precursors / Ephedrine,UNVERIFIED,FIRST_TIME_ANOMALY,74
EMG-SIG-00704,27,Perambalur,131,392,Perambalur North Campus Zone,2026-08-19 05:42:50,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,85
EMG-SIG-00705,31,Virudhunagar,151,452,Virudhunagar North Campus Zone,2026-07-17 04:19:44,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,86
EMG-SIG-00706,14,Kanniyakumari,66,196,Kanniyakumari North Market,2024-12-09 19:01:07,4,Chemical Precursors / Ephedrine,PERSISTENT,MICRO_CLUSTER_48H,86
EMG-SIG-00707,11,Dindigul,51,152,Dindigul North Campus Zone,2026-02-11 15:31:07,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00708,4,Salem,18,53,Salem East Campus Zone,2026-02-24 04:26:59,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,80
EMG-SIG-00709,11,Dindigul,52,155,Dindigul South Campus Zone,2026-04-10 13:29:48,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MICRO_CLUSTER_48H,88
EMG-SIG-00710,25,Karur,124,372,Karur West Industrial Bypass,2026-03-24 17:49:41,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,69
