citizen_report_id,anonymous_token,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,submitted_at,intake_channel,verification_status,is_first_time_signal
CIT-2026-00130,ANON-TOKEN-22A29E0A35,11,Dindigul,52,154,Dindigul South Market,2,Synthetic Stimulants / MDMA / Meth,2025-04-03 23:56:40,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00131,ANON-TOKEN-CEDC254F47,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-07-14 05:51:46,BOT,CORROBORATED,0
CIT-2026-00132,ANON-TOKEN-ADC6D978AE,14,Kanniyakumari,66,196,Kanniyakumari North Market,6,Unclassified / Suspicious Substance,2024-09-27 08:05:31,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00133,ANON-TOKEN-E9BA6C3528,12,Thanjavur,58,173,Thanjavur East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-06-20 03:06:29,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00134,ANON-TOKEN-764BF403B1,15,Tenkasi,71,213,Tenkasi North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-03-03 02:05:09,WEB_PORTAL,CORROBORATED,0
CIT-2026-00135,ANON-TOKEN-A4F85FFA3C,36,Ranipet,179,537,Ranipet West Industrial Bypass,6,Unclassified / Suspicious Substance,2025-03-25 19:12:22,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00136,ANON-TOKEN-B976528D07,36,Ranipet,180,539,Ranipet Central Campus Zone,4,Chemical Precursors / Ephedrine,2024-12-13 05:41:02,WEB_PORTAL,DISMISSED,0
CIT-2026-00137,ANON-TOKEN-F8440A2F27,16,Kancheepuram,80,238,Kancheepuram Central Market,1,Commercial Ganja / Cannabis,2026-03-01 12:27:15,BOT,NEEDS_VERIFICATION,0
CIT-2026-00138,ANON-TOKEN-E9AD7FEA05,12,Thanjavur,57,171,Thanjavur South Industrial Bypass,6,Unclassified / Suspicious Substance,2024-12-01 10:50:00,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00139,ANON-TOKEN-23FFD31233,13,Thoothukudi,61,183,Thoothukudi North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-01-01 00:04:58,WEB_PORTAL,DISMISSED,0
CIT-2026-00140,ANON-TOKEN-91C044F60F,3,Madurai,12,36,Madurai South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-08-28 05:15:42,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00141,ANON-TOKEN-773B821248,15,Tenkasi,72,215,Tenkasi South Campus Zone,4,Chemical Precursors / Ephedrine,2025-09-24 23:28:26,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00142,ANON-TOKEN-F994D94B2B,12,Thanjavur,60,179,Thanjavur Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-09-17 07:06:54,MOBILE_APP,DISMISSED,0
CIT-2026-00143,ANON-TOKEN-5F69434C44,32,Theni,156,466,Theni North Market,2,Synthetic Stimulants / MDMA / Meth,2025-10-10 08:52:07,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00144,ANON-TOKEN-42D00A3CB5,27,Perambalur,132,396,Perambalur South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-30 13:20:45,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00145,ANON-TOKEN-559BAFEF70,12,Thanjavur,60,180,Thanjavur Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-01-07 15:52:00,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00146,ANON-TOKEN-478C373464,28,Pudukkottai,137,409,Pudukkottai South Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-17 18:19:31,MOBILE_APP,DISMISSED,0
CIT-2026-00147,ANON-TOKEN-D8123054DD,12,Thanjavur,56,167,Thanjavur North Campus Zone,1,Commercial Ganja / Cannabis,2025-04-03 22:21:51,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00148,ANON-TOKEN-D07E5A7A9F,37,Tirupathur,184,551,Tirupathur West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-10-25 01:19:50,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00149,ANON-TOKEN-5CE254F894,32,Theni,160,478,Theni Central Market,2,Synthetic Stimulants / MDMA / Meth,2026-06-17 12:46:48,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00150,ANON-TOKEN-7226D323CA,14,Kanniyakumari,66,196,Kanniyakumari North Market,6,Unclassified / Suspicious Substance,2025-10-25 19:35:03,BOT,NEEDS_VERIFICATION,0
CIT-2026-00151,ANON-TOKEN-3E979AFB42,1,Chennai,3,9,Chennai East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-24 20:28:45,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00152,ANON-TOKEN-6BCA19E885,6,Tirunelveli,29,85,Tirunelveli West Market,2,Synthetic Stimulants / MDMA / Meth,2025-10-31 18:20:14,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00153,ANON-TOKEN-01048E9B98,11,Dindigul,54,160,Dindigul West Market,1,Commercial Ganja / Cannabis,2024-12-14 10:04:29,BOT,NEEDS_VERIFICATION,0
CIT-2026-00154,ANON-TOKEN-D605556DB7,22,Dharmapuri,108,324,Dharmapuri East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-29 22:15:51,WEB_PORTAL,CORROBORATED,0
CIT-2026-00155,ANON-TOKEN-039C5CB41D,24,Nilgiris,116,346,Nilgiris North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-07-31 11:19:30,MOBILE_APP,CORROBORATED,0
CIT-2026-00156,ANON-TOKEN-66789A4431,35,Mayiladuthurai,175,524,Mayiladuthurai Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-11-30 15:53:33,MOBILE_APP,CORROBORATED,0
CIT-2026-00157,ANON-TOKEN-8B9F779760,31,Virudhunagar,154,462,Virudhunagar West Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-04-02 05:07:04,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00158,ANON-TOKEN-08BB6D0A71,34,Nagapattinam,168,503,Nagapattinam East Campus Zone,4,Chemical Precursors / Ephedrine,2026-01-20 23:41:28,WEB_PORTAL,CORROBORATED,0
CIT-2026-00159,ANON-TOKEN-D9CA4994AB,13,Thoothukudi,61,183,Thoothukudi North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-04-18 01:10:20,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00160,ANON-TOKEN-B9B8840E3D,31,Virudhunagar,155,465,Virudhunagar Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-08-01 23:07:49,MOBILE_APP,UNVERIFIED,1
CIT-2026-00161,ANON-TOKEN-D89FCF18B0,4,Salem,19,55,Salem West Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-02-03 12:16:54,BOT,NEEDS_VERIFICATION,0
CIT-2026-00162,ANON-TOKEN-EA0D40E1BB,31,Virudhunagar,155,465,Virudhunagar Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-02-28 23:36:21,BOT,NEEDS_VERIFICATION,0
CIT-2026-00163,ANON-TOKEN-2F19E511C3,14,Kanniyakumari,69,207,Kanniyakumari West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-12-24 18:14:15,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00164,ANON-TOKEN-3D2A8CFE87,23,Namakkal,113,337,Namakkal East Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-17 23:26:19,WEB_PORTAL,CORROBORATED,0
CIT-2026-00165,ANON-TOKEN-391123DAFA,20,Viluppuram,97,290,Viluppuram South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-15 20:10:24,BOT,DISMISSED,0
CIT-2026-00166,ANON-TOKEN-A03A87C44C,12,Thanjavur,57,171,Thanjavur South Industrial Bypass,6,Unclassified / Suspicious Substance,2025-12-13 02:00:28,MOBILE_APP,CORROBORATED,0
CIT-2026-00167,ANON-TOKEN-701727193C,10,Krishnagiri,48,143,Krishnagiri East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-06-05 20:35:19,BOT,CORROBORATED,0
CIT-2026-00168,ANON-TOKEN-8BA5C400B8,12,Thanjavur,59,176,Thanjavur West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-07-16 08:41:48,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00169,ANON-TOKEN-7D10C6E3EC,38,Tiruvannamalai,188,562,Tiruvannamalai East Market,4,Chemical Precursors / Ephedrine,2025-09-15 00:28:44,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00170,ANON-TOKEN-4986836BCE,27,Perambalur,132,396,Perambalur South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-07-31 17:55:53,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00171,ANON-TOKEN-A855636D55,37,Tirupathur,184,550,Tirupathur West Market,2,Synthetic Stimulants / MDMA / Meth,2024-10-11 06:14:40,MOBILE_APP,DISMISSED,0
CIT-2026-00172,ANON-TOKEN-8BE8DCD7D7,13,Thoothukudi,64,191,Thoothukudi West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-02-11 22:57:32,MOBILE_APP,CORROBORATED,0
CIT-2026-00173,ANON-TOKEN-98B9B1E37A,4,Salem,19,57,Salem West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-06-28 12:33:23,BOT,CORROBORATED,0
CIT-2026-00174,ANON-TOKEN-651E144ACD,14,Kanniyakumari,66,196,Kanniyakumari North Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-07-25 10:40:33,WEB_PORTAL,CORROBORATED,0
CIT-2026-00175,ANON-TOKEN-439674C6AB,37,Tirupathur,183,547,Tirupathur East Market,3,Prescription Narcotics / Codeine / Alprazolam,2024-10-19 12:12:04,BOT,UNVERIFIED,0
CIT-2026-00176,ANON-TOKEN-63BC6DFD0C,9,Vellore,41,121,Vellore North Market,2,Synthetic Stimulants / MDMA / Meth,2026-04-24 07:22:48,MOBILE_APP,UNVERIFIED,0
CIT-2026-00177,ANON-TOKEN-13B1DD2FBD,2,Coimbatore,9,27,Coimbatore West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-05-30 13:44:46,MOBILE_APP,CORROBORATED,0
CIT-2026-00178,ANON-TOKEN-F2F080587D,7,Erode,32,94,Erode South Market,4,Chemical Precursors / Ephedrine,2025-08-09 19:16:53,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00179,ANON-TOKEN-6B71CA6A10,29,Sivaganga,141,423,Sivaganga North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-12-08 12:11:57,MOBILE_APP,UNVERIFIED,0
CIT-2026-00180,ANON-TOKEN-8BDEC7DA89,4,Salem,19,56,Salem West Campus Zone,4,Chemical Precursors / Ephedrine,2025-11-01 12:17:49,BOT,DISMISSED,0
CIT-2026-00181,ANON-TOKEN-B2DAF050FA,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-04-24 10:32:09,WEB_PORTAL,DISMISSED,0
CIT-2026-00182,ANON-TOKEN-E4A55EBE7B,11,Dindigul,54,162,Dindigul West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-11-07 19:12:37,BOT,UNVERIFIED,0
CIT-2026-00183,ANON-TOKEN-1A2B0083F4,22,Dharmapuri,109,325,Dharmapuri West Market,5,Opioid Analogues / Brown Sugar / Heroin,2024-11-10 15:51:18,BOT,NEEDS_VERIFICATION,0
CIT-2026-00184,ANON-TOKEN-BE06A0C350,17,Chengalpattu,84,252,Chengalpattu West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-06-29 04:38:27,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00185,ANON-TOKEN-C4D519360C,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,2,Synthetic Stimulants / MDMA / Meth,2026-05-05 12:09:15,BOT,CORROBORATED,0
CIT-2026-00186,ANON-TOKEN-394C47710A,37,Tirupathur,182,544,Tirupathur South Market,3,Prescription Narcotics / Codeine / Alprazolam,2024-10-05 00:41:00,BOT,NEEDS_VERIFICATION,0
CIT-2026-00187,ANON-TOKEN-25CFFDC5C5,4,Salem,19,55,Salem West Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-02-24 14:05:51,MOBILE_APP,DISMISSED,0
CIT-2026-00188,ANON-TOKEN-3438F5BAE8,18,Tiruvallur,86,256,Tiruvallur North Market,1,Commercial Ganja / Cannabis,2026-08-09 12:21:54,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00189,ANON-TOKEN-D5BEDC8CD0,22,Dharmapuri,107,319,Dharmapuri South Market,2,Synthetic Stimulants / MDMA / Meth,2026-05-09 11:16:42,BOT,DISMISSED,0
CIT-2026-00190,ANON-TOKEN-E208E10A89,38,Tiruvannamalai,188,564,Tiruvannamalai East Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-05-24 18:27:53,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00191,ANON-TOKEN-64642DC27D,25,Karur,122,366,Karur South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-11-29 14:35:29,BOT,NEEDS_VERIFICATION,0
CIT-2026-00192,ANON-TOKEN-67E8A80D51,34,Nagapattinam,168,503,Nagapattinam East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-10-18 02:33:08,BOT,UNVERIFIED,0
CIT-2026-00193,ANON-TOKEN-A4F9B856AF,17,Chengalpattu,84,251,Chengalpattu West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-11-23 04:05:44,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00194,ANON-TOKEN-7E0E7E228E,38,Tiruvannamalai,187,561,Tiruvannamalai South Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-07-04 06:56:10,WEB_PORTAL,DISMISSED,0
CIT-2026-00195,ANON-TOKEN-FF0D32C3CD,8,Tiruppur,40,119,Tiruppur Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-07-11 19:59:45,MOBILE_APP,CORROBORATED,0
CIT-2026-00196,ANON-TOKEN-92AE8AA3B5,22,Dharmapuri,110,330,Dharmapuri Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-10 02:51:52,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00197,ANON-TOKEN-04EDFFED31,11,Dindigul,55,163,Dindigul Central Market,4,Chemical Precursors / Ephedrine,2026-02-19 03:10:52,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00198,ANON-TOKEN-C2A2E211EE,37,Tirupathur,185,555,Tirupathur Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-07 13:05:08,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00199,ANON-TOKEN-370BB68B52,9,Vellore,41,121,Vellore North Market,6,Unclassified / Suspicious Substance,2025-06-22 11:01:32,MOBILE_APP,UNVERIFIED,0
CIT-2026-00200,ANON-TOKEN-D140FFF42C,16,Kancheepuram,80,239,Kancheepuram Central Campus Zone,4,Chemical Precursors / Ephedrine,2026-03-04 07:47:59,BOT,UNVERIFIED,0
CIT-2026-00201,ANON-TOKEN-2B5840A65A,38,Tiruvannamalai,190,569,Tiruvannamalai Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-02-23 09:59:22,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00202,ANON-TOKEN-58A8C808E5,19,Cuddalore,91,272,Cuddalore North Campus Zone,4,Chemical Precursors / Ephedrine,2025-05-07 06:55:50,BOT,NEEDS_VERIFICATION,0
CIT-2026-00203,ANON-TOKEN-B248F24E9B,16,Kancheepuram,76,228,Kancheepuram North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-07-06 17:31:32,MOBILE_APP,CORROBORATED,0
CIT-2026-00204,ANON-TOKEN-087A251167,1,Chennai,3,7,Chennai East Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-01-09 11:22:53,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00205,ANON-TOKEN-88B24FA17A,25,Karur,121,362,Karur North Campus Zone,1,Commercial Ganja / Cannabis,2025-02-10 03:18:08,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00206,ANON-TOKEN-64C3A90EE6,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-10-10 22:48:03,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00207,ANON-TOKEN-D9B7EC119B,23,Namakkal,113,338,Namakkal East Campus Zone,1,Commercial Ganja / Cannabis,2025-11-17 22:28:43,MOBILE_APP,CORROBORATED,0
CIT-2026-00208,ANON-TOKEN-D0B193C4EA,33,Thiruvarur,162,484,Thiruvarur South Market,4,Chemical Precursors / Ephedrine,2026-06-07 18:32:35,MOBILE_APP,CORROBORATED,0
CIT-2026-00209,ANON-TOKEN-00B5512081,31,Virudhunagar,154,462,Virudhunagar West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-01 15:49:03,BOT,DISMISSED,0
CIT-2026-00210,ANON-TOKEN-650620E633,36,Ranipet,177,530,Ranipet South Campus Zone,4,Chemical Precursors / Ephedrine,2025-06-20 02:29:33,MOBILE_APP,UNVERIFIED,0
CIT-2026-00211,ANON-TOKEN-1A84CE5AB7,25,Karur,121,361,Karur North Market,6,Unclassified / Suspicious Substance,2026-07-30 16:35:04,BOT,UNVERIFIED,0
CIT-2026-00212,ANON-TOKEN-4FB85BC888,5,Tiruchirappalli,22,66,Tiruchirappalli South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-02 19:55:48,BOT,CORROBORATED,0
CIT-2026-00213,ANON-TOKEN-ACFA6CC8E4,2,Coimbatore,9,27,Coimbatore West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-05-04 09:13:22,MOBILE_APP,DISMISSED,0
CIT-2026-00214,ANON-TOKEN-7603E2EB6C,35,Mayiladuthurai,173,519,Mayiladuthurai East Industrial Bypass,6,Unclassified / Suspicious Substance,2026-04-01 15:53:26,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00215,ANON-TOKEN-B55A472E48,25,Karur,121,363,Karur North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-09-01 19:32:53,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00216,ANON-TOKEN-2EA193CD2B,24,Nilgiris,116,346,Nilgiris North Market,2,Synthetic Stimulants / MDMA / Meth,2025-02-04 11:56:16,BOT,NEEDS_VERIFICATION,0
CIT-2026-00217,ANON-TOKEN-257C47C1D0,9,Vellore,42,125,Vellore South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-11-25 19:11:52,WEB_PORTAL,CORROBORATED,0
CIT-2026-00218,ANON-TOKEN-35414FC139,35,Mayiladuthurai,174,521,Mayiladuthurai West Campus Zone,4,Chemical Precursors / Ephedrine,2026-02-02 07:00:03,BOT,CORROBORATED,0
CIT-2026-00219,ANON-TOKEN-532EFCCE34,3,Madurai,15,44,Madurai Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-07-13 19:04:49,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00220,ANON-TOKEN-B4DAADD316,8,Tiruppur,39,116,Tiruppur West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-02-18 09:13:45,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00221,ANON-TOKEN-69DCB8DEA1,2,Coimbatore,9,25,Coimbatore West Market,4,Chemical Precursors / Ephedrine,2026-07-14 13:29:12,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00222,ANON-TOKEN-E88893121A,6,Tirunelveli,29,85,Tirunelveli West Market,2,Synthetic Stimulants / MDMA / Meth,2025-06-08 09:50:19,MOBILE_APP,CORROBORATED,0
CIT-2026-00223,ANON-TOKEN-0C3DE7E87B,11,Dindigul,53,157,Dindigul East Market,1,Commercial Ganja / Cannabis,2025-11-14 21:01:54,BOT,DISMISSED,0
CIT-2026-00224,ANON-TOKEN-B3D620CDD7,1,Chennai,4,12,Chennai West Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-03-02 00:46:05,BOT,DISMISSED,0
CIT-2026-00225,ANON-TOKEN-E9B70DD820,16,Kancheepuram,78,234,Kancheepuram East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-06-02 23:20:41,MOBILE_APP,DISMISSED,0
CIT-2026-00226,ANON-TOKEN-21B26A1BF8,32,Theni,160,479,Theni Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-08-03 06:52:53,WEB_PORTAL,DISMISSED,1
CIT-2026-00227,ANON-TOKEN-D6D20E7B2E,19,Cuddalore,92,274,Cuddalore South Market,4,Chemical Precursors / Ephedrine,2025-04-29 09:13:18,WEB_PORTAL,DISMISSED,0
CIT-2026-00228,ANON-TOKEN-CF1719CCC6,8,Tiruppur,36,106,Tiruppur North Market,1,Commercial Ganja / Cannabis,2024-09-24 18:33:17,BOT,UNVERIFIED,0
CIT-2026-00229,ANON-TOKEN-4C85534742,15,Tenkasi,72,214,Tenkasi South Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-05 11:14:34,WEB_PORTAL,DISMISSED,0
CIT-2026-00230,ANON-TOKEN-DD985E9413,4,Salem,16,47,Salem North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-03-22 21:15:33,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00231,ANON-TOKEN-15022DA291,8,Tiruppur,38,112,Tiruppur East Market,6,Unclassified / Suspicious Substance,2026-05-06 05:11:51,MOBILE_APP,DISMISSED,0
CIT-2026-00232,ANON-TOKEN-10EBDA3893,24,Nilgiris,118,353,Nilgiris East Campus Zone,1,Commercial Ganja / Cannabis,2025-08-24 02:42:44,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00233,ANON-TOKEN-5C5728CFE2,31,Virudhunagar,155,465,Virudhunagar Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-03-18 21:57:13,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00234,ANON-TOKEN-2FFCF75EDB,30,Ramanathapuram,147,441,Ramanathapuram South Industrial Bypass,6,Unclassified / Suspicious Substance,2024-12-16 16:12:00,BOT,UNVERIFIED,0
CIT-2026-00235,ANON-TOKEN-FBCB7FE914,34,Nagapattinam,170,508,Nagapattinam Central Market,1,Commercial Ganja / Cannabis,2026-01-02 22:36:00,MOBILE_APP,DISMISSED,0
CIT-2026-00236,ANON-TOKEN-2EB61D9B32,17,Chengalpattu,84,252,Chengalpattu West Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-01-21 08:10:18,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00237,ANON-TOKEN-5A6CD4F8BD,6,Tirunelveli,30,90,Tirunelveli Central Industrial Bypass,6,Unclassified / Suspicious Substance,2025-08-10 05:06:22,BOT,NEEDS_VERIFICATION,0
CIT-2026-00238,ANON-TOKEN-21D37DA643,36,Ranipet,176,526,Ranipet North Market,2,Synthetic Stimulants / MDMA / Meth,2024-10-28 07:56:13,MOBILE_APP,CORROBORATED,0
CIT-2026-00239,ANON-TOKEN-4D869E7113,13,Thoothukudi,63,188,Thoothukudi East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-08-30 00:48:39,WEB_PORTAL,CORROBORATED,0
CIT-2026-00240,ANON-TOKEN-AA812BB9D4,9,Vellore,44,131,Vellore West Campus Zone,1,Commercial Ganja / Cannabis,2026-06-07 10:16:10,BOT,NEEDS_VERIFICATION,0
CIT-2026-00241,ANON-TOKEN-9D1B730C19,31,Virudhunagar,154,460,Virudhunagar West Market,4,Chemical Precursors / Ephedrine,2025-08-14 09:25:19,MOBILE_APP,DISMISSED,0
CIT-2026-00242,ANON-TOKEN-65231A9022,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-13 22:45:57,MOBILE_APP,UNVERIFIED,0
CIT-2026-00243,ANON-TOKEN-00D9C9FFD9,35,Mayiladuthurai,171,513,Mayiladuthurai North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2024-10-16 20:53:42,BOT,DISMISSED,0
CIT-2026-00244,ANON-TOKEN-0E8C638187,18,Tiruvallur,89,267,Tiruvallur West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-12-17 15:58:21,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00245,ANON-TOKEN-5F8D08A13F,9,Vellore,45,135,Vellore Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-05-21 14:45:08,BOT,NEEDS_VERIFICATION,1
CIT-2026-00246,ANON-TOKEN-4789EFD628,30,Ramanathapuram,150,449,Ramanathapuram Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-11-15 09:22:35,MOBILE_APP,UNVERIFIED,0
CIT-2026-00247,ANON-TOKEN-62A6F862B1,37,Tirupathur,184,551,Tirupathur West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-10 03:01:28,MOBILE_APP,UNVERIFIED,0
CIT-2026-00248,ANON-TOKEN-A3927A144E,19,Cuddalore,93,277,Cuddalore East Market,6,Unclassified / Suspicious Substance,2025-11-11 10:32:08,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00249,ANON-TOKEN-CA5D45B44A,30,Ramanathapuram,149,447,Ramanathapuram West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-05-14 21:46:39,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00250,ANON-TOKEN-181A1B8215,31,Virudhunagar,151,451,Virudhunagar North Market,4,Chemical Precursors / Ephedrine,2026-02-14 06:02:21,TOLL_FREE_IVR,CORROBORATED,1
CIT-2026-00251,ANON-TOKEN-9471C6EBB4,3,Madurai,11,31,Madurai North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-14 15:41:31,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00252,ANON-TOKEN-66F35811BA,12,Thanjavur,60,179,Thanjavur Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-03-14 01:06:59,BOT,CORROBORATED,0
CIT-2026-00253,ANON-TOKEN-6F53367EBE,24,Nilgiris,116,347,Nilgiris North Campus Zone,1,Commercial Ganja / Cannabis,2026-01-19 04:53:45,BOT,NEEDS_VERIFICATION,0
CIT-2026-00254,ANON-TOKEN-AB08D91998,36,Ranipet,180,539,Ranipet Central Campus Zone,1,Commercial Ganja / Cannabis,2025-02-20 14:01:15,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00255,ANON-TOKEN-A724C889F8,17,Chengalpattu,85,254,Chengalpattu Central Campus Zone,4,Chemical Precursors / Ephedrine,2026-04-25 11:27:48,WEB_PORTAL,CORROBORATED,0
CIT-2026-00256,ANON-TOKEN-EA8E346778,33,Thiruvarur,162,484,Thiruvarur South Market,2,Synthetic Stimulants / MDMA / Meth,2026-08-14 02:30:10,TOLL_FREE_IVR,UNVERIFIED,0
