fir_id,district_id,district_name,police_station_code,fir_date,offense_section,category_id,category_name,quantity_classification,investigation_status
FIR-TIR-2026-0476,6,Tirunelveli,PS-TIR-B3,2025-05-26 17:21:59,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-KAL-2026-0477,21,Kallakurichi,PS-KAL-B2,2026-07-17 06:40:33,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-SIV-2026-0478,29,Sivaganga,PS-SIV-B1,2024-10-12 10:51:00,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KRI-2026-0479,10,Krishnagiri,PS-KRI-B3,2024-10-29 15:27:22,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAY-2026-0480,35,Mayiladuthurai,PS-MAY-B2,2025-04-28 12:25:02,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-THE-2026-0481,32,Theni,PS-THE-B4,2026-03-03 13:41:16,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KAL-2026-0482,21,Kallakurichi,PS-KAL-B1,2025-01-01 00:52:41,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-ERO-2026-0483,7,Erode,PS-ERO-B3,2026-07-14 10:40:17,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-MAD-2026-0484,3,Madurai,PS-MAD-B1,2026-08-02 02:15:33,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0485,26,Ariyalur,PS-ARI-B2,2025-11-01 14:43:59,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-PUD-2026-0486,28,Pudukkottai,PS-PUD-B2,2026-05-27 04:57:30,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-SIV-2026-0487,29,Sivaganga,PS-SIV-B1,2025-11-25 04:54:17,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-MAD-2026-0488,3,Madurai,PS-MAD-B3,2026-03-26 12:37:30,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0489,8,Tiruppur,PS-TIR-B4,2025-07-02 16:21:58,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0490,26,Ariyalur,PS-ARI-B1,2024-11-29 03:40:31,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-THO-2026-0491,13,Thoothukudi,PS-THO-B4,2025-02-24 17:33:28,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-COI-2026-0492,2,Coimbatore,PS-COI-B4,2025-04-10 02:27:26,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VEL-2026-0493,9,Vellore,PS-VEL-B3,2025-10-15 05:10:38,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-ARI-2026-0494,26,Ariyalur,PS-ARI-B3,2025-07-12 08:58:57,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-PER-2026-0495,27,Perambalur,PS-PER-B2,2025-09-17 20:41:46,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-SAL-2026-0496,4,Salem,PS-SAL-B2,2026-04-26 17:34:48,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-DIN-2026-0497,11,Dindigul,PS-DIN-B1,2026-01-06 11:47:46,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAG-2026-0498,34,Nagapattinam,PS-NAG-B1,2025-10-17 20:24:33,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-VIL-2026-0499,20,Viluppuram,PS-VIL-B1,2025-06-29 18:32:08,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIL-2026-0500,20,Viluppuram,PS-VIL-B4,2026-08-19 04:05:22,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-TEN-2026-0501,15,Tenkasi,PS-TEN-B2,2026-06-07 19:32:49,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0502,37,Tirupathur,PS-TIR-B2,2025-04-03 05:55:40,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-SIV-2026-0503,29,Sivaganga,PS-SIV-B2,2026-01-11 06:44:40,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAY-2026-0504,35,Mayiladuthurai,PS-MAY-B3,2026-01-13 20:42:12,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-KAR-2026-0505,25,Karur,PS-KAR-B3,2024-09-25 17:09:20,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0506,35,Mayiladuthurai,PS-MAY-B1,2025-11-05 19:05:30,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-RAM-2026-0507,30,Ramanathapuram,PS-RAM-B3,2025-06-18 13:53:32,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0508,14,Kanniyakumari,PS-KAN-B4,2026-07-27 16:03:04,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THE-2026-0509,32,Theni,PS-THE-B2,2025-04-08 04:04:06,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-DHA-2026-0510,22,Dharmapuri,PS-DHA-B4,2025-07-14 08:22:39,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-MAY-2026-0511,35,Mayiladuthurai,PS-MAY-B3,2026-01-09 05:08:01,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0512,35,Mayiladuthurai,PS-MAY-B4,2026-04-23 02:19:32,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0513,26,Ariyalur,PS-ARI-B2,2025-12-18 14:27:42,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KRI-2026-0514,10,Krishnagiri,PS-KRI-B4,2025-07-18 18:27:35,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIL-2026-0515,20,Viluppuram,PS-VIL-B2,2026-05-14 07:45:09,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-NAM-2026-0516,23,Namakkal,PS-NAM-B1,2026-02-23 23:53:57,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0517,38,Tiruvannamalai,PS-TIR-B2,2024-10-12 23:26:58,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-NAG-2026-0518,34,Nagapattinam,PS-NAG-B1,2025-12-19 18:14:35,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-CUD-2026-0519,19,Cuddalore,PS-CUD-B4,2025-03-18 05:56:32,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-KRI-2026-0520,10,Krishnagiri,PS-KRI-B1,2025-12-03 21:38:48,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0521,5,Tiruchirappalli,PS-TIR-B1,2025-10-23 08:35:42,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0522,33,Thiruvarur,PS-THI-B3,2025-12-20 11:22:44,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0523,37,Tirupathur,PS-TIR-B3,2025-10-17 21:23:59,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0524,19,Cuddalore,PS-CUD-B4,2025-10-29 14:51:06,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0525,17,Chengalpattu,PS-CHE-B2,2025-08-15 10:44:43,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-PER-2026-0526,27,Perambalur,PS-PER-B1,2025-11-29 04:30:52,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-SAL-2026-0527,4,Salem,PS-SAL-B3,2025-06-19 18:21:40,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KAN-2026-0528,14,Kanniyakumari,PS-KAN-B3,2024-12-19 17:41:25,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-ARI-2026-0529,26,Ariyalur,PS-ARI-B3,2025-04-21 20:13:08,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KAL-2026-0530,21,Kallakurichi,PS-KAL-B3,2025-12-31 21:58:09,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THI-2026-0531,33,Thiruvarur,PS-THI-B4,2025-12-21 15:58:27,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-CHE-2026-0532,17,Chengalpattu,PS-CHE-B1,2025-05-02 14:14:40,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-COI-2026-0533,2,Coimbatore,PS-COI-B1,2026-04-04 07:38:09,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0534,12,Thanjavur,PS-THA-B4,2026-06-27 02:56:29,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-NIL-2026-0535,24,Nilgiris,PS-NIL-B2,2024-12-15 02:25:05,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KAN-2026-0536,16,Kancheepuram,PS-KAN-B1,2025-06-26 22:22:44,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KAN-2026-0537,14,Kanniyakumari,PS-KAN-B1,2026-05-03 06:14:55,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THI-2026-0538,33,Thiruvarur,PS-THI-B4,2025-05-29 18:24:02,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-VIL-2026-0539,20,Viluppuram,PS-VIL-B2,2026-08-11 10:29:19,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-CUD-2026-0540,19,Cuddalore,PS-CUD-B1,2025-02-23 03:52:03,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-VEL-2026-0541,9,Vellore,PS-VEL-B1,2025-07-05 08:17:33,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-THO-2026-0542,13,Thoothukudi,PS-THO-B2,2025-12-16 01:48:35,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-MAD-2026-0543,3,Madurai,PS-MAD-B4,2025-04-21 23:58:40,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-CHE-2026-0544,1,Chennai,PS-CHE-B3,2026-01-26 02:30:19,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-SAL-2026-0545,4,Salem,PS-SAL-B1,2026-07-10 02:28:39,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-CHE-2026-0546,17,Chengalpattu,PS-CHE-B3,2026-08-06 16:06:32,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-PUD-2026-0547,28,Pudukkottai,PS-PUD-B4,2025-03-01 07:49:36,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0548,8,Tiruppur,PS-TIR-B2,2026-02-13 03:43:14,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-DIN-2026-0549,11,Dindigul,PS-DIN-B4,2025-11-12 01:23:46,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-SAL-2026-0550,4,Salem,PS-SAL-B2,2025-12-24 02:02:58,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0551,6,Tirunelveli,PS-TIR-B1,2025-03-12 07:14:16,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-KAL-2026-0552,21,Kallakurichi,PS-KAL-B3,2026-03-25 15:57:42,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THA-2026-0553,12,Thanjavur,PS-THA-B2,2025-09-09 17:51:41,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THA-2026-0554,12,Thanjavur,PS-THA-B4,2025-05-05 21:22:40,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-DIN-2026-0555,11,Dindigul,PS-DIN-B3,2026-02-21 01:16:33,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0556,19,Cuddalore,PS-CUD-B2,2026-01-23 05:33:13,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-MAD-2026-0557,3,Madurai,PS-MAD-B4,2026-07-03 17:27:26,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-NIL-2026-0558,24,Nilgiris,PS-NIL-B1,2026-05-16 07:39:55,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-THO-2026-0559,13,Thoothukudi,PS-THO-B4,2025-04-19 10:17:19,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-ARI-2026-0560,26,Ariyalur,PS-ARI-B1,2025-10-06 20:20:24,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-COI-2026-0561,2,Coimbatore,PS-COI-B2,2025-06-06 22:06:21,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-COI-2026-0562,2,Coimbatore,PS-COI-B2,2026-01-12 07:02:32,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0563,31,Virudhunagar,PS-VIR-B2,2025-11-10 15:55:26,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KAN-2026-0564,16,Kancheepuram,PS-KAN-B1,2026-06-09 07:46:16,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-KRI-2026-0565,10,Krishnagiri,PS-KRI-B1,2025-11-30 22:40:48,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0566,33,Thiruvarur,PS-THI-B4,2024-12-13 19:51:58,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0567,5,Tiruchirappalli,PS-TIR-B3,2025-02-16 16:03:19,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-SIV-2026-0568,29,Sivaganga,PS-SIV-B2,2025-03-11 20:27:45,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-PUD-2026-0569,28,Pudukkottai,PS-PUD-B2,2026-05-30 03:04:30,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0570,38,Tiruvannamalai,PS-TIR-B3,2025-10-14 12:33:08,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-NIL-2026-0571,24,Nilgiris,PS-NIL-B3,2025-04-23 09:11:31,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-PUD-2026-0572,28,Pudukkottai,PS-PUD-B3,2025-01-26 04:53:36,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-THO-2026-0573,13,Thoothukudi,PS-THO-B4,2026-05-30 08:09:42,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-KAN-2026-0574,16,Kancheepuram,PS-KAN-B3,2026-06-30 18:54:11,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0575,19,Cuddalore,PS-CUD-B2,2025-01-30 01:49:11,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0576,1,Chennai,PS-CHE-B3,2025-04-05 14:05:10,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAG-2026-0577,34,Nagapattinam,PS-NAG-B3,2025-01-21 11:25:59,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0578,8,Tiruppur,PS-TIR-B1,2025-06-10 23:28:41,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0579,5,Tiruchirappalli,PS-TIR-B2,2026-03-31 18:48:17,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-MAD-2026-0580,3,Madurai,PS-MAD-B2,2024-12-25 12:46:46,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-ERO-2026-0581,7,Erode,PS-ERO-B3,2025-12-08 06:10:52,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0582,5,Tiruchirappalli,PS-TIR-B4,2024-11-22 04:29:55,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0583,37,Tirupathur,PS-TIR-B1,2026-03-26 21:46:06,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-VEL-2026-0584,9,Vellore,PS-VEL-B3,2025-06-28 07:14:11,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-THO-2026-0585,13,Thoothukudi,PS-THO-B3,2025-08-15 07:28:24,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-PER-2026-0586,27,Perambalur,PS-PER-B4,2025-10-18 02:32:03,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-SIV-2026-0587,29,Sivaganga,PS-SIV-B2,2024-12-04 15:45:35,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-NIL-2026-0588,24,Nilgiris,PS-NIL-B4,2026-02-26 22:21:30,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-PUD-2026-0589,28,Pudukkottai,PS-PUD-B4,2025-05-15 14:21:37,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0590,16,Kancheepuram,PS-KAN-B3,2025-07-06 06:53:16,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0591,37,Tirupathur,PS-TIR-B1,2025-05-19 19:18:00,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAD-2026-0592,3,Madurai,PS-MAD-B4,2024-11-13 03:10:55,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAG-2026-0593,34,Nagapattinam,PS-NAG-B2,2025-10-13 23:54:21,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0594,12,Thanjavur,PS-THA-B1,2025-03-21 10:43:00,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TEN-2026-0595,15,Tenkasi,PS-TEN-B1,2025-08-26 21:04:04,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
