outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_model,outcome_confidence
OUT-2026-00773,TCK-2026-00773,2026-03-06 09:36:27,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,85
OUT-2026-00774,TCK-2026-00774,2026-01-16 05:29:54,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00775,TCK-2026-00775,2025-06-05 10:50:54,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,75
OUT-2026-00776,TCK-2026-00776,2025-07-23 06:07:21,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00777,TCK-2026-00777,2025-12-26 06:31:50,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,96
OUT-2026-00778,TCK-2026-00778,2025-10-28 19:26:39,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,80
OUT-2026-00779,TCK-2026-00779,2025-10-18 09:24:28,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00780,TCK-2026-00780,2026-05-23 12:07:34,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00781,TCK-2026-00781,2026-02-11 11:09:03,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00782,TCK-2026-00782,2026-07-10 19:05:19,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00783,TCK-2026-00783,2026-04-21 03:17:13,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00784,TCK-2026-00784,2025-11-18 07:08:11,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,94
OUT-2026-00785,TCK-2026-00785,2025-04-09 07:36:58,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,81
OUT-2026-00786,TCK-2026-00786,2026-03-18 13:00:28,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00787,TCK-2026-00787,2026-04-23 09:14:51,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00788,TCK-2026-00788,2025-11-01 17:10:00,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00789,TCK-2026-00789,2026-08-01 11:37:33,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00790,TCK-2026-00790,2025-06-21 19:15:59,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00791,TCK-2026-00791,2026-03-17 04:31:11,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,94
OUT-2026-00792,TCK-2026-00792,2026-03-05 02:30:31,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00793,TCK-2026-00793,2025-09-20 19:26:18,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00794,TCK-2026-00794,2026-04-23 03:03:54,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00795,TCK-2026-00795,2025-06-30 03:52:35,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,89
OUT-2026-00796,TCK-2026-00796,2026-05-02 09:05:42,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00797,TCK-2026-00797,2025-09-21 11:30:50,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,86
OUT-2026-00798,TCK-2026-00798,2025-09-08 11:02:44,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00799,TCK-2026-00799,2025-05-13 21:27:16,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00800,TCK-2026-00800,2026-02-11 17:45:36,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,81
OUT-2026-00801,TCK-2026-00801,2025-10-31 18:37:23,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,95
OUT-2026-00802,TCK-2026-00802,2026-01-05 19:13:35,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,78
OUT-2026-00803,TCK-2026-00803,2026-02-03 17:27:35,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00804,TCK-2026-00804,2025-09-15 18:01:03,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00805,TCK-2026-00805,2025-04-21 12:14:17,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00806,TCK-2026-00806,2026-03-15 21:15:37,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00807,TCK-2026-00807,2025-05-06 10:02:38,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00808,TCK-2026-00808,2025-12-27 21:04:00,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00809,TCK-2026-00809,2026-08-08 11:20:29,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00810,TCK-2026-00810,2025-07-08 14:57:28,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,78
OUT-2026-00811,TCK-2026-00811,2026-03-02 18:35:48,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00812,TCK-2026-00812,2025-11-27 18:26:23,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00813,TCK-2026-00813,2025-04-20 02:29:14,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00814,TCK-2026-00814,2025-11-19 03:42:43,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,88
OUT-2026-00815,TCK-2026-00815,2025-12-21 04:23:39,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00816,TCK-2026-00816,2026-03-14 09:48:58,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,89
OUT-2026-00817,TCK-2026-00817,2025-04-25 07:50:27,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00818,TCK-2026-00818,2025-08-20 09:31:01,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00819,TCK-2026-00819,2025-05-13 14:06:32,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00820,TCK-2026-00820,2025-11-25 02:28:07,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00821,TCK-2026-00821,2026-02-16 23:46:46,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,79
OUT-2026-00822,TCK-2026-00822,2025-11-16 03:01:58,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00823,TCK-2026-00823,2025-08-28 03:01:53,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00824,TCK-2026-00824,2025-05-15 20:59:48,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00825,TCK-2026-00825,2026-06-15 17:06:44,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00826,TCK-2026-00826,2025-06-11 00:25:19,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,99
OUT-2026-00827,TCK-2026-00827,2025-12-27 21:16:35,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00828,TCK-2026-00828,2026-01-15 18:22:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00829,TCK-2026-00829,2026-03-19 04:32:22,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00830,TCK-2026-00830,2025-10-23 14:54:45,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00831,TCK-2026-00831,2026-03-28 04:15:23,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00832,TCK-2026-00832,2026-07-30 04:21:25,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00833,TCK-2026-00833,2026-04-11 00:29:40,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00834,TCK-2026-00834,2025-08-10 02:24:16,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00835,TCK-2026-00835,2026-07-22 05:45:23,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00836,TCK-2026-00836,2026-07-18 14:58:39,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00837,TCK-2026-00837,2026-06-25 09:47:10,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,94
OUT-2026-00838,TCK-2026-00838,2025-08-06 09:19:02,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00839,TCK-2026-00839,2025-10-01 10:06:24,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00840,TCK-2026-00840,2025-04-16 08:41:02,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00841,TCK-2026-00841,2025-11-14 14:58:55,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00842,TCK-2026-00842,2026-01-30 14:13:38,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,81
OUT-2026-00843,TCK-2026-00843,2025-05-14 21:08:01,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00844,TCK-2026-00844,2025-05-26 02:03:43,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00845,TCK-2026-00845,2025-07-07 04:59:35,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00846,TCK-2026-00846,2026-08-07 00:51:54,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,95
OUT-2026-00847,TCK-2026-00847,2025-05-20 07:45:41,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,83
OUT-2026-00848,TCK-2026-00848,2026-01-07 07:24:17,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,84
OUT-2026-00849,TCK-2026-00849,2025-09-20 03:22:52,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00850,TCK-2026-00850,2025-10-18 10:57:31,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00851,TCK-2026-00851,2025-09-07 13:25:22,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00852,TCK-2026-00852,2026-03-11 05:47:31,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00853,TCK-2026-00853,2025-06-04 03:30:51,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00854,TCK-2026-00854,2026-08-02 13:04:54,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,85
OUT-2026-00855,TCK-2026-00855,2025-09-30 22:21:24,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00856,TCK-2026-00856,2025-06-26 04:11:18,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00857,TCK-2026-00857,2026-01-30 16:05:40,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00858,TCK-2026-00858,2025-08-02 13:55:10,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00859,TCK-2026-00859,2025-08-31 03:02:48,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00860,TCK-2026-00860,2026-06-17 20:10:28,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00861,TCK-2026-00861,2025-04-29 15:51:18,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,77
OUT-2026-00862,TCK-2026-00862,2026-01-24 23:44:26,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00863,TCK-2026-00863,2025-08-31 21:33:12,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00864,TCK-2026-00864,2025-10-07 17:48:33,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00865,TCK-2026-00865,2025-06-01 17:25:30,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00866,TCK-2026-00866,2025-05-05 12:52:42,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00867,TCK-2026-00867,2025-11-30 08:17:34,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00868,TCK-2026-00868,2026-01-23 22:12:16,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,93
OUT-2026-00869,TCK-2026-00869,2025-10-18 10:14:13,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00870,TCK-2026-00870,2026-05-29 14:42:22,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00871,TCK-2026-00871,2026-02-15 04:56:04,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00872,TCK-2026-00872,2026-05-20 05:51:10,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00873,TCK-2026-00873,2025-09-19 17:11:02,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,75
OUT-2026-00874,TCK-2026-00874,2025-05-24 03:33:43,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00875,TCK-2026-00875,2026-02-13 04:55:07,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00876,TCK-2026-00876,2025-08-05 11:31:47,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00877,TCK-2026-00877,2025-12-22 09:12:27,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00878,TCK-2026-00878,2026-05-04 06:04:15,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,86
OUT-2026-00879,TCK-2026-00879,2025-07-04 14:58:52,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,79
OUT-2026-00880,TCK-2026-00880,2025-04-12 09:15:43,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00881,TCK-2026-00881,2025-05-27 00:46:36,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00882,TCK-2026-00882,2025-12-18 22:34:18,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00883,TCK-2026-00883,2025-09-25 09:55:37,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00884,TCK-2026-00884,2026-03-20 14:20:32,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00885,TCK-2026-00885,2026-01-19 17:02:50,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,81
OUT-2026-00886,TCK-2026-00886,2026-04-30 14:57:45,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,88
OUT-2026-00887,TCK-2026-00887,2025-11-20 05:19:51,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00888,TCK-2026-00888,2026-04-15 00:17:19,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00889,TCK-2026-00889,2025-11-25 23:13:52,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00890,TCK-2026-00890,2026-08-18 00:50:44,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,85
OUT-2026-00891,TCK-2026-00891,2026-05-30 05:59:31,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00892,TCK-2026-00892,2025-11-28 07:50:17,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,77
OUT-2026-00893,TCK-2026-00893,2025-09-09 06:38:14,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00894,TCK-2026-00894,2025-11-29 05:06:56,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00895,TCK-2026-00895,2025-04-21 21:50:57,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00896,TCK-2026-00896,2025-11-08 12:51:27,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00897,TCK-2026-00897,2026-07-18 01:53:27,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,82
OUT-2026-00898,TCK-2026-00898,2025-07-18 17:10:31,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,87
OUT-2026-00899,TCK-2026-00899,2025-07-24 16:00:45,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00900,TCK-2026-00900,2025-11-17 19:48:12,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00901,TCK-2026-00901,2026-06-28 21:00:58,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00902,TCK-2026-00902,2025-09-10 03:05:33,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00903,TCK-2026-00903,2026-04-21 22:40:39,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00904,TCK-2026-00904,2025-05-15 09:27:22,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,97
OUT-2026-00905,TCK-2026-00905,2026-07-13 21:20:34,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,96
OUT-2026-00906,TCK-2026-00906,2025-09-24 21:44:32,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00907,TCK-2026-00907,2025-05-01 16:06:20,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00908,TCK-2026-00908,2026-05-20 17:12:41,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00909,TCK-2026-00909,2026-02-03 15:11:00,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00910,TCK-2026-00910,2026-06-06 23:47:04,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00911,TCK-2026-00911,2025-08-09 22:15:23,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,94
OUT-2026-00912,TCK-2026-00912,2025-12-13 18:59:02,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00913,TCK-2026-00913,2025-05-28 02:38:53,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00914,TCK-2026-00914,2026-05-16 01:53:42,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,79
OUT-2026-00915,TCK-2026-00915,2025-06-13 22:11:59,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00916,TCK-2026-00916,2025-05-09 20:34:40,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,97
OUT-2026-00917,TCK-2026-00917,2026-07-16 23:31:33,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,83
OUT-2026-00918,TCK-2026-00918,2026-02-06 14:21:04,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,86
OUT-2026-00919,TCK-2026-00919,2025-10-09 14:33:16,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,83
OUT-2026-00920,TCK-2026-00920,2026-07-13 09:44:12,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00921,TCK-2026-00921,2026-05-29 04:44:55,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00922,TCK-2026-00922,2026-01-12 21:07:35,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,79
OUT-2026-00923,TCK-2026-00923,2025-04-20 13:14:53,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00924,TCK-2026-00924,2026-06-03 09:46:28,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00925,TCK-2026-00925,2025-09-09 06:30:20,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00926,TCK-2026-00926,2026-06-01 08:14:01,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00927,TCK-2026-00927,2026-03-09 20:05:53,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00928,TCK-2026-00928,2025-06-02 14:46:17,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00929,TCK-2026-00929,2026-04-24 22:48:16,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00930,TCK-2026-00930,2026-08-18 12:42:36,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00931,TCK-2026-00931,2025-08-29 08:07:04,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00932,TCK-2026-00932,2026-04-20 09:06:22,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00933,TCK-2026-00933,2025-06-15 07:57:13,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00934,TCK-2026-00934,2026-04-15 14:16:35,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00935,TCK-2026-00935,2026-07-16 04:55:40,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00936,TCK-2026-00936,2025-04-14 22:11:04,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00937,TCK-2026-00937,2026-03-31 06:26:20,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00938,TCK-2026-00938,2025-08-20 10:15:42,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00939,TCK-2026-00939,2025-12-11 03:58:20,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,77
OUT-2026-00940,TCK-2026-00940,2026-07-07 04:28:44,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,77
OUT-2026-00941,TCK-2026-00941,2025-08-12 09:14:16,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00942,TCK-2026-00942,2025-06-06 08:25:56,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00943,TCK-2026-00943,2026-07-27 05:36:08,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00944,TCK-2026-00944,2026-05-05 06:18:18,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00945,TCK-2026-00945,2025-07-18 11:25:44,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,98
OUT-2026-00946,TCK-2026-00946,2025-11-06 08:15:12,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00947,TCK-2026-00947,2025-12-07 00:45:01,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-00948,TCK-2026-00948,2025-08-23 20:14:44,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00949,TCK-2026-00949,2025-10-08 13:43:13,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,86
OUT-2026-00950,TCK-2026-00950,2025-06-03 08:59:52,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,76
OUT-2026-00951,TCK-2026-00951,2025-04-07 06:14:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00952,TCK-2026-00952,2026-02-07 19:31:26,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00953,TCK-2026-00953,2025-09-10 20:10:15,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00954,TCK-2026-00954,2026-06-02 21:37:14,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,76
OUT-2026-00955,TCK-2026-00955,2026-01-24 04:52:10,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00956,TCK-2026-00956,2025-10-21 22:18:10,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00957,TCK-2026-00957,2026-07-14 01:42:06,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00958,TCK-2026-00958,2025-10-26 15:25:31,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00959,TCK-2026-00959,2025-11-28 03:30:23,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,95
OUT-2026-00960,TCK-2026-00960,2026-05-09 04:04:26,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00961,TCK-2026-00961,2026-07-18 20:18:25,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,93
OUT-2026-00962,TCK-2026-00962,2026-06-11 21:33:17,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,84
OUT-2026-00963,TCK-2026-00963,2025-11-06 20:26:32,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,90
OUT-2026-00964,TCK-2026-00964,2026-07-16 19:37:40,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,97
