health_signal_id,district_id,district_name,reported_date,facility_type,aggregate_signal_type,category_id,category_name,aggregate_count
HLT-2026-00582,24,Nilgiris,2025-12-27 02:50:48,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,8
HLT-2026-00583,10,Krishnagiri,2025-04-17 17:26:25,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,11
HLT-2026-00584,38,Tiruvannamalai,2025-10-09 22:06:00,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,7
HLT-2026-00585,6,Tirunelveli,2024-11-18 13:17:36,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,3
HLT-2026-00586,19,Cuddalore,2025-07-25 11:55:13,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,14
HLT-2026-00587,9,Vellore,2026-05-27 19:43:01,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,22
HLT-2026-00588,14,Kanniyakumari,2024-10-17 18:56:44,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,7
HLT-2026-00589,4,Salem,2025-12-30 03:05:22,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,20
HLT-2026-00590,13,Thoothukudi,2026-06-09 01:17:18,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,9
HLT-2026-00591,34,Nagapattinam,2026-05-12 09:21:15,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,18
HLT-2026-00592,30,Ramanathapuram,2024-12-10 04:51:01,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,14
HLT-2026-00593,24,Nilgiris,2024-10-24 05:25:02,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00594,8,Tiruppur,2024-10-18 17:20:42,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,6
HLT-2026-00595,1,Chennai,2025-09-24 08:05:58,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,13
HLT-2026-00596,33,Thiruvarur,2024-10-14 22:49:00,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00597,17,Chengalpattu,2025-02-20 13:30:34,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,21
HLT-2026-00598,14,Kanniyakumari,2025-03-10 06:28:03,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,21
HLT-2026-00599,15,Tenkasi,2025-12-24 11:45:26,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,5
HLT-2026-00600,33,Thiruvarur,2024-09-28 05:57:20,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00601,18,Tiruvallur,2025-01-11 19:58:54,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00602,15,Tenkasi,2025-10-22 12:51:25,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,22
HLT-2026-00603,25,Karur,2025-08-04 00:07:42,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,14
HLT-2026-00604,27,Perambalur,2025-11-30 12:37:36,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,5
HLT-2026-00605,2,Coimbatore,2025-05-13 10:43:41,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,6
HLT-2026-00606,11,Dindigul,2025-06-11 02:22:55,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,9
HLT-2026-00607,35,Mayiladuthurai,2026-07-30 20:52:09,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,9
HLT-2026-00608,12,Thanjavur,2024-12-12 19:23:55,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00609,29,Sivaganga,2026-01-27 22:41:44,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00610,23,Namakkal,2024-11-14 12:30:48,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,8
HLT-2026-00611,29,Sivaganga,2024-12-11 00:33:02,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,16
HLT-2026-00612,2,Coimbatore,2026-07-01 15:45:53,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,6
HLT-2026-00613,9,Vellore,2025-10-29 13:30:19,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00614,22,Dharmapuri,2025-12-27 20:41:27,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,13
HLT-2026-00615,5,Tiruchirappalli,2026-05-08 04:02:38,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,4
HLT-2026-00616,12,Thanjavur,2026-03-25 20:21:30,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00617,1,Chennai,2024-09-27 22:54:41,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,17
HLT-2026-00618,38,Tiruvannamalai,2026-07-28 04:25:03,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,6
HLT-2026-00619,1,Chennai,2025-05-28 04:31:46,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,5
HLT-2026-00620,22,Dharmapuri,2025-10-06 03:12:02,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,7
HLT-2026-00621,18,Tiruvallur,2024-10-01 06:43:02,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,14
HLT-2026-00622,8,Tiruppur,2025-06-23 04:14:27,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,22
HLT-2026-00623,26,Ariyalur,2025-02-23 08:26:48,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00624,16,Kancheepuram,2026-04-12 21:51:00,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,22
HLT-2026-00625,34,Nagapattinam,2024-10-30 19:30:10,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,14
HLT-2026-00626,8,Tiruppur,2026-03-11 00:31:12,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00627,36,Ranipet,2025-07-06 08:45:36,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,16
HLT-2026-00628,15,Tenkasi,2025-12-15 14:40:37,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00629,14,Kanniyakumari,2025-05-27 18:25:43,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,14
HLT-2026-00630,10,Krishnagiri,2025-01-03 05:53:37,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00631,38,Tiruvannamalai,2025-04-16 08:58:59,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,13
HLT-2026-00632,14,Kanniyakumari,2025-02-22 17:32:52,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,20
HLT-2026-00633,32,Theni,2025-02-20 02:06:12,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,15
HLT-2026-00634,23,Namakkal,2025-03-16 11:59:21,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00635,32,Theni,2025-01-18 01:42:05,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,15
HLT-2026-00636,8,Tiruppur,2025-09-19 20:49:17,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,8
HLT-2026-00637,13,Thoothukudi,2024-09-25 08:45:43,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,10
HLT-2026-00638,24,Nilgiris,2025-05-25 18:04:26,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,16
HLT-2026-00639,29,Sivaganga,2025-05-24 10:03:43,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00640,19,Cuddalore,2025-12-25 10:31:45,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00641,35,Mayiladuthurai,2025-09-20 20:20:27,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,17
HLT-2026-00642,3,Madurai,2026-05-05 20:50:19,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00643,16,Kancheepuram,2026-06-11 00:01:28,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,18
HLT-2026-00644,11,Dindigul,2025-01-26 07:33:21,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,17
HLT-2026-00645,4,Salem,2026-07-02 14:36:32,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,7
HLT-2026-00646,15,Tenkasi,2024-11-12 03:47:42,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,8
HLT-2026-00647,29,Sivaganga,2024-11-03 02:13:18,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00648,36,Ranipet,2026-02-07 00:54:00,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,14
HLT-2026-00649,5,Tiruchirappalli,2026-03-31 04:58:31,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,15
HLT-2026-00650,28,Pudukkottai,2025-05-28 13:59:04,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,14
HLT-2026-00651,10,Krishnagiri,2025-10-21 11:29:35,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,17
HLT-2026-00652,18,Tiruvallur,2026-02-02 02:51:41,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,17
HLT-2026-00653,30,Ramanathapuram,2026-06-22 08:24:13,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00654,18,Tiruvallur,2026-03-16 22:45:49,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,6
HLT-2026-00655,17,Chengalpattu,2024-11-10 18:16:40,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,20
HLT-2026-00656,2,Coimbatore,2026-07-12 13:23:04,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,20
HLT-2026-00657,5,Tiruchirappalli,2026-02-08 19:26:05,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00658,34,Nagapattinam,2026-01-20 06:07:30,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,11
HLT-2026-00659,10,Krishnagiri,2024-12-05 00:49:32,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,8
HLT-2026-00660,38,Tiruvannamalai,2026-03-12 15:08:27,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,4
HLT-2026-00661,15,Tenkasi,2024-09-22 18:25:34,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00662,11,Dindigul,2026-03-10 21:19:57,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,11
HLT-2026-00663,34,Nagapattinam,2024-09-30 12:59:03,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,19
HLT-2026-00664,14,Kanniyakumari,2026-01-14 06:43:14,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,2
HLT-2026-00665,14,Kanniyakumari,2025-06-09 11:35:32,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,20
HLT-2026-00666,24,Nilgiris,2025-04-26 06:15:31,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00667,29,Sivaganga,2026-01-19 06:05:24,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00668,7,Erode,2025-02-03 23:08:34,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,18
HLT-2026-00669,10,Krishnagiri,2024-10-02 18:21:39,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00670,24,Nilgiris,2025-02-28 23:43:34,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,17
HLT-2026-00671,26,Ariyalur,2025-12-21 17:44:11,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,3
HLT-2026-00672,36,Ranipet,2026-01-22 00:23:21,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00673,6,Tirunelveli,2026-02-27 15:16:48,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,22
HLT-2026-00674,36,Ranipet,2025-07-14 01:18:48,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00675,24,Nilgiris,2026-05-26 21:02:02,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,18
HLT-2026-00676,3,Madurai,2024-12-22 16:44:03,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,6
HLT-2026-00677,37,Tirupathur,2024-12-01 10:37:30,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00678,28,Pudukkottai,2026-06-27 23:46:00,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,21
HLT-2026-00679,34,Nagapattinam,2026-03-29 00:28:20,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,10
HLT-2026-00680,17,Chengalpattu,2025-04-20 17:19:23,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,19
HLT-2026-00681,1,Chennai,2025-01-03 09:31:13,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00682,1,Chennai,2026-02-10 17:56:16,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,14
HLT-2026-00683,36,Ranipet,2025-06-18 19:02:43,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,13
HLT-2026-00684,3,Madurai,2024-11-15 16:03:01,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,22
HLT-2026-00685,12,Thanjavur,2024-11-02 09:07:08,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00686,16,Kancheepuram,2025-11-01 20:29:42,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00687,32,Theni,2025-02-27 05:28:22,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,5
HLT-2026-00688,9,Vellore,2026-08-02 00:56:04,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,4
HLT-2026-00689,15,Tenkasi,2025-11-09 19:55:59,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,15
HLT-2026-00690,7,Erode,2024-10-13 21:11:53,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,12
HLT-2026-00691,14,Kanniyakumari,2026-08-06 20:16:20,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,15
HLT-2026-00692,10,Krishnagiri,2024-12-26 05:13:05,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,2
HLT-2026-00693,29,Sivaganga,2025-11-16 05:53:20,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,16
HLT-2026-00694,1,Chennai,2026-08-11 10:42:49,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00695,18,Tiruvallur,2024-10-14 02:42:56,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,15
HLT-2026-00696,9,Vellore,2024-12-30 15:23:14,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,3
HLT-2026-00697,10,Krishnagiri,2024-10-14 20:00:34,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00698,2,Coimbatore,2026-05-26 06:46:21,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,6
HLT-2026-00699,20,Viluppuram,2025-03-21 00:41:44,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00700,19,Cuddalore,2026-04-18 16:01:34,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,17
HLT-2026-00701,5,Tiruchirappalli,2025-04-04 16:42:18,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00702,20,Viluppuram,2026-04-12 06:53:51,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,2
HLT-2026-00703,34,Nagapattinam,2026-02-13 13:18:20,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,14
HLT-2026-00704,8,Tiruppur,2024-12-01 04:33:33,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00705,3,Madurai,2026-05-17 01:03:09,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,17
HLT-2026-00706,8,Tiruppur,2025-07-12 19:10:42,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,19
HLT-2026-00707,33,Thiruvarur,2025-03-27 04:46:46,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,17
HLT-2026-00708,19,Cuddalore,2026-02-11 07:13:11,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,19
HLT-2026-00709,16,Kancheepuram,2025-05-11 15:20:38,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,10
HLT-2026-00710,35,Mayiladuthurai,2024-12-31 04:08:05,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00711,30,Ramanathapuram,2025-07-29 11:00:09,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00712,8,Tiruppur,2025-07-15 17:03:52,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00713,3,Madurai,2025-08-26 22:26:19,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00714,11,Dindigul,2025-04-10 18:56:45,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,17
HLT-2026-00715,30,Ramanathapuram,2024-10-23 10:19:00,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00716,10,Krishnagiri,2026-05-17 11:42:36,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00717,2,Coimbatore,2026-05-12 12:21:31,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00718,16,Kancheepuram,2026-07-27 13:52:03,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,13
HLT-2026-00719,2,Coimbatore,2025-12-22 14:46:09,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,22
HLT-2026-00720,3,Madurai,2025-04-01 03:32:49,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00721,18,Tiruvallur,2025-12-29 17:29:25,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,6
HLT-2026-00722,37,Tirupathur,2026-08-07 21:07:26,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,20
HLT-2026-00723,36,Ranipet,2026-07-21 17:22:54,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,16
HLT-2026-00724,30,Ramanathapuram,2025-11-25 21:45:33,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,17
HLT-2026-00725,10,Krishnagiri,2026-04-19 00:38:24,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,18
HLT-2026-00726,23,Namakkal,2026-06-27 12:39:38,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,4
