forecast_id,district_id,district_name,generated_at,target_horizon,forecast_risk_level,forecast_confidence,primary_contributing_factor,model_version,safeguard_disclaimer
FC-HIST-00001,1,Chennai,2024-11-07 09:53:20,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00102,34,Nagapattinam,2025-11-18 23:35:56,30_DAY_PREVENTIVE_ATTENTION,STABLE,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00103,4,Salem,2026-06-13 14:19:38,30_DAY_PREVENTIVE_ATTENTION,INCREASING,86,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00104,5,Tiruchirappalli,2025-01-23 02:32:32,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00105,22,Dharmapuri,2025-08-01 03:31:52,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00106,13,Thoothukudi,2025-02-25 18:43:30,90_DAY_PREVENTIVE_ATTENTION,INCREASING,77,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00107,7,Tiruppur,2026-03-28 00:43:15,90_DAY_PREVENTIVE_ATTENTION,WATCH,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00108,11,Dindigul,2025-02-03 00:46:25,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,79,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00109,26,Ariyalur,2025-04-07 03:14:34,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00110,34,Nagapattinam,2026-01-20 10:27:24,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,71,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00111,26,Ariyalur,2025-04-27 22:25:18,90_DAY_PREVENTIVE_ATTENTION,WATCH,89,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00112,38,Tiruvannamalai,2025-06-13 18:57:00,30_DAY_PREVENTIVE_ATTENTION,INCREASING,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00113,23,Namakkal,2024-12-18 22:31:31,90_DAY_PREVENTIVE_ATTENTION,WATCH,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00114,2,Coimbatore,2025-11-14 19:03:41,90_DAY_PREVENTIVE_ATTENTION,INCREASING,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00115,20,Viluppuram,2025-03-20 01:21:58,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00116,25,Karur,2026-07-17 04:03:29,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00117,6,Tirunelveli,2026-08-14 15:01:35,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00118,36,Ranipet,2025-04-15 23:53:42,30_DAY_PREVENTIVE_ATTENTION,WATCH,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00119,35,Mayiladuthurai,2026-05-11 05:19:23,90_DAY_PREVENTIVE_ATTENTION,INCREASING,74,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00120,20,Viluppuram,2025-01-11 02:16:53,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,76,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00121,19,Cuddalore,2026-01-17 22:01:09,90_DAY_PREVENTIVE_ATTENTION,WATCH,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00122,38,Tiruvannamalai,2026-04-20 01:41:06,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,73,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00123,18,Tiruvallur,2024-10-06 06:37:47,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00124,31,Virudhunagar,2025-06-26 16:25:34,90_DAY_PREVENTIVE_ATTENTION,STABLE,85,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00125,34,Nagapattinam,2026-07-05 21:17:48,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,69,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00126,20,Viluppuram,2026-03-30 21:56:54,90_DAY_PREVENTIVE_ATTENTION,INCREASING,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00127,37,Tirupathur,2025-01-07 05:24:46,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00128,33,Thiruvarur,2026-03-30 03:58:52,30_DAY_PREVENTIVE_ATTENTION,STABLE,90,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00129,27,Perambalur,2025-10-13 21:28:24,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00130,29,Sivaganga,2025-07-12 20:03:52,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,72,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00131,6,Tirunelveli,2025-11-13 08:41:35,30_DAY_PREVENTIVE_ATTENTION,STABLE,71,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00132,3,Madurai,2025-11-07 04:41:12,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00133,23,Namakkal,2026-05-30 03:28:01,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00134,4,Salem,2025-07-26 12:13:00,30_DAY_PREVENTIVE_ATTENTION,STABLE,81,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00135,2,Coimbatore,2026-08-05 04:09:16,30_DAY_PREVENTIVE_ATTENTION,WATCH,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00136,5,Tiruchirappalli,2025-12-10 02:23:30,30_DAY_PREVENTIVE_ATTENTION,INCREASING,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00137,27,Perambalur,2026-03-11 19:20:06,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00138,21,Kallakurichi,2025-04-14 22:22:58,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,72,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00139,23,Namakkal,2025-07-18 09:54:11,30_DAY_PREVENTIVE_ATTENTION,STABLE,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00140,30,Ramanathapuram,2025-11-21 21:12:37,30_DAY_PREVENTIVE_ATTENTION,STABLE,69,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00141,24,Nilgiris,2026-06-01 01:15:16,90_DAY_PREVENTIVE_ATTENTION,INCREASING,75,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00142,8,Erode,2025-04-17 21:29:08,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00143,12,Thanjavur,2025-04-08 16:50:12,30_DAY_PREVENTIVE_ATTENTION,WATCH,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00144,15,Tenkasi,2025-06-11 19:20:06,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00145,11,Dindigul,2024-10-08 04:25:06,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00146,34,Nagapattinam,2025-10-11 04:53:32,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,92,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00147,34,Nagapattinam,2025-09-17 08:32:51,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00148,34,Nagapattinam,2026-06-24 01:47:47,90_DAY_PREVENTIVE_ATTENTION,STABLE,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00149,37,Tirupathur,2025-11-18 16:30:14,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00150,28,Pudukkottai,2025-04-15 09:27:37,30_DAY_PREVENTIVE_ATTENTION,INCREASING,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00151,31,Virudhunagar,2025-02-19 09:54:48,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,69,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00152,8,Erode,2025-04-11 11:06:51,30_DAY_PREVENTIVE_ATTENTION,STABLE,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00153,25,Karur,2025-03-15 20:51:16,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00154,23,Namakkal,2026-04-18 19:05:46,30_DAY_PREVENTIVE_ATTENTION,STABLE,83,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00155,8,Erode,2025-10-20 11:11:11,90_DAY_PREVENTIVE_ATTENTION,WATCH,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00156,22,Dharmapuri,2026-02-27 01:21:16,30_DAY_PREVENTIVE_ATTENTION,WATCH,82,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00157,20,Viluppuram,2025-01-27 04:26:07,90_DAY_PREVENTIVE_ATTENTION,INCREASING,68,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00158,2,Coimbatore,2026-02-28 05:56:15,30_DAY_PREVENTIVE_ATTENTION,INCREASING,73,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00159,27,Perambalur,2025-03-24 12:24:38,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00160,17,Chengalpattu,2025-02-14 11:49:43,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,71,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00161,5,Tiruchirappalli,2024-10-23 20:43:23,30_DAY_PREVENTIVE_ATTENTION,WATCH,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00162,14,Kanniyakumari,2026-07-01 16:44:54,90_DAY_PREVENTIVE_ATTENTION,WATCH,83,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00163,24,Nilgiris,2026-08-01 05:48:03,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,79,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00164,6,Tirunelveli,2025-11-26 01:46:28,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00165,2,Coimbatore,2026-06-25 15:37:55,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,76,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00166,20,Viluppuram,2024-11-30 12:22:22,30_DAY_PREVENTIVE_ATTENTION,INCREASING,70,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00167,11,Dindigul,2024-10-13 06:03:07,90_DAY_PREVENTIVE_ATTENTION,STABLE,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00168,27,Perambalur,2025-11-29 13:53:48,90_DAY_PREVENTIVE_ATTENTION,INCREASING,81,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00169,3,Madurai,2025-06-14 14:19:52,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00170,23,Namakkal,2025-10-06 14:04:51,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00171,14,Kanniyakumari,2025-01-06 14:54:32,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,78,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00172,1,Chennai,2025-08-27 17:15:57,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00173,35,Mayiladuthurai,2026-07-21 14:34:45,90_DAY_PREVENTIVE_ATTENTION,INCREASING,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00174,5,Tiruchirappalli,2025-06-16 17:52:33,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00175,25,Karur,2025-02-02 13:39:20,30_DAY_PREVENTIVE_ATTENTION,WATCH,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00176,35,Mayiladuthurai,2025-12-03 08:18:10,30_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00177,24,Nilgiris,2026-03-24 08:51:36,90_DAY_PREVENTIVE_ATTENTION,STABLE,83,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00178,13,Thoothukudi,2026-04-03 23:08:23,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00179,20,Viluppuram,2025-02-08 02:56:23,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00180,31,Virudhunagar,2025-03-04 01:22:07,30_DAY_PREVENTIVE_ATTENTION,INCREASING,82,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00181,7,Tiruppur,2026-03-17 16:24:46,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00182,23,Namakkal,2025-06-11 16:49:17,90_DAY_PREVENTIVE_ATTENTION,WATCH,81,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00183,27,Perambalur,2024-12-18 02:56:58,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,71,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00184,11,Dindigul,2024-12-05 02:11:35,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,87,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00185,17,Chengalpattu,2025-10-21 16:58:32,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00186,32,Theni,2025-02-04 11:42:13,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00187,13,Thoothukudi,2025-06-12 17:10:03,30_DAY_PREVENTIVE_ATTENTION,INCREASING,88,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00188,10,Krishnagiri,2025-11-04 19:05:48,30_DAY_PREVENTIVE_ATTENTION,INCREASING,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00189,21,Kallakurichi,2025-10-10 07:11:49,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00190,29,Sivaganga,2025-01-03 04:35:26,90_DAY_PREVENTIVE_ATTENTION,INCREASING,87,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00191,13,Thoothukudi,2025-02-19 00:21:09,90_DAY_PREVENTIVE_ATTENTION,STABLE,75,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00192,1,Chennai,2025-11-29 23:20:36,30_DAY_PREVENTIVE_ATTENTION,STABLE,75,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00193,31,Virudhunagar,2024-11-17 13:45:31,90_DAY_PREVENTIVE_ATTENTION,STABLE,69,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00194,32,Theni,2024-10-23 17:43:16,30_DAY_PREVENTIVE_ATTENTION,STABLE,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00195,11,Dindigul,2026-05-23 01:55:04,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00196,36,Ranipet,2025-02-20 17:51:09,30_DAY_PREVENTIVE_ATTENTION,WATCH,91,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00197,25,Karur,2025-04-23 09:11:29,90_DAY_PREVENTIVE_ATTENTION,WATCH,71,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00198,15,Tenkasi,2025-02-02 05:48:45,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,76,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00199,3,Madurai,2026-07-10 11:55:11,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00200,10,Krishnagiri,2024-11-20 07:45:31,90_DAY_PREVENTIVE_ATTENTION,INCREASING,89,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00201,22,Dharmapuri,2025-09-03 08:29:17,90_DAY_PREVENTIVE_ATTENTION,INCREASING,71,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00202,22,Dharmapuri,2025-07-10 06:04:41,30_DAY_PREVENTIVE_ATTENTION,STABLE,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00203,31,Virudhunagar,2025-06-18 05:55:30,30_DAY_PREVENTIVE_ATTENTION,WATCH,84,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
