event_id,district_id,district_name,timestamp,lifecycle_state,transition_reason,confidence_score
EMG-EVT-00948,34,Nagapattinam,2025-06-17 10:20:54,PERSISTENT,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00949,23,Namakkal,2025-03-13 18:43:40,DISMISSED,ANOMALY_CLEARED,66
EMG-EVT-00950,15,Tenkasi,2025-03-12 06:57:34,PERSISTENT,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00951,17,Chengalpattu,2026-06-11 13:19:06,CORROBORATED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00952,27,Perambalur,2026-08-18 10:38:26,PERSISTENT,FIRST_TIME_REPORT,76
EMG-EVT-00953,11,Dindigul,2026-07-19 11:41:02,DISMISSED,CLUSTER_FORMATION_48H,73
EMG-EVT-00954,36,Ranipet,2026-07-07 12:44:26,EMERGING,FIRST_TIME_REPORT,63
EMG-EVT-00955,34,Nagapattinam,2025-11-05 22:51:56,NEW_SIGNAL,ANOMALY_CLEARED,75
EMG-EVT-00956,17,Chengalpattu,2025-03-30 14:51:42,EMERGING,FIRST_TIME_REPORT,65
EMG-EVT-00957,1,Chennai,2024-12-25 10:04:36,EMERGING,FIRST_TIME_REPORT,90
EMG-EVT-00958,31,Virudhunagar,2025-06-11 02:39:58,PERSISTENT,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00959,11,Dindigul,2025-04-23 07:37:23,UNVERIFIED,FIRST_TIME_REPORT,66
EMG-EVT-00960,33,Thiruvarur,2025-04-07 17:22:26,DISMISSED,ANOMALY_CLEARED,83
EMG-EVT-00961,34,Nagapattinam,2025-11-11 15:09:05,EMERGING,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00962,15,Tenkasi,2024-10-11 07:16:15,DISMISSED,ANOMALY_CLEARED,91
EMG-EVT-00963,34,Nagapattinam,2025-05-01 23:38:23,CORROBORATED,CLUSTER_FORMATION_48H,92
EMG-EVT-00964,37,Tirupathur,2026-05-05 15:02:00,NEW_SIGNAL,FIRST_TIME_REPORT,83
EMG-EVT-00965,21,Kallakurichi,2026-08-06 01:32:34,NEW_SIGNAL,CLUSTER_FORMATION_48H,71
EMG-EVT-00966,19,Cuddalore,2025-09-23 22:36:52,PERSISTENT,FIRST_TIME_REPORT,81
EMG-EVT-00967,27,Perambalur,2024-10-26 12:39:46,UNVERIFIED,FIRST_TIME_REPORT,64
EMG-EVT-00968,28,Pudukkottai,2025-12-28 12:10:24,NEW_SIGNAL,ANOMALY_CLEARED,72
EMG-EVT-00969,20,Viluppuram,2024-11-01 05:42:51,CORROBORATED,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00970,26,Ariyalur,2026-04-06 08:13:36,PERSISTENT,ANOMALY_CLEARED,63
EMG-EVT-00971,34,Nagapattinam,2025-10-09 13:04:08,PERSISTENT,FIRST_TIME_REPORT,91
EMG-EVT-00972,25,Karur,2026-05-08 22:47:14,UNVERIFIED,CLUSTER_FORMATION_48H,76
EMG-EVT-00973,18,Tiruvallur,2026-06-23 12:24:24,DISMISSED,CLUSTER_FORMATION_48H,83
EMG-EVT-00974,14,Kanniyakumari,2025-10-03 06:01:21,DISMISSED,FIRST_TIME_REPORT,87
EMG-EVT-00975,7,Tiruppur,2024-10-06 12:30:32,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00976,34,Nagapattinam,2026-01-23 08:47:53,EMERGING,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00977,3,Madurai,2025-10-19 23:14:24,DISMISSED,CLUSTER_FORMATION_48H,68
EMG-EVT-00978,6,Tirunelveli,2025-11-20 07:15:30,DISMISSED,ANOMALY_CLEARED,92
EMG-EVT-00979,17,Chengalpattu,2026-07-31 02:39:24,NEW_SIGNAL,CLUSTER_FORMATION_48H,79
EMG-EVT-00980,32,Theni,2025-12-02 23:59:03,UNVERIFIED,ANOMALY_CLEARED,74
EMG-EVT-00981,17,Chengalpattu,2025-05-16 16:59:21,NEW_SIGNAL,ANOMALY_CLEARED,93
EMG-EVT-00982,13,Thoothukudi,2024-11-12 14:10:33,EMERGING,MULTI_SOURCE_CONVERGENCE,79
EMG-EVT-00983,37,Tirupathur,2026-01-03 00:31:35,NEW_SIGNAL,CLUSTER_FORMATION_48H,70
EMG-EVT-00984,34,Nagapattinam,2024-11-13 13:27:15,NEW_SIGNAL,ANOMALY_CLEARED,71
EMG-EVT-00985,2,Coimbatore,2026-07-06 10:39:22,DISMISSED,FIRST_TIME_REPORT,77
EMG-EVT-00986,2,Coimbatore,2026-08-01 15:20:26,EMERGING,CLUSTER_FORMATION_48H,65
EMG-EVT-00987,32,Theni,2025-05-05 05:02:31,DISMISSED,FIRST_TIME_REPORT,70
EMG-EVT-00988,9,Vellore,2026-03-24 21:13:18,UNVERIFIED,CLUSTER_FORMATION_48H,88
EMG-EVT-00989,24,Nilgiris,2025-09-30 02:13:02,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-00990,20,Viluppuram,2025-01-26 14:01:24,EMERGING,FIRST_TIME_REPORT,73
EMG-EVT-00991,32,Theni,2024-12-02 14:43:10,UNVERIFIED,FIRST_TIME_REPORT,72
EMG-EVT-00992,11,Dindigul,2025-12-05 09:32:12,UNVERIFIED,ANOMALY_CLEARED,73
EMG-EVT-00993,8,Erode,2026-02-01 17:45:45,DISMISSED,FIRST_TIME_REPORT,70
EMG-EVT-00994,37,Tirupathur,2026-04-08 03:21:23,PERSISTENT,ANOMALY_CLEARED,79
EMG-EVT-00995,6,Tirunelveli,2024-12-12 00:37:56,CORROBORATED,ANOMALY_CLEARED,71
EMG-EVT-00996,1,Chennai,2025-01-23 21:52:44,PERSISTENT,FIRST_TIME_REPORT,77
EMG-EVT-00997,4,Salem,2024-11-05 13:39:25,UNVERIFIED,FIRST_TIME_REPORT,83
EMG-EVT-00998,9,Vellore,2025-10-25 02:46:09,EMERGING,MULTI_SOURCE_CONVERGENCE,85
EMG-EVT-00999,6,Tirunelveli,2026-07-13 21:27:10,CORROBORATED,CLUSTER_FORMATION_48H,71
EMG-EVT-01000,33,Thiruvarur,2025-11-09 02:56:14,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-01001,4,Salem,2025-10-03 21:41:45,CORROBORATED,FIRST_TIME_REPORT,77
EMG-EVT-01002,30,Ramanathapuram,2026-05-01 01:17:22,DISMISSED,FIRST_TIME_REPORT,75
EMG-EVT-01003,14,Kanniyakumari,2024-11-18 03:59:24,CORROBORATED,CLUSTER_FORMATION_48H,75
EMG-EVT-01004,2,Coimbatore,2025-05-20 05:21:24,CORROBORATED,CLUSTER_FORMATION_48H,62
EMG-EVT-01005,19,Cuddalore,2025-01-26 19:45:59,EMERGING,MULTI_SOURCE_CONVERGENCE,63
EMG-EVT-01006,11,Dindigul,2025-08-13 10:25:15,PERSISTENT,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-01007,4,Salem,2026-01-19 19:18:35,UNVERIFIED,ANOMALY_CLEARED,93
EMG-EVT-01008,14,Kanniyakumari,2026-03-20 13:10:30,CORROBORATED,FIRST_TIME_REPORT,86
EMG-EVT-01009,24,Nilgiris,2025-08-06 17:54:24,PERSISTENT,FIRST_TIME_REPORT,77
EMG-EVT-01010,32,Theni,2026-04-24 06:02:04,DISMISSED,ANOMALY_CLEARED,69
EMG-EVT-01011,34,Nagapattinam,2025-03-16 23:19:47,UNVERIFIED,FIRST_TIME_REPORT,78
EMG-EVT-01012,16,Kancheepuram,2025-05-03 19:39:23,PERSISTENT,ANOMALY_CLEARED,68
EMG-EVT-01013,12,Thanjavur,2024-12-27 18:15:05,UNVERIFIED,FIRST_TIME_REPORT,92
EMG-EVT-01014,26,Ariyalur,2025-08-08 14:32:17,DISMISSED,MULTI_SOURCE_CONVERGENCE,62
EMG-EVT-01015,20,Viluppuram,2025-09-04 10:43:30,CORROBORATED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-01016,26,Ariyalur,2025-05-21 12:13:19,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-01017,34,Nagapattinam,2026-03-11 05:25:44,EMERGING,ANOMALY_CLEARED,70
EMG-EVT-01018,15,Tenkasi,2026-01-20 02:44:44,DISMISSED,ANOMALY_CLEARED,66
EMG-EVT-01019,13,Thoothukudi,2026-06-16 22:43:46,EMERGING,CLUSTER_FORMATION_48H,62
EMG-EVT-01020,11,Dindigul,2026-06-03 09:37:53,EMERGING,CLUSTER_FORMATION_48H,87
EMG-EVT-01021,13,Thoothukudi,2025-09-28 12:41:49,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-01022,22,Dharmapuri,2026-04-27 23:47:19,UNVERIFIED,FIRST_TIME_REPORT,64
EMG-EVT-01023,23,Namakkal,2024-11-07 03:44:55,NEW_SIGNAL,FIRST_TIME_REPORT,77
EMG-EVT-01024,34,Nagapattinam,2025-05-19 11:13:43,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-01025,34,Nagapattinam,2025-01-13 01:05:52,DISMISSED,ANOMALY_CLEARED,91
EMG-EVT-01026,32,Theni,2025-01-14 18:19:24,DISMISSED,FIRST_TIME_REPORT,90
EMG-EVT-01027,23,Namakkal,2025-08-24 06:16:56,UNVERIFIED,FIRST_TIME_REPORT,65
EMG-EVT-01028,11,Dindigul,2026-07-27 23:34:35,EMERGING,FIRST_TIME_REPORT,94
EMG-EVT-01029,14,Kanniyakumari,2026-06-26 17:08:54,EMERGING,CLUSTER_FORMATION_48H,82
EMG-EVT-01030,20,Viluppuram,2026-03-02 09:11:40,NEW_SIGNAL,ANOMALY_CLEARED,90
EMG-EVT-01031,34,Nagapattinam,2025-07-30 20:58:37,NEW_SIGNAL,FIRST_TIME_REPORT,83
EMG-EVT-01032,7,Tiruppur,2025-01-28 13:09:59,UNVERIFIED,FIRST_TIME_REPORT,88
EMG-EVT-01033,36,Ranipet,2024-12-05 14:22:28,DISMISSED,ANOMALY_CLEARED,92
EMG-EVT-01034,9,Vellore,2026-08-02 00:11:56,PERSISTENT,ANOMALY_CLEARED,88
EMG-EVT-01035,31,Virudhunagar,2025-01-21 09:36:41,UNVERIFIED,ANOMALY_CLEARED,74
EMG-EVT-01036,9,Vellore,2026-02-18 15:58:57,DISMISSED,CLUSTER_FORMATION_48H,62
EMG-EVT-01037,24,Nilgiris,2025-04-08 04:17:16,DISMISSED,FIRST_TIME_REPORT,80
EMG-EVT-01038,24,Nilgiris,2024-12-14 02:56:11,CORROBORATED,FIRST_TIME_REPORT,85
EMG-EVT-01039,13,Thoothukudi,2025-11-27 00:25:47,UNVERIFIED,CLUSTER_FORMATION_48H,75
EMG-EVT-01040,9,Vellore,2026-06-27 19:17:32,CORROBORATED,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-01041,5,Tiruchirappalli,2026-06-11 23:29:50,NEW_SIGNAL,CLUSTER_FORMATION_48H,70
EMG-EVT-01042,10,Krishnagiri,2025-04-15 18:59:06,DISMISSED,FIRST_TIME_REPORT,69
EMG-EVT-01043,25,Karur,2025-05-25 06:41:56,PERSISTENT,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-01044,22,Dharmapuri,2025-05-23 00:51:17,UNVERIFIED,CLUSTER_FORMATION_48H,65
EMG-EVT-01045,14,Kanniyakumari,2025-06-28 23:41:48,UNVERIFIED,CLUSTER_FORMATION_48H,72
EMG-EVT-01046,25,Karur,2026-01-04 23:59:19,PERSISTENT,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-01047,12,Thanjavur,2025-01-25 01:10:20,UNVERIFIED,CLUSTER_FORMATION_48H,93
EMG-EVT-01048,9,Vellore,2025-12-31 06:57:16,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-01049,33,Thiruvarur,2025-12-09 23:11:18,EMERGING,CLUSTER_FORMATION_48H,90
EMG-EVT-01050,11,Dindigul,2026-07-05 23:52:01,NEW_SIGNAL,FIRST_TIME_REPORT,81
