alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00589,31,Virudhunagar,2025-01-13 10:16:05,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,77
ALT-2026-00590,35,Mayiladuthurai,2025-11-18 10:46:54,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,87
ALT-2026-00591,3,Madurai,2024-10-27 06:35:45,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,70
ALT-2026-00592,29,Sivaganga,2024-10-12 08:20:05,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,89
ALT-2026-00593,21,Kallakurichi,2025-03-25 03:28:43,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,66
ALT-2026-00594,10,Krishnagiri,2026-01-03 17:13:22,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,77
ALT-2026-00595,15,Tenkasi,2025-06-30 04:53:08,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,94
ALT-2026-00596,13,Thoothukudi,2026-05-12 05:09:40,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thoothukudi jurisdiction.,89
ALT-2026-00597,19,Cuddalore,2026-07-14 20:51:18,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,96
ALT-2026-00598,30,Ramanathapuram,2025-06-16 09:10:56,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,76
ALT-2026-00599,35,Mayiladuthurai,2026-06-22 14:09:40,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,73
ALT-2026-00600,31,Virudhunagar,2026-04-14 13:59:35,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,70
ALT-2026-00601,1,Chennai,2024-10-14 13:43:40,NEW_SIGNAL,MEDIUM,RESOLVED,Statistically significant pattern change observed in Chennai jurisdiction.,76
ALT-2026-00602,30,Ramanathapuram,2025-06-13 04:46:23,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,79
ALT-2026-00603,9,Vellore,2024-12-14 07:28:10,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,68
ALT-2026-00604,21,Kallakurichi,2024-12-23 08:11:11,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,85
ALT-2026-00605,19,Cuddalore,2025-08-05 14:11:25,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,68
ALT-2026-00606,26,Ariyalur,2026-03-13 16:04:10,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ariyalur jurisdiction.,85
ALT-2026-00607,5,Tiruchirappalli,2026-07-08 15:14:41,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,80
ALT-2026-00608,10,Krishnagiri,2025-04-11 00:09:56,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,87
ALT-2026-00609,14,Kanniyakumari,2024-10-12 01:12:05,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,83
ALT-2026-00610,19,Cuddalore,2026-03-03 21:01:25,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,81
ALT-2026-00611,21,Kallakurichi,2026-05-07 02:02:10,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,88
ALT-2026-00612,7,Tiruppur,2025-06-05 19:24:14,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruppur jurisdiction.,65
ALT-2026-00613,7,Tiruppur,2024-10-08 09:58:19,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruppur jurisdiction.,75
ALT-2026-00614,30,Ramanathapuram,2026-05-07 00:37:05,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,74
ALT-2026-00615,36,Ranipet,2025-07-11 05:07:24,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,83
ALT-2026-00616,7,Tiruppur,2026-03-07 17:16:10,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,81
ALT-2026-00617,26,Ariyalur,2025-05-04 07:36:51,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ariyalur jurisdiction.,86
ALT-2026-00618,28,Pudukkottai,2026-06-22 21:02:05,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Pudukkottai jurisdiction.,74
ALT-2026-00619,3,Madurai,2026-05-04 09:51:56,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Madurai jurisdiction.,75
ALT-2026-00620,3,Madurai,2026-05-13 00:42:34,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,73
ALT-2026-00621,26,Ariyalur,2026-05-17 21:05:12,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Ariyalur jurisdiction.,68
ALT-2026-00622,6,Tirunelveli,2025-12-28 19:16:58,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,66
ALT-2026-00623,22,Dharmapuri,2024-10-14 05:34:43,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,76
ALT-2026-00624,7,Tiruppur,2025-11-30 19:49:40,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,86
ALT-2026-00625,15,Tenkasi,2024-09-21 22:04:48,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,69
ALT-2026-00626,9,Vellore,2024-11-06 06:45:34,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,79
ALT-2026-00627,37,Tirupathur,2026-02-06 19:08:58,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,91
ALT-2026-00628,32,Theni,2025-07-04 06:59:03,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,71
ALT-2026-00629,10,Krishnagiri,2026-02-05 17:34:21,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,92
ALT-2026-00630,26,Ariyalur,2026-04-11 06:05:00,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Ariyalur jurisdiction.,95
ALT-2026-00631,5,Tiruchirappalli,2024-12-17 00:15:54,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,65
ALT-2026-00632,28,Pudukkottai,2025-06-24 15:49:38,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,87
ALT-2026-00633,8,Erode,2026-04-05 20:38:21,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,75
ALT-2026-00634,27,Perambalur,2026-05-29 15:07:11,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,75
ALT-2026-00635,4,Salem,2026-03-03 21:29:56,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,77
ALT-2026-00636,6,Tirunelveli,2025-06-01 17:09:04,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,76
ALT-2026-00637,33,Thiruvarur,2025-06-19 08:00:30,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thiruvarur jurisdiction.,70
ALT-2026-00638,36,Ranipet,2024-10-09 11:46:48,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,89
ALT-2026-00639,27,Perambalur,2026-06-22 16:49:58,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,86
ALT-2026-00640,28,Pudukkottai,2024-09-23 01:07:02,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,65
ALT-2026-00641,15,Tenkasi,2025-10-16 18:36:22,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,83
ALT-2026-00642,38,Tiruvannamalai,2026-04-20 09:36:13,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,85
ALT-2026-00643,10,Krishnagiri,2025-03-25 05:15:16,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,69
ALT-2026-00644,16,Kancheepuram,2025-10-22 02:25:42,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,75
ALT-2026-00645,1,Chennai,2026-02-14 17:51:00,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,68
ALT-2026-00646,5,Tiruchirappalli,2026-02-05 10:15:31,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,86
ALT-2026-00647,29,Sivaganga,2026-08-12 15:13:17,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,76
ALT-2026-00648,2,Coimbatore,2025-02-06 01:44:13,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,88
ALT-2026-00649,12,Thanjavur,2024-10-12 05:08:05,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,91
ALT-2026-00650,38,Tiruvannamalai,2026-03-26 08:27:08,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,88
ALT-2026-00651,21,Kallakurichi,2024-10-19 18:19:25,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,66
ALT-2026-00652,37,Tirupathur,2025-02-07 00:49:38,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,67
ALT-2026-00653,29,Sivaganga,2025-08-12 09:54:24,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Sivaganga jurisdiction.,84
ALT-2026-00654,18,Tiruvallur,2025-05-05 00:10:16,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,71
ALT-2026-00655,1,Chennai,2025-06-16 07:30:08,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,91
ALT-2026-00656,11,Dindigul,2025-03-21 12:23:33,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,69
ALT-2026-00657,6,Tirunelveli,2024-10-20 20:39:15,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,95
ALT-2026-00658,32,Theni,2026-08-14 13:26:17,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,81
ALT-2026-00659,37,Tirupathur,2025-01-14 14:52:03,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,87
ALT-2026-00660,4,Salem,2024-10-21 10:08:50,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,74
ALT-2026-00661,36,Ranipet,2025-06-07 15:39:25,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,80
ALT-2026-00662,32,Theni,2026-08-16 23:46:29,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,95
ALT-2026-00663,7,Tiruppur,2026-02-15 02:31:44,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,69
ALT-2026-00664,22,Dharmapuri,2026-04-08 06:16:28,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,74
ALT-2026-00665,2,Coimbatore,2025-12-09 13:07:43,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,79
ALT-2026-00666,17,Chengalpattu,2025-01-07 08:27:32,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,77
ALT-2026-00667,19,Cuddalore,2026-08-08 07:48:48,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,68
ALT-2026-00668,9,Vellore,2026-04-26 12:21:22,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Vellore jurisdiction.,95
ALT-2026-00669,10,Krishnagiri,2025-12-02 15:49:08,CORRIDOR_SURGE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,69
ALT-2026-00670,10,Krishnagiri,2025-08-31 18:25:26,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,86
ALT-2026-00671,38,Tiruvannamalai,2026-03-15 15:36:40,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,96
ALT-2026-00672,26,Ariyalur,2026-01-09 22:15:57,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ariyalur jurisdiction.,87
ALT-2026-00673,15,Tenkasi,2024-09-25 21:15:55,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,66
ALT-2026-00674,16,Kancheepuram,2026-03-31 03:49:16,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,88
ALT-2026-00675,8,Erode,2025-09-23 22:22:03,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,83
ALT-2026-00676,13,Thoothukudi,2024-10-10 06:43:33,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,92
ALT-2026-00677,10,Krishnagiri,2026-08-04 10:54:44,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,93
ALT-2026-00678,28,Pudukkottai,2026-01-09 20:37:52,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Pudukkottai jurisdiction.,96
ALT-2026-00679,30,Ramanathapuram,2026-02-28 17:31:18,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,79
ALT-2026-00680,35,Mayiladuthurai,2025-02-19 18:46:47,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,79
ALT-2026-00681,5,Tiruchirappalli,2026-04-21 19:57:05,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,96
ALT-2026-00682,9,Vellore,2025-08-12 16:36:53,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,73
ALT-2026-00683,36,Ranipet,2026-07-20 02:33:33,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,84
ALT-2026-00684,24,Nilgiris,2026-04-10 16:09:24,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,95
ALT-2026-00685,5,Tiruchirappalli,2024-10-19 07:13:12,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,75
ALT-2026-00686,30,Ramanathapuram,2025-05-15 05:17:19,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,94
ALT-2026-00687,13,Thoothukudi,2025-08-23 22:32:33,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,67
ALT-2026-00688,34,Nagapattinam,2024-10-11 08:11:09,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,81
ALT-2026-00689,6,Tirunelveli,2025-11-04 13:15:40,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,90
ALT-2026-00690,37,Tirupathur,2024-11-08 03:54:23,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirupathur jurisdiction.,65
ALT-2026-00691,31,Virudhunagar,2025-06-21 14:08:10,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,92
ALT-2026-00692,3,Madurai,2026-04-30 19:53:22,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,80
ALT-2026-00693,16,Kancheepuram,2025-03-17 18:31:01,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,69
ALT-2026-00694,15,Tenkasi,2026-03-28 16:55:16,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,85
ALT-2026-00695,12,Thanjavur,2025-12-28 11:36:24,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Thanjavur jurisdiction.,66
ALT-2026-00696,15,Tenkasi,2026-06-14 08:47:48,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,84
ALT-2026-00697,24,Nilgiris,2026-03-09 22:54:12,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Nilgiris jurisdiction.,71
ALT-2026-00698,3,Madurai,2024-09-24 05:28:20,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,85
ALT-2026-00699,9,Vellore,2026-08-16 00:22:18,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,72
ALT-2026-00700,37,Tirupathur,2025-05-31 12:40:10,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,77
ALT-2026-00701,20,Viluppuram,2026-04-10 11:49:11,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,79
ALT-2026-00702,20,Viluppuram,2025-11-20 17:06:51,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,88
ALT-2026-00703,4,Salem,2025-09-21 05:31:31,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,90
ALT-2026-00704,36,Ranipet,2024-10-06 22:42:40,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,87
ALT-2026-00705,7,Tiruppur,2026-08-15 02:25:45,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,79
ALT-2026-00706,24,Nilgiris,2025-07-22 21:05:22,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,93
ALT-2026-00707,35,Mayiladuthurai,2025-02-08 15:04:32,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,79
ALT-2026-00708,19,Cuddalore,2026-07-31 14:50:04,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,71
ALT-2026-00709,13,Thoothukudi,2025-04-23 13:24:53,EMERGING_ZONE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,67
ALT-2026-00710,14,Kanniyakumari,2026-03-08 12:32:27,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,96
ALT-2026-00711,38,Tiruvannamalai,2025-04-20 17:10:56,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,84
ALT-2026-00712,32,Theni,2025-08-14 18:41:11,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,75
ALT-2026-00713,9,Vellore,2026-01-12 10:42:27,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,95
ALT-2026-00714,23,Namakkal,2024-10-20 08:20:56,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,76
ALT-2026-00715,35,Mayiladuthurai,2026-01-27 11:40:10,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,74
ALT-2026-00716,23,Namakkal,2026-03-03 14:12:25,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,70
ALT-2026-00717,29,Sivaganga,2026-08-18 02:25:58,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,72
ALT-2026-00718,8,Erode,2026-03-23 18:01:19,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Erode jurisdiction.,80
ALT-2026-00719,3,Madurai,2025-11-27 16:43:46,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,92
ALT-2026-00720,20,Viluppuram,2026-03-01 00:51:36,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,84
ALT-2026-00721,16,Kancheepuram,2026-05-23 15:37:02,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,84
ALT-2026-00722,2,Coimbatore,2025-10-22 10:58:47,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,95
ALT-2026-00723,36,Ranipet,2025-02-12 20:54:40,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,79
ALT-2026-00724,33,Thiruvarur,2026-04-03 16:19:41,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,93
ALT-2026-00725,30,Ramanathapuram,2025-08-27 06:36:36,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,93
ALT-2026-00726,34,Nagapattinam,2025-09-23 19:59:47,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,86
ALT-2026-00727,7,Tiruppur,2026-06-02 02:18:44,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,77
ALT-2026-00728,14,Kanniyakumari,2026-06-22 05:16:40,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,81
ALT-2026-00729,6,Tirunelveli,2026-08-02 06:07:28,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,84
ALT-2026-00730,22,Dharmapuri,2025-04-02 09:19:15,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,87
ALT-2026-00731,9,Vellore,2025-11-24 14:39:51,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,77
ALT-2026-00732,16,Kancheepuram,2026-06-16 20:09:16,NEW_SIGNAL,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,67
ALT-2026-00733,38,Tiruvannamalai,2026-05-07 06:37:09,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,65
ALT-2026-00734,8,Erode,2024-09-28 23:54:57,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Erode jurisdiction.,78
