report_id,station_id,station_name,district_id,district_name,incident_timestamp,incident_type,drug_category,status,reporting_wing,evidence_confidence
PR-2026-00546,89,Kallakurichi Town PS 3,21,Kallakurichi,2025-06-02 05:18:51,RAID_SEIZURE,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,78
PR-2026-00547,105,Nilgiris Town PS 3,24,Nilgiris,2025-05-23 06:11:03,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,CRIME_BRANCH,97
PR-2026-00548,44,Thanjavur Town PS 1,12,Thanjavur,2025-05-04 03:58:55,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,75
PR-2026-00549,100,Namakkal Town PS 3,23,Namakkal,2024-11-03 09:27:34,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,90
PR-2026-00550,74,Chengalpattu Town PS 5,17,Chengalpattu,2025-11-06 11:09:43,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,HIGHWAY_PATROL,79
PR-2026-00551,162,Tirupathur Town PS 2,37,Tirupathur,2026-04-26 03:04:12,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,HIGHWAY_PATROL,96
PR-2026-00552,159,Ranipet Town PS 4,36,Ranipet,2025-07-18 04:21:20,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,80
PR-2026-00553,3,Chennai Town PS 3,1,Chennai,2025-06-27 03:58:04,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,76
PR-2026-00554,70,Chengalpattu Town PS 1,17,Chengalpattu,2026-07-03 15:03:17,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,PROHIBITION_WING,88
PR-2026-00555,66,Kancheepuram Town PS 2,16,Kancheepuram,2025-09-05 02:56:15,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,98
PR-2026-00556,15,Salem Town PS 2,4,Salem,2024-12-18 23:03:06,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,96
PR-2026-00557,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-03-08 18:19:37,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,86
PR-2026-00558,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-03-06 10:01:45,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,85
PR-2026-00559,85,Viluppuram Town PS 2,20,Viluppuram,2026-02-28 23:22:45,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,77
PR-2026-00560,95,Dharmapuri Town PS 3,22,Dharmapuri,2025-07-20 21:18:12,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,94
PR-2026-00561,45,Thanjavur Town PS 2,12,Thanjavur,2026-01-25 12:48:09,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,92
PR-2026-00562,28,Tiruppur Town PS 1,7,Tiruppur,2024-10-04 01:10:13,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,85
PR-2026-00563,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2025-04-12 17:19:25,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,CRIME_BRANCH,97
PR-2026-00564,87,Kallakurichi Town PS 1,21,Kallakurichi,2026-02-13 21:33:12,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,PROHIBITION_WING,97
PR-2026-00565,61,Tenkasi Town PS 2,15,Tenkasi,2024-10-18 22:49:07,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,82
PR-2026-00566,124,Sivaganga Town PS 2,29,Sivaganga,2025-01-03 16:55:36,RAID_SEIZURE,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,79
PR-2026-00567,150,Nagapattinam Town PS 4,34,Nagapattinam,2024-11-13 08:37:37,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,83
PR-2026-00568,58,Kanniyakumari Town PS 5,14,Kanniyakumari,2026-04-24 07:47:37,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,84
PR-2026-00569,86,Viluppuram Town PS 3,20,Viluppuram,2025-02-07 06:17:31,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,97
PR-2026-00570,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-07-15 20:15:25,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,PROHIBITION_WING,97
PR-2026-00571,126,Sivaganga Town PS 4,29,Sivaganga,2024-11-18 14:49:28,RAID_SEIZURE,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,95
PR-2026-00572,5,Coimbatore Town PS 2,2,Coimbatore,2025-06-28 10:27:28,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,HIGHWAY_PATROL,78
PR-2026-00573,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-03-29 15:54:17,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,92
PR-2026-00574,132,Virudhunagar Town PS 1,31,Virudhunagar,2025-02-06 05:11:00,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,78
PR-2026-00575,63,Tenkasi Town PS 4,15,Tenkasi,2025-11-06 19:55:12,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,86
PR-2026-00576,110,Ariyalur Town PS 1,26,Ariyalur,2026-02-17 23:37:02,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,81
PR-2026-00577,27,Tirunelveli Town PS 4,6,Tirunelveli,2024-12-01 20:43:16,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,UNDER_INVESTIGATION,PROHIBITION_WING,78
PR-2026-00578,24,Tirunelveli Town PS 1,6,Tirunelveli,2026-05-16 01:54:44,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,HIGHWAY_PATROL,97
PR-2026-00579,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-05-07 18:33:38,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,88
PR-2026-00580,80,Cuddalore Town PS 3,19,Cuddalore,2024-10-12 20:26:07,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,PROHIBITION_WING,95
PR-2026-00581,150,Nagapattinam Town PS 4,34,Nagapattinam,2024-10-17 23:24:25,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,92
PR-2026-00582,2,Chennai Town PS 2,1,Chennai,2026-02-21 17:44:29,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,HIGHWAY_PATROL,82
PR-2026-00583,46,Thanjavur Town PS 3,12,Thanjavur,2024-11-07 19:10:55,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,CRIME_BRANCH,82
PR-2026-00584,71,Chengalpattu Town PS 2,17,Chengalpattu,2025-04-29 08:28:37,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,78
PR-2026-00585,117,Perambalur Town PS 4,27,Perambalur,2026-02-04 01:00:37,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,STATION_BEAT,96
PR-2026-00586,28,Tiruppur Town PS 1,7,Tiruppur,2026-07-09 15:22:32,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,81
PR-2026-00587,31,Erode Town PS 1,8,Erode,2025-08-08 17:12:52,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,86
PR-2026-00588,6,Coimbatore Town PS 3,2,Coimbatore,2025-03-25 17:02:28,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,PROHIBITION_WING,82
PR-2026-00589,159,Ranipet Town PS 4,36,Ranipet,2024-11-04 00:18:43,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,84
PR-2026-00590,62,Tenkasi Town PS 3,15,Tenkasi,2026-07-16 17:00:24,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,PROHIBITION_WING,91
PR-2026-00591,47,Thanjavur Town PS 4,12,Thanjavur,2025-11-21 18:15:14,TIP_VERIFICATION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,PROHIBITION_WING,87
PR-2026-00592,155,Mayiladuthurai Town PS 5,35,Mayiladuthurai,2025-03-31 17:23:15,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,91
PR-2026-00593,11,Madurai Town PS 2,3,Madurai,2024-12-30 04:13:04,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,93
PR-2026-00594,125,Sivaganga Town PS 3,29,Sivaganga,2024-11-28 13:01:24,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,79
PR-2026-00595,23,Tiruchirappalli Town PS 6,5,Tiruchirappalli,2026-02-16 04:41:27,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,VERIFIED_INCIDENT,PROHIBITION_WING,78
PR-2026-00596,148,Nagapattinam Town PS 2,34,Nagapattinam,2025-07-05 06:52:42,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,76
PR-2026-00597,78,Cuddalore Town PS 1,19,Cuddalore,2026-03-05 23:37:57,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,94
PR-2026-00598,129,Ramanathapuram Town PS 3,30,Ramanathapuram,2025-12-22 05:43:22,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,PROHIBITION_WING,80
PR-2026-00599,148,Nagapattinam Town PS 2,34,Nagapattinam,2025-09-26 15:30:09,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,75
PR-2026-00600,37,Krishnagiri Town PS 1,10,Krishnagiri,2025-04-01 01:41:58,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,86
PR-2026-00601,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2026-06-27 06:32:36,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,85
PR-2026-00602,3,Chennai Town PS 3,1,Chennai,2025-04-03 18:25:31,RAID_SEIZURE,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,81
PR-2026-00603,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2026-04-06 21:11:29,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,75
PR-2026-00604,119,Pudukkottai Town PS 2,28,Pudukkottai,2024-10-19 20:22:10,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,CRIME_BRANCH,94
PR-2026-00605,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2026-06-05 12:45:14,TIP_VERIFICATION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,89
PR-2026-00606,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-01-24 19:51:00,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,79
PR-2026-00607,107,Karur Town PS 1,25,Karur,2026-05-04 03:02:05,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,PROHIBITION_WING,90
PR-2026-00608,156,Ranipet Town PS 1,36,Ranipet,2024-10-22 12:14:26,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,93
PR-2026-00609,45,Thanjavur Town PS 2,12,Thanjavur,2026-03-04 08:18:27,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,89
PR-2026-00610,13,Madurai Town PS 4,3,Madurai,2026-03-15 10:53:26,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,91
PR-2026-00611,15,Salem Town PS 2,4,Salem,2024-11-23 13:03:07,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,95
PR-2026-00612,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2025-08-25 22:49:40,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,87
PR-2026-00613,133,Virudhunagar Town PS 2,31,Virudhunagar,2025-06-07 13:16:05,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,88
PR-2026-00614,99,Namakkal Town PS 2,23,Namakkal,2025-04-12 23:08:26,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,CRIME_BRANCH,96
PR-2026-00615,118,Pudukkottai Town PS 1,28,Pudukkottai,2025-02-07 21:30:00,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,PROHIBITION_WING,75
PR-2026-00616,124,Sivaganga Town PS 2,29,Sivaganga,2026-05-08 05:27:02,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,PROHIBITION_WING,88
PR-2026-00617,19,Tiruchirappalli Town PS 2,5,Tiruchirappalli,2026-03-15 07:58:14,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,91
PR-2026-00618,34,Vellore Town PS 1,9,Vellore,2025-10-27 05:07:40,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,87
PR-2026-00619,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2026-04-09 20:41:11,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,89
PR-2026-00620,110,Ariyalur Town PS 1,26,Ariyalur,2025-02-12 03:55:30,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,95
PR-2026-00621,14,Salem Town PS 1,4,Salem,2026-05-12 09:45:14,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,89
PR-2026-00622,77,Tiruvallur Town PS 3,18,Tiruvallur,2024-12-10 10:57:16,RAID_SEIZURE,CHEMICAL_PRECURSORS,ACTION_COMPLETED,HIGHWAY_PATROL,81
PR-2026-00623,2,Chennai Town PS 2,1,Chennai,2026-06-08 08:41:37,TIP_VERIFICATION,COMMERCIAL_GANJA,ACTION_COMPLETED,PROHIBITION_WING,91
PR-2026-00624,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2025-02-15 09:42:43,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,HIGHWAY_PATROL,91
PR-2026-00625,12,Madurai Town PS 3,3,Madurai,2025-06-19 12:00:02,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,86
PR-2026-00626,137,Virudhunagar Town PS 6,31,Virudhunagar,2025-06-25 21:03:43,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,PROHIBITION_WING,96
PR-2026-00627,111,Ariyalur Town PS 2,26,Ariyalur,2025-06-20 07:56:14,TIP_VERIFICATION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,PROHIBITION_WING,75
PR-2026-00628,32,Erode Town PS 2,8,Erode,2025-11-23 03:18:42,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,77
PR-2026-00629,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2025-01-10 01:29:00,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,90
PR-2026-00630,104,Nilgiris Town PS 2,24,Nilgiris,2024-11-12 16:09:50,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,98
PR-2026-00631,123,Sivaganga Town PS 1,29,Sivaganga,2025-07-23 18:06:56,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,PROHIBITION_WING,78
PR-2026-00632,57,Kanniyakumari Town PS 4,14,Kanniyakumari,2025-12-02 09:18:48,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,80
PR-2026-00633,44,Thanjavur Town PS 1,12,Thanjavur,2026-07-22 21:57:50,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,84
PR-2026-00634,1,Chennai Town PS 1,1,Chennai,2025-07-08 00:48:29,TIP_VERIFICATION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,CRIME_BRANCH,91
PR-2026-00635,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2024-12-06 22:29:24,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,HIGHWAY_PATROL,76
PR-2026-00636,139,Theni Town PS 2,32,Theni,2026-02-18 08:18:16,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,97
PR-2026-00637,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-07-14 23:19:53,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,STATION_BEAT,77
PR-2026-00638,75,Tiruvallur Town PS 1,18,Tiruvallur,2026-07-02 10:06:02,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,98
PR-2026-00639,17,Salem Town PS 4,4,Salem,2026-03-24 22:13:40,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,96
PR-2026-00640,102,Namakkal Town PS 5,23,Namakkal,2025-01-08 10:24:57,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,97
PR-2026-00641,3,Chennai Town PS 3,1,Chennai,2026-06-04 13:00:52,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,86
PR-2026-00642,82,Cuddalore Town PS 5,19,Cuddalore,2026-05-29 17:51:22,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,92
PR-2026-00643,50,Thoothukudi Town PS 3,13,Thoothukudi,2026-06-23 00:41:07,TIP_VERIFICATION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,95
PR-2026-00644,101,Namakkal Town PS 4,23,Namakkal,2025-03-04 10:49:02,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,CRIME_BRANCH,96
PR-2026-00645,116,Perambalur Town PS 3,27,Perambalur,2025-05-07 04:03:40,RAID_SEIZURE,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,80
PR-2026-00646,168,Tiruvannamalai Town PS 4,38,Tiruvannamalai,2025-06-06 19:33:42,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,78
PR-2026-00647,37,Krishnagiri Town PS 1,10,Krishnagiri,2026-07-31 23:52:40,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,83
PR-2026-00648,29,Tiruppur Town PS 2,7,Tiruppur,2024-11-21 03:47:45,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,STATION_BEAT,78
PR-2026-00649,140,Theni Town PS 3,32,Theni,2026-06-04 14:05:21,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,84
PR-2026-00650,32,Erode Town PS 2,8,Erode,2025-06-03 13:20:32,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,86
PR-2026-00651,133,Virudhunagar Town PS 2,31,Virudhunagar,2024-12-15 17:33:34,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,HIGHWAY_PATROL,79
PR-2026-00652,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-04-21 23:50:06,RAID_SEIZURE,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,91
PR-2026-00653,133,Virudhunagar Town PS 2,31,Virudhunagar,2026-07-25 22:29:11,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,96
PR-2026-00654,74,Chengalpattu Town PS 5,17,Chengalpattu,2025-10-04 20:24:43,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,CRIME_BRANCH,94
PR-2026-00655,41,Dindigul Town PS 2,11,Dindigul,2025-10-28 08:28:36,RAID_SEIZURE,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,85
PR-2026-00656,107,Karur Town PS 1,25,Karur,2026-06-26 09:41:33,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,76
PR-2026-00657,90,Kallakurichi Town PS 4,21,Kallakurichi,2025-04-04 11:46:40,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,PROHIBITION_WING,81
PR-2026-00658,118,Pudukkottai Town PS 1,28,Pudukkottai,2026-02-02 21:33:17,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,96
PR-2026-00659,141,Thiruvarur Town PS 1,33,Thiruvarur,2025-02-12 09:14:41,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,89
PR-2026-00660,76,Tiruvallur Town PS 2,18,Tiruvallur,2026-01-22 01:24:16,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,81
PR-2026-00661,148,Nagapattinam Town PS 2,34,Nagapattinam,2025-07-02 00:02:52,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,82
PR-2026-00662,101,Namakkal Town PS 4,23,Namakkal,2025-11-24 09:12:47,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,83
PR-2026-00663,135,Virudhunagar Town PS 4,31,Virudhunagar,2025-06-26 10:15:39,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,STATION_BEAT,79
PR-2026-00664,106,Nilgiris Town PS 4,24,Nilgiris,2024-12-02 22:43:09,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,94
PR-2026-00665,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-04-25 10:17:47,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,VERIFIED_INCIDENT,HIGHWAY_PATROL,85
PR-2026-00666,38,Krishnagiri Town PS 2,10,Krishnagiri,2025-11-23 00:00:17,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,CRIME_BRANCH,91
PR-2026-00667,72,Chengalpattu Town PS 3,17,Chengalpattu,2025-09-03 13:10:00,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,CRIME_BRANCH,75
PR-2026-00668,6,Coimbatore Town PS 3,2,Coimbatore,2024-12-10 22:47:14,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,PROHIBITION_WING,95
PR-2026-00669,95,Dharmapuri Town PS 3,22,Dharmapuri,2025-11-04 19:04:36,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,91
PR-2026-00670,80,Cuddalore Town PS 3,19,Cuddalore,2025-11-25 17:33:43,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,PROHIBITION_WING,75
PR-2026-00671,16,Salem Town PS 3,4,Salem,2026-03-25 19:54:05,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,90
PR-2026-00672,89,Kallakurichi Town PS 3,21,Kallakurichi,2026-07-16 07:20:02,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,CRIME_BRANCH,94
PR-2026-00673,19,Tiruchirappalli Town PS 2,5,Tiruchirappalli,2025-01-29 05:40:56,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,PROHIBITION_WING,80
PR-2026-00674,44,Thanjavur Town PS 1,12,Thanjavur,2025-03-20 01:25:04,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,89
PR-2026-00675,161,Tirupathur Town PS 1,37,Tirupathur,2026-02-10 19:45:00,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,PROHIBITION_WING,93
PR-2026-00676,144,Thiruvarur Town PS 4,33,Thiruvarur,2024-09-26 13:32:11,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,76
PR-2026-00677,70,Chengalpattu Town PS 1,17,Chengalpattu,2026-08-14 04:15:07,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,80
PR-2026-00678,104,Nilgiris Town PS 2,24,Nilgiris,2025-06-08 07:48:02,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,95
PR-2026-00679,108,Karur Town PS 2,25,Karur,2024-12-30 11:12:13,RAID_SEIZURE,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,CRIME_BRANCH,83
PR-2026-00680,26,Tirunelveli Town PS 3,6,Tirunelveli,2025-02-03 01:09:42,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,93
PR-2026-00681,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-01-13 13:12:50,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,PROHIBITION_WING,97
