health_record_id,reporting_period,district_id,district_name,facility_type,aggregate_signal_type,primary_category,aggregate_patient_count,confidence_score
HR-2026-00595,2025-08-02 22:06:16,12,Thanjavur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,14,79
HR-2026-00596,2025-08-05 07:42:34,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,8,76
HR-2026-00597,2025-03-18 09:30:51,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,12,88
HR-2026-00598,2024-10-24 14:19:38,10,Krishnagiri,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,4,93
HR-2026-00599,2024-09-30 04:09:17,35,Mayiladuthurai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,1,77
HR-2026-00600,2024-10-08 17:18:46,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,3,79
HR-2026-00601,2024-11-03 11:38:22,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,2,88
HR-2026-00602,2025-10-03 07:41:59,27,Perambalur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,13,76
HR-2026-00603,2026-07-26 11:50:10,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,15,87
HR-2026-00604,2025-03-01 00:40:54,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,10,85
HR-2026-00605,2025-02-05 12:07:32,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,8,94
HR-2026-00606,2024-10-26 00:50:35,33,Thiruvarur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,15,89
HR-2026-00607,2025-06-23 14:42:53,12,Thanjavur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,14,79
HR-2026-00608,2024-10-01 08:31:08,4,Salem,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,1,87
HR-2026-00609,2025-12-05 07:39:35,38,Tiruvannamalai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,10,86
HR-2026-00610,2026-05-06 04:19:53,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,5,92
HR-2026-00611,2026-03-29 05:08:15,37,Tirupathur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,74
HR-2026-00612,2025-04-17 02:30:58,35,Mayiladuthurai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,8,91
HR-2026-00613,2024-09-21 16:37:59,4,Salem,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,14,92
HR-2026-00614,2025-05-22 19:31:57,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,6,83
HR-2026-00615,2026-01-23 13:11:55,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,15,93
HR-2026-00616,2026-04-28 22:52:43,25,Karur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,2,84
HR-2026-00617,2026-06-23 13:58:33,15,Tenkasi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,5,86
HR-2026-00618,2025-01-28 05:13:08,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,9,83
HR-2026-00619,2026-05-21 10:47:07,11,Dindigul,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,77
HR-2026-00620,2026-04-22 04:45:44,9,Vellore,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,1,94
HR-2026-00621,2026-06-30 23:10:29,37,Tirupathur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,10,71
HR-2026-00622,2026-04-27 03:40:30,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,11,82
HR-2026-00623,2026-03-19 10:38:01,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,4,83
HR-2026-00624,2026-03-02 18:16:56,12,Thanjavur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,15,91
HR-2026-00625,2026-01-21 11:15:38,17,Chengalpattu,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,14,84
HR-2026-00626,2025-06-11 00:08:44,11,Dindigul,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,5,93
HR-2026-00627,2026-05-04 12:23:03,27,Perambalur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,5,81
HR-2026-00628,2026-07-08 20:01:33,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,2,81
HR-2026-00629,2025-05-14 04:16:45,11,Dindigul,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,4,94
HR-2026-00630,2025-04-05 02:50:41,17,Chengalpattu,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,5,70
HR-2026-00631,2024-11-29 08:08:24,12,Thanjavur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,14,87
HR-2026-00632,2026-03-24 23:19:02,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,7,82
HR-2026-00633,2025-12-11 15:07:43,16,Kancheepuram,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,7,92
HR-2026-00634,2025-12-25 17:14:22,37,Tirupathur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,12,86
HR-2026-00635,2025-01-19 22:03:35,8,Erode,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,11,93
HR-2026-00636,2025-09-11 17:48:51,20,Viluppuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,15,86
HR-2026-00637,2026-04-27 04:47:03,15,Tenkasi,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,10,78
HR-2026-00638,2025-02-22 10:48:59,29,Sivaganga,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,8,78
HR-2026-00639,2026-01-03 19:25:27,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,8,85
HR-2026-00640,2026-05-05 03:05:32,20,Viluppuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,2,90
HR-2026-00641,2026-05-13 15:36:28,35,Mayiladuthurai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,11,91
HR-2026-00642,2025-06-25 02:34:49,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,79
HR-2026-00643,2024-12-16 02:35:54,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,12,75
HR-2026-00644,2025-08-26 14:59:45,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,4,88
HR-2026-00645,2026-06-17 02:01:42,20,Viluppuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,7,84
HR-2026-00646,2025-12-12 01:57:43,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,3,88
HR-2026-00647,2025-09-18 06:39:30,12,Thanjavur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,15,71
HR-2026-00648,2025-06-01 14:13:58,7,Tiruppur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,1,74
HR-2026-00649,2026-07-30 20:22:24,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,6,71
HR-2026-00650,2025-05-22 13:45:46,8,Erode,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,2,90
HR-2026-00651,2025-09-29 17:27:56,24,Nilgiris,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,12,86
HR-2026-00652,2026-03-19 18:53:45,25,Karur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,1,74
HR-2026-00653,2025-06-26 07:23:49,20,Viluppuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,13,92
HR-2026-00654,2026-03-22 01:19:32,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,14,90
HR-2026-00655,2024-10-14 07:55:20,36,Ranipet,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,7,71
HR-2026-00656,2025-01-13 06:05:22,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,5,76
HR-2026-00657,2025-07-13 09:42:02,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,1,90
HR-2026-00658,2025-03-07 04:49:42,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,3,94
HR-2026-00659,2025-01-06 14:50:55,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,2,74
HR-2026-00660,2026-08-15 19:05:46,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,10,91
HR-2026-00661,2025-06-13 20:37:26,2,Coimbatore,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,12,93
HR-2026-00662,2025-11-16 23:40:46,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,13,85
HR-2026-00663,2025-01-21 00:58:54,36,Ranipet,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,12,72
HR-2026-00664,2025-09-17 10:51:10,17,Chengalpattu,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,9,93
HR-2026-00665,2025-10-17 10:57:03,21,Kallakurichi,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,3,84
HR-2026-00666,2025-05-27 12:32:44,36,Ranipet,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,10,78
HR-2026-00667,2025-01-19 01:10:47,16,Kancheepuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,13,71
HR-2026-00668,2025-06-15 12:48:05,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,3,84
HR-2026-00669,2025-03-26 12:03:00,9,Vellore,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,9,90
HR-2026-00670,2026-03-06 04:53:52,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,8,93
HR-2026-00671,2025-04-08 15:53:14,5,Tiruchirappalli,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,12,70
HR-2026-00672,2026-02-22 12:49:41,8,Erode,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,10,78
HR-2026-00673,2025-09-20 13:09:17,27,Perambalur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,9,82
HR-2026-00674,2026-07-02 04:44:07,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,82
HR-2026-00675,2025-09-22 17:07:04,1,Chennai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,13,80
HR-2026-00676,2026-04-05 05:07:01,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,14,83
HR-2026-00677,2024-11-18 06:46:43,11,Dindigul,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,5,92
HR-2026-00678,2026-02-12 04:47:04,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,9,89
HR-2026-00679,2024-10-27 18:25:06,9,Vellore,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,7,81
HR-2026-00680,2025-01-10 05:43:58,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,5,88
HR-2026-00681,2024-11-27 21:30:28,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,10,72
HR-2026-00682,2025-06-19 19:52:33,19,Cuddalore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,9,82
HR-2026-00683,2025-07-29 08:49:13,21,Kallakurichi,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,14,85
HR-2026-00684,2025-06-11 22:59:21,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,5,80
HR-2026-00685,2025-06-18 12:15:06,25,Karur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,15,87
HR-2026-00686,2024-11-03 18:44:48,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,7,75
HR-2026-00687,2024-12-14 11:32:48,35,Mayiladuthurai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,91
HR-2026-00688,2025-01-04 18:31:00,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,85
HR-2026-00689,2025-12-07 16:55:25,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,11,79
HR-2026-00690,2024-12-09 06:36:37,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,8,79
HR-2026-00691,2025-01-23 11:08:39,25,Karur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,5,81
HR-2026-00692,2025-01-06 16:58:27,5,Tiruchirappalli,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,13,90
HR-2026-00693,2025-09-10 00:31:41,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,2,92
HR-2026-00694,2024-11-09 16:16:05,14,Kanniyakumari,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,10,78
HR-2026-00695,2026-04-14 10:21:36,9,Vellore,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,89
HR-2026-00696,2025-04-16 17:43:16,9,Vellore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,10,72
HR-2026-00697,2025-05-24 00:15:11,20,Viluppuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,6,79
HR-2026-00698,2024-11-06 13:55:38,27,Perambalur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,10,88
HR-2026-00699,2025-01-19 20:38:06,29,Sivaganga,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,5,77
HR-2026-00700,2025-04-07 19:32:33,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,1,93
HR-2026-00701,2025-12-20 18:35:59,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,11,86
HR-2026-00702,2025-10-14 11:33:04,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,9,74
HR-2026-00703,2025-10-17 11:55:59,17,Chengalpattu,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,9,79
HR-2026-00704,2025-11-20 12:27:49,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,13,92
HR-2026-00705,2025-01-09 14:53:52,27,Perambalur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,12,88
HR-2026-00706,2025-01-30 08:40:14,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,12,89
HR-2026-00707,2024-11-22 19:08:35,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,7,88
HR-2026-00708,2025-04-25 20:59:09,20,Viluppuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,5,71
HR-2026-00709,2026-05-08 19:08:54,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,73
HR-2026-00710,2025-10-19 18:18:52,5,Tiruchirappalli,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,9,73
HR-2026-00711,2024-10-05 16:52:39,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,3,83
HR-2026-00712,2026-04-21 09:07:56,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,11,73
HR-2026-00713,2026-02-21 13:33:39,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,14,83
HR-2026-00714,2026-04-25 10:23:28,37,Tirupathur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,5,76
HR-2026-00715,2025-07-29 23:09:25,15,Tenkasi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,4,80
HR-2026-00716,2026-07-07 01:04:37,12,Thanjavur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,15,90
HR-2026-00717,2025-02-26 17:03:57,12,Thanjavur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,11,73
HR-2026-00718,2026-07-24 07:00:51,27,Perambalur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,4,91
HR-2026-00719,2026-04-18 12:26:17,26,Ariyalur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,1,90
HR-2026-00720,2026-07-30 12:48:23,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,14,72
HR-2026-00721,2026-06-11 20:50:02,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,13,80
HR-2026-00722,2024-09-21 06:21:16,19,Cuddalore,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,9,94
HR-2026-00723,2024-10-30 01:42:34,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,1,77
HR-2026-00724,2025-04-07 07:55:09,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,1,72
HR-2026-00725,2026-03-04 04:19:29,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,15,87
HR-2026-00726,2025-01-02 03:44:38,30,Ramanathapuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,1,82
HR-2026-00727,2025-11-19 17:26:10,31,Virudhunagar,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,1,73
HR-2026-00728,2026-03-10 00:55:09,7,Tiruppur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,12,77
HR-2026-00729,2026-01-24 00:38:19,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,14,89
HR-2026-00730,2026-03-11 23:23:15,1,Chennai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,12,83
HR-2026-00731,2025-05-08 18:19:14,9,Vellore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,2,85
HR-2026-00732,2026-03-27 18:31:39,9,Vellore,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,4,82
HR-2026-00733,2025-08-18 22:59:25,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,5,86
HR-2026-00734,2026-06-11 16:14:56,4,Salem,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,9,91
HR-2026-00735,2025-08-28 20:12:42,25,Karur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,9,92
HR-2026-00736,2025-07-29 11:29:50,16,Kancheepuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,13,73
HR-2026-00737,2024-11-19 05:31:32,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,6,91
HR-2026-00738,2025-07-17 10:19:41,29,Sivaganga,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,12,85
HR-2026-00739,2025-07-09 02:51:43,5,Tiruchirappalli,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,2,71
HR-2026-00740,2026-01-30 19:52:01,4,Salem,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,11,85
HR-2026-00741,2026-08-17 20:00:33,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,1,88
HR-2026-00742,2026-01-31 01:46:16,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,11,94
