provenance_id,target_record_id,source_origin_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-000117,SIG-TN-00117,CITIZEN_FEED,2026-03-19 15:22:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,422ceb37662229a8dd41d8bbb917098d59df04490861e383aa1ddfe90dce3353
PRV-000118,SIG-TN-00118,HEALTH_STAT,2026-01-09 20:02:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0c2c76b814b79a45329d576efdfd175205cb52d238980e0a2c414aa47fbc07b3
PRV-000119,SIG-TN-00119,POLICE_LEDGER,2025-01-25 13:54:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,511306d118e38b45cf017f99f0c258fd1824a3fc53d76581e3088af4401f47aa
PRV-000120,SIG-TN-00120,POLICE_LEDGER,2025-01-17 03:17:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a2d25ad89f0dc873f57a68ac81ceca90b02018765473cf36eff4c2df6464a99b
PRV-000121,SIG-TN-00121,POLICE_LEDGER,2026-05-31 20:21:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5c226da03d4b905a4e66e3d4d3bb04e1db20830cfe7d9b9b6055584a99f89c07
PRV-000122,SIG-TN-00122,CHECKPOST_OCR,2026-07-27 05:38:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0aa4919b1e7b6e974ac8aa9a55ba8456db8cc882cd29f6bb8c379c970990d423
PRV-000123,SIG-TN-00123,HEALTH_STAT,2026-07-17 05:13:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,49e3ccd2704dbe14a0e82591a88802d6e2ee97bc255815b950e8bb281b8d3f1d
PRV-000124,SIG-TN-00124,CITIZEN_FEED,2025-12-28 19:17:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0fd8462c5391e57211aa036d296bf429d7e006a817b6f90716200735307dc8fd
PRV-000125,SIG-TN-00125,CHECKPOST_OCR,2024-09-25 21:43:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d307ffe91f8461496236fc5623582aff04441577ab4f188b98b46dab5de6f964
PRV-000126,SIG-TN-00126,HEALTH_STAT,2026-06-02 05:46:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,705f7e65d17e6449f49e8248b0e1424231b80c88b55321a57b704a2bdcd24191
PRV-000127,SIG-TN-00127,HEALTH_STAT,2025-05-22 03:34:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0f142fc43ec8a7785d8dc37b8c94b1445b6c7b9cd1253f1eb849c02cfbd47633
PRV-000128,SIG-TN-00128,CHECKPOST_OCR,2026-01-06 19:32:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1a39c27cad022b00a694d8d93f3a617b8b2e6cb062c8f33c6ed12e7c1e33f689
PRV-000129,SIG-TN-00129,CHECKPOST_OCR,2026-06-20 00:58:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,adebb958c9c13211ba64e1b0c07c84b93e9f2057c2b25ca33562c4024cf03611
PRV-000130,SIG-TN-00130,HEALTH_STAT,2025-03-25 17:51:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9f915c7c07d53987739b058d76cc7ce1ae3f9e6cea8e6bd217ad32472c3ba076
PRV-000131,SIG-TN-00131,CITIZEN_FEED,2025-11-16 00:12:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,db55ca33ef973445d8e71e385a5e3ac5a1c297df7ed03051720323c7321006e1
PRV-000132,SIG-TN-00132,CHECKPOST_OCR,2026-06-17 16:42:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3991fa842222795ac3e0bd7d0efde198ce5c0cc0e30074930c48be4753f4e81d
PRV-000133,SIG-TN-00133,POLICE_LEDGER,2024-10-17 22:33:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6b711c3578470d5065d9c8a4544b50827c4d260d39488f35eca5c53c200b4ca1
PRV-000134,SIG-TN-00134,CITIZEN_FEED,2026-05-03 15:04:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cab09c255a48e0b6fd5a589b9ae78f1054ac06e9ea5cad9c5b7de203d289a15a
PRV-000135,SIG-TN-00135,POLICE_LEDGER,2025-10-08 18:07:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,78cd9577ca98e1f8944a3f7e9644dd6c53c1f413cccf3f9289c2d4296ec683e3
PRV-000136,SIG-TN-00136,CHECKPOST_OCR,2026-01-10 22:31:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f54c6b1ae066b359b0a0b12be1774e18501f6579fdfe49ce8d69deb509a7b081
PRV-000137,SIG-TN-00137,CITIZEN_FEED,2024-10-31 14:45:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,33081f2e3d0945305d9463dad06c2a728c32c1d704c006b70c8ea1c2b2ceec9f
PRV-000138,SIG-TN-00138,CITIZEN_FEED,2025-11-05 15:51:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4bd59a58e0fc2e0d1a08a4b38cf1afdb1c44d064387f00136be4eb0382ae1bc0
PRV-000139,SIG-TN-00139,POLICE_LEDGER,2025-08-23 18:11:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a51dd1caef80398180619714ecda5e91eead6a1ef187edd37e0afdb5593cc190
PRV-000140,SIG-TN-00140,HEALTH_STAT,2026-01-18 23:15:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dc28d4e90a53076e133779111a4114bcd8b3046f1a887e95f9fbcbcf8ab4c982
PRV-000141,SIG-TN-00141,CHECKPOST_OCR,2025-01-13 07:56:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9a48df6afed01c673527de33f991229837571be3ea6a5049095e211e20a26fa8
PRV-000142,SIG-TN-00142,POLICE_LEDGER,2024-11-12 15:15:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f5b226e3f4559dfee5533eed47fed5bc86b31ec7b894183a7a072b28bffa1e19
PRV-000143,SIG-TN-00143,CHECKPOST_OCR,2025-02-15 01:35:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,323cf3ac7908e0d9d501c2990e9a48d8862090a8e0213b00c3a4f73540940036
PRV-000144,SIG-TN-00144,CITIZEN_FEED,2025-06-19 19:34:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,90017efa341e0cd4786cbb0c804c108e1958e4ec9567236cf23fe6470a75d600
PRV-000145,SIG-TN-00145,HEALTH_STAT,2026-01-10 20:30:55,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9a387c52b6738d825c119088ff3989b39f5a3909e974a21aba50540a02e54de8
PRV-000146,SIG-TN-00146,CHECKPOST_OCR,2024-09-19 23:01:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2f4a3de6bbb31641805543b84677a2e9a1725a3698c7bad63187ff16cef5f4b9
PRV-000147,SIG-TN-00147,CHECKPOST_OCR,2024-09-29 03:45:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,23d48f29d65d18fa87af01bab17630ca750692bf70bc037b67bca52fa8d17540
PRV-000148,SIG-TN-00148,HEALTH_STAT,2024-11-15 00:01:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0622317c21dd2af6eab3c8ed0222835d438a5f41fde4941ce5abf5bd1f55a9b3
PRV-000149,SIG-TN-00149,HEALTH_STAT,2025-06-16 12:22:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d1be70d67ed91d223d20b4e765708ec0c9e74e78ed484094d613074fbdc6f1c4
PRV-000150,SIG-TN-00150,CITIZEN_FEED,2026-02-18 07:56:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e8ed1e0fba0ce3aa9476dd17584806ea181dc72beeea70724ee83c371416e0ed
PRV-000151,SIG-TN-00151,POLICE_LEDGER,2025-01-24 22:49:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,899851fe9f3266c25d4d577e380bb7429d625e002edf24db84d8634741bdefbe
PRV-000152,SIG-TN-00152,POLICE_LEDGER,2026-05-07 07:51:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3b551f33beea668b71554c1bc6d795c99fe3cde91aa26f498c617282c3d5a5ed
PRV-000153,SIG-TN-00153,POLICE_LEDGER,2024-10-19 06:18:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,07cfe7e5c98fc79bbca45854438c0514b7ad9a9dc1031f731b96b24be997b8b7
PRV-000154,SIG-TN-00154,HEALTH_STAT,2026-06-07 20:56:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,594c7cc9ee6b25a29b31e44aa37fe881f6143baafe14b3f3454d8c87970b093c
PRV-000155,SIG-TN-00155,CITIZEN_FEED,2025-06-22 12:23:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6154387c70d974c2f33bac57bd596a0a4ee1245bb474f1dfafd20f230e87f5e0
PRV-000156,SIG-TN-00156,CHECKPOST_OCR,2026-03-13 03:45:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0906294ef3d283b2079e252a0370adbc28fda74a17ea15a7e7b0659fe49ed558
PRV-000157,SIG-TN-00157,POLICE_LEDGER,2025-11-20 12:27:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ebd1408a283ee333b27edcc0733f630a0bcf1959f94e02db161c3e4d948bc99a
PRV-000158,SIG-TN-00158,CHECKPOST_OCR,2025-05-05 22:46:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,92114e881095ab0273c85681ca86efd65ebe91ae1327d66da43e6aca8a8939b7
PRV-000159,SIG-TN-00159,HEALTH_STAT,2024-12-22 10:41:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1af8896254f109dcd38bd9a41379a0eb5d1a4b4a92ccb547d8634bc664b7f9e8
PRV-000160,SIG-TN-00160,HEALTH_STAT,2025-02-17 15:47:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f1db9a916f029a75b9965e04f8d4f10753d73f0331753207b15c2ef94103c628
PRV-000161,SIG-TN-00161,HEALTH_STAT,2024-09-21 06:19:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a576d7e6820caf0d66f94e9151e622fe7aa6e9117fa818725bc155e6ff8614a8
PRV-000162,SIG-TN-00162,HEALTH_STAT,2025-12-23 12:17:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c73afdc0ba9299eea083288f397b7dd91e09dfbc38a3572984699e986f088abb
PRV-000163,SIG-TN-00163,CITIZEN_FEED,2024-12-30 16:53:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2c8fc8258e9330d1c0dc4bda02fb3aac6520ddd33569dd4eaa9a124bc6292e0d
PRV-000164,SIG-TN-00164,CITIZEN_FEED,2026-02-27 12:31:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1fb86b69b10a9cfe96057553032d25436a8242f869aafb2efe1f927c49953924
PRV-000165,SIG-TN-00165,CHECKPOST_OCR,2026-02-13 00:24:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6e4718729d893f8b91a6b115c5aec613c616392cf303c3497b1bcba1fbbfb52c
PRV-000166,SIG-TN-00166,HEALTH_STAT,2025-02-27 15:19:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4681a0c1fc771a3debd3987a2aea8b4d366dc680b36149425c1cf07dd6093d7c
PRV-000167,SIG-TN-00167,HEALTH_STAT,2025-10-03 10:59:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,95de85f3f96931cd3dd8675a670bf279f592b5c4b8e03c444995ec9493f19737
PRV-000168,SIG-TN-00168,CITIZEN_FEED,2026-03-11 21:34:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0149339d788ef8f18fcda1dc01098f9dca81da9409fc8becfd961193deb4c48c
PRV-000169,SIG-TN-00169,POLICE_LEDGER,2024-11-24 23:23:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,73a0126a972c20f43776b006f7237028d6f2f29f3104bb1db310f5e12ab07f91
PRV-000170,SIG-TN-00170,CITIZEN_FEED,2025-06-04 10:56:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1883a176bd8fc5727f0477baa17ce821da4b452cfd19b32e30e411779bc8a81b
PRV-000171,SIG-TN-00171,CHECKPOST_OCR,2026-03-29 19:14:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3377b819538eb3e849a463932f2f6141e144b828f4a7b77c8923f6a654aa6983
PRV-000172,SIG-TN-00172,HEALTH_STAT,2026-01-14 12:41:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,58fa90eb215ebf1bb62032d0bb33fc016e1c7d4af1f0e75b5601057429b70828
PRV-000173,SIG-TN-00173,POLICE_LEDGER,2024-10-11 14:52:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1f60bbff9cddc8b0c27613da2e24ccadaa9e1e883d28065b5606aab3d4b34c9c
PRV-000174,SIG-TN-00174,CHECKPOST_OCR,2025-12-06 14:49:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,12b91503365d85e310561e1e46a93be16ab08677381446af4e3e25b65b09f5c3
PRV-000175,SIG-TN-00175,HEALTH_STAT,2026-02-25 01:06:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0ee589c67a86c9a9b8304ec70bdd1bd344afca2d20965eedf11686945f0754e3
PRV-000176,SIG-TN-00176,POLICE_LEDGER,2026-05-07 07:23:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3aa09d29ff58e667d08b7655f74cb1329c14c52d2a202567553d57d5d9c21484
PRV-000177,SIG-TN-00177,CITIZEN_FEED,2025-11-28 10:01:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,27f2e449259942410d364003edf25b870b1de1e26160205805f87b04b205891f
PRV-000178,SIG-TN-00178,CITIZEN_FEED,2024-12-30 15:04:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,53e4a796cd667d11d72736b60f6dafa4ac5f741f6f37dd2c27386eb6c17b9e23
PRV-000179,SIG-TN-00179,HEALTH_STAT,2026-02-18 22:36:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bca248354b22cf357c81c9ae328bb71b2791636c3b1f232f01bd43ffcfe8b003
PRV-000180,SIG-TN-00180,HEALTH_STAT,2024-10-30 00:15:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3d4b01e1c2b143999be1641f8132acb18ca24cf74ec81301e2844c996afb7a91
PRV-000181,SIG-TN-00181,CITIZEN_FEED,2025-07-21 09:57:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8160cfb4bc76216a77892a277d685f0dfafb52417c3626019d2e2bb610c7d06f
PRV-000182,SIG-TN-00182,HEALTH_STAT,2026-07-26 18:49:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1d963abe984f141e7e0d70c20e6ad4ba91ec493b6a958d1e43a3d9a867c11391
PRV-000183,SIG-TN-00183,CHECKPOST_OCR,2026-05-20 21:59:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,95be7bcdaa6b8ab27f057792d5b7e9ee6c5dba271f2459916918e46088e3416e
PRV-000184,SIG-TN-00184,POLICE_LEDGER,2025-01-16 14:02:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3c622dae422cc47078ba148187a484bdda86774dbb9f4530b48dcdc5b7ebee19
PRV-000185,SIG-TN-00185,CHECKPOST_OCR,2026-07-11 06:38:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b2a95e95500106de160d54755cfa995ec813051628dbbddf8f6c77e72ca8615c
PRV-000186,SIG-TN-00186,POLICE_LEDGER,2025-04-18 00:57:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4b8ef051105919dcf7672e4ad331f68cf0be91d47dc4ef0fbcf3eb2b4967925f
PRV-000187,SIG-TN-00187,HEALTH_STAT,2025-04-13 15:36:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f8db03bac72f62760c9bfac3b30ce8648e60105f447cd8456b1aaee3a7fb9001
PRV-000188,SIG-TN-00188,HEALTH_STAT,2025-01-25 23:10:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d097c79bce9e8781520c46bf91ee6135a225b84968502512f81c3c1fcdd08fe8
PRV-000189,SIG-TN-00189,HEALTH_STAT,2025-05-08 17:09:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1e0e5d1567b074e44eefd51655b7f47acae4b5a94faf3ac0e41321f30621aaab
PRV-000190,SIG-TN-00190,HEALTH_STAT,2024-11-20 06:54:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d88646ca41c2bcd19cb11413a551f30d26d34b47693f5bee9e70755540eefe38
PRV-000191,SIG-TN-00191,CITIZEN_FEED,2025-10-23 23:10:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7e128468492a5a7e2327b261d1b4cc7fb889a727f87e537e90a4594c81bba453
PRV-000192,SIG-TN-00192,HEALTH_STAT,2026-05-24 11:20:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,aa5eec9e6b834648c91b7008ee96f4f879b10c0156915650bb01a79062cf7331
PRV-000193,SIG-TN-00193,CITIZEN_FEED,2026-08-01 14:00:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b5453680fa8dfda242426626240f14c62d41bcc360b8bd700d2cbc6edd95e738
PRV-000194,SIG-TN-00194,CITIZEN_FEED,2025-01-28 20:07:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b0b5617a65948841097b3b41069730d89809a280f8b4082564dd809cf435d314
PRV-000195,SIG-TN-00195,CITIZEN_FEED,2025-04-02 17:46:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5893cd80f2acf812fe4e4d05c37bf9394d03a4e783ac7652f20a93c0511a9bc8
PRV-000196,SIG-TN-00196,CITIZEN_FEED,2025-08-04 10:47:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8a2dd0fad7f5111ba60a250ec010f1d05d3d0b041ac5813e7db9d0e81b005b96
PRV-000197,SIG-TN-00197,POLICE_LEDGER,2026-04-29 12:23:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8fa577c06de7f86402109586d43a7b6ddb4e4cdbd971e614ea54539064968153
PRV-000198,SIG-TN-00198,CHECKPOST_OCR,2024-10-17 19:36:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cae729e334d9c61c75b8ff1d43c6359b8d5463e0d55ad97a81e1e2fff8bfcd89
PRV-000199,SIG-TN-00199,HEALTH_STAT,2026-02-06 20:35:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,95460eba93eced08f62d29dcdb5e6c61e7e47a6b193f082087c8ca131b16299f
PRV-000200,SIG-TN-00200,CHECKPOST_OCR,2025-11-02 16:30:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c2af54750d41616ec0c55f7d6b21545a1a410c15d3d979d58cb7244864979239
PRV-000201,SIG-TN-00201,HEALTH_STAT,2025-02-23 00:45:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,76520bfe26d42fc0a558536ddacb75a83db31a58ea21dd3f21274073af607ab2
PRV-000202,SIG-TN-00202,POLICE_LEDGER,2025-05-05 06:03:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bac43543f620fa063fad963c5426b4d30d134be6c3aacce69dd7075f53d82916
PRV-000203,SIG-TN-00203,CITIZEN_FEED,2024-11-11 08:30:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,59c28bd4dc2e2bb4c32d8e6e637e933e1a91fd7015f73f82e784c2305af1858d
PRV-000204,SIG-TN-00204,POLICE_LEDGER,2024-09-19 06:19:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,90c9dc8e467460ef9e6b586bd55a77db0ec54f0615c46e88aecc3094f260d847
PRV-000205,SIG-TN-00205,CHECKPOST_OCR,2026-03-22 01:38:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e25814e0610a869bd49f8fa1a1306a26204ad8136697cf6af8cbffec18e630ee
PRV-000206,SIG-TN-00206,CITIZEN_FEED,2026-06-19 16:42:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e5cb99a874e673c970d9dcaaba5ba93c9fa46ca52a027b687c6bf1a62bb88844
PRV-000207,SIG-TN-00207,CHECKPOST_OCR,2025-09-02 06:45:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3f14dc8f6e1285f07886acc0d30bd3fe0d5b4fb350368e28a84bfabeb4b09357
PRV-000208,SIG-TN-00208,HEALTH_STAT,2026-04-06 04:45:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f9a6425a4979ce45357d55e9386685222e9c9cf1f39711acb54999a33a236f3a
PRV-000209,SIG-TN-00209,HEALTH_STAT,2026-01-16 11:39:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,181464bf5fd46b44b0dd97acf5a3473909c902e8cef8b9ebacdddf918d1772e7
PRV-000210,SIG-TN-00210,CITIZEN_FEED,2025-05-26 01:14:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f0f4882288afa3e874d88b3e02ba36b1657ba9843a101537ea0106fcf93a562d
PRV-000211,SIG-TN-00211,CITIZEN_FEED,2026-02-15 02:55:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2edf262f260e42de15b76509e9d3d72c31406a5c9e106c07dd1987cc0c50cd48
PRV-000212,SIG-TN-00212,CHECKPOST_OCR,2025-05-30 20:31:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,90eab86650099e5f5da280363821d9b80ba359525504b318be694d829721853e
PRV-000213,SIG-TN-00213,POLICE_LEDGER,2024-11-08 11:00:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e1d2118d532d370609e68d632e6777144ff1cfc0c2899ba02b1f8d51b68188c3
PRV-000214,SIG-TN-00214,CHECKPOST_OCR,2024-11-13 17:04:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,578be61bb240e42794f3953dcbb962eb6dff98f5fccaf9f6db4f4243ff1a5093
PRV-000215,SIG-TN-00215,CHECKPOST_OCR,2025-07-21 22:05:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,58384384745942aa8a6d21cbf707c3ce96dde9b707de5e88e70c22f6f8ff2361
PRV-000216,SIG-TN-00216,POLICE_LEDGER,2025-08-23 05:34:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cff1a4a817662257a8d39ba3d15961cc6e725bfdcf8a946a658e5a11da3fa371
PRV-000217,SIG-TN-00217,CITIZEN_FEED,2024-10-20 12:48:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,22e2d56409d47d4f4e727e8789df84be0c2eafbe3dcdc4bb499a0815ac23c345
PRV-000218,SIG-TN-00218,HEALTH_STAT,2026-01-27 11:37:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bb87a474a1f13a5bed8c356e0ed4bcb78d4cafbb3cfd29bd0c5d3392871d9c1d
PRV-000219,SIG-TN-00219,POLICE_LEDGER,2025-06-09 13:44:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1f75fb2ff678bd386e600169f66c0069f616b176c102ee4a05ab4ed8bf523972
PRV-000220,SIG-TN-00220,CHECKPOST_OCR,2025-03-09 18:50:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4c02976bef3c7ca0d1c638d5cc2b1096c3fb8c6824f37609340c2147b1d3c45f
PRV-000221,SIG-TN-00221,POLICE_LEDGER,2026-03-05 00:09:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,87ad7b06f65d6016a362b560afc2ba227572f17e43a608561a37cc3fba6599c5
PRV-000222,SIG-TN-00222,CITIZEN_FEED,2026-05-07 07:54:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1935e15c02de1d85604ec62af02c34f625d3ae54d48d664ff96324db3ecc9ed3
PRV-000223,SIG-TN-00223,HEALTH_STAT,2026-01-05 07:21:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7fc1b6c2eb07b030ea2bfc19886d772ce6cf57f1c045278c2a208b9dec311c17
PRV-000224,SIG-TN-00224,CITIZEN_FEED,2025-05-24 08:53:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6996430dd01b1b06000bdbeffb72d0f267797c0615ee99e45b098df9d04ed412
PRV-000225,SIG-TN-00225,HEALTH_STAT,2025-08-23 11:33:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3335c8b11139e93d9326dfda96e795adcf6d52f221c07fd3fa60522a2de48724
PRV-000226,SIG-TN-00226,POLICE_LEDGER,2026-02-26 07:42:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c3d33dd1510785a8b6e390d0bcf1dd9e1771fa835fecf17684ff7d5d5772145e
PRV-000227,SIG-TN-00227,POLICE_LEDGER,2025-01-04 21:57:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a58fdfebbe1156843e773411f2cf7d1402182434a30d6faff4c36eb0e7538276
PRV-000228,SIG-TN-00228,CHECKPOST_OCR,2026-08-18 10:51:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b9c721bcf6892dab39a189facc020b7f9585d430df12699da8f505e8f8a88839
PRV-000229,SIG-TN-00229,POLICE_LEDGER,2025-11-17 01:27:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,aff41048908b832a1fb602803340943fcaf88000ed884e56a48bbe0ead91e739
PRV-000230,SIG-TN-00230,HEALTH_STAT,2026-05-27 15:21:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b7e5ba9bdb8b185eaebd77366ff14086b99f334183ead598a7ccf0ced84f62fd
PRV-000231,SIG-TN-00231,CHECKPOST_OCR,2025-05-08 06:08:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,938d93f3acb91c673576ac2ac1ff67f93d808e74a2e0dc798261c92ec83716d6
PRV-000232,SIG-TN-00232,CHECKPOST_OCR,2025-01-05 22:06:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9c22d8d9e59958da31d7abfc10fad11203978851e30bf86a6ed828dea8053aea
PRV-000233,SIG-TN-00233,CITIZEN_FEED,2025-02-28 17:36:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,79b63ef237f30873c71d1a691ee093cfc8c1f1e6e9364b99b474dca280a661a6
