outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_intelligence_model,outcome_confidence
OUT-2026-00774,TCK-2026-00774,2026-02-19 12:43:41,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,93
OUT-2026-00775,TCK-2026-00775,2025-06-26 20:30:47,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00776,TCK-2026-00776,2026-02-25 22:44:38,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00777,TCK-2026-00777,2026-07-12 02:39:59,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00778,TCK-2026-00778,2026-01-31 12:07:15,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00779,TCK-2026-00779,2026-01-21 22:28:40,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00780,TCK-2026-00780,2026-06-20 11:50:37,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00781,TCK-2026-00781,2026-04-19 17:29:03,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,80
OUT-2026-00782,TCK-2026-00782,2025-05-18 21:19:07,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00783,TCK-2026-00783,2026-02-10 08:55:59,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00784,TCK-2026-00784,2026-01-27 13:06:17,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,77
OUT-2026-00785,TCK-2026-00785,2025-07-19 09:01:33,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00786,TCK-2026-00786,2025-11-03 00:27:29,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00787,TCK-2026-00787,2026-08-03 04:31:28,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00788,TCK-2026-00788,2025-04-07 09:34:38,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,95
OUT-2026-00789,TCK-2026-00789,2025-04-23 14:33:06,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00790,TCK-2026-00790,2025-09-29 08:17:06,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00791,TCK-2026-00791,2025-06-24 01:45:44,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00792,TCK-2026-00792,2025-08-08 06:49:31,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00793,TCK-2026-00793,2025-11-21 11:10:54,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00794,TCK-2026-00794,2025-11-29 12:02:23,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00795,TCK-2026-00795,2025-12-21 16:09:14,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00796,TCK-2026-00796,2025-05-06 12:42:11,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00797,TCK-2026-00797,2026-01-12 15:58:20,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00798,TCK-2026-00798,2025-05-14 13:15:40,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00799,TCK-2026-00799,2026-06-07 17:08:59,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00800,TCK-2026-00800,2026-03-04 15:04:40,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00801,TCK-2026-00801,2025-04-13 15:31:19,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00802,TCK-2026-00802,2025-11-21 12:50:59,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,86
OUT-2026-00803,TCK-2026-00803,2025-06-07 01:23:10,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00804,TCK-2026-00804,2026-07-10 03:57:58,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,75
OUT-2026-00805,TCK-2026-00805,2026-07-03 19:16:16,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,85
OUT-2026-00806,TCK-2026-00806,2025-12-23 13:53:07,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00807,TCK-2026-00807,2025-07-31 19:35:09,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00808,TCK-2026-00808,2026-01-27 21:44:11,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00809,TCK-2026-00809,2026-07-16 03:29:55,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00810,TCK-2026-00810,2025-12-29 20:59:58,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00811,TCK-2026-00811,2025-11-25 09:45:50,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00812,TCK-2026-00812,2026-01-04 22:12:58,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00813,TCK-2026-00813,2026-05-29 07:30:50,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00814,TCK-2026-00814,2025-09-21 09:47:08,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,99
OUT-2026-00815,TCK-2026-00815,2025-12-01 10:59:40,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00816,TCK-2026-00816,2026-07-27 01:42:28,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00817,TCK-2026-00817,2026-01-05 12:39:38,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00818,TCK-2026-00818,2026-04-22 16:46:32,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00819,TCK-2026-00819,2025-12-22 08:07:44,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00820,TCK-2026-00820,2025-12-05 19:12:48,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00821,TCK-2026-00821,2025-05-24 13:37:45,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00822,TCK-2026-00822,2025-10-31 05:18:43,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00823,TCK-2026-00823,2026-07-13 19:36:06,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00824,TCK-2026-00824,2025-09-24 23:38:10,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00825,TCK-2026-00825,2026-05-30 22:53:44,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00826,TCK-2026-00826,2025-06-16 07:56:28,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00827,TCK-2026-00827,2026-02-25 11:24:13,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00828,TCK-2026-00828,2026-01-01 18:45:25,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00829,TCK-2026-00829,2026-03-15 06:30:29,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00830,TCK-2026-00830,2025-09-29 01:12:02,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00831,TCK-2026-00831,2026-03-20 01:59:21,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00832,TCK-2026-00832,2026-01-27 08:13:43,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,87
OUT-2026-00833,TCK-2026-00833,2025-12-07 19:08:56,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00834,TCK-2026-00834,2025-06-10 12:12:22,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00835,TCK-2026-00835,2025-04-23 06:22:11,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,90
OUT-2026-00836,TCK-2026-00836,2026-01-24 14:01:00,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00837,TCK-2026-00837,2026-07-09 06:48:13,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00838,TCK-2026-00838,2025-04-23 13:14:54,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00839,TCK-2026-00839,2025-11-14 14:34:40,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00840,TCK-2026-00840,2025-04-25 06:01:12,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00841,TCK-2026-00841,2025-05-24 14:38:33,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00842,TCK-2026-00842,2025-12-17 07:11:32,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,79
OUT-2026-00843,TCK-2026-00843,2025-05-13 14:28:28,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00844,TCK-2026-00844,2026-03-07 07:30:39,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00845,TCK-2026-00845,2025-06-11 17:56:20,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,77
OUT-2026-00846,TCK-2026-00846,2026-07-30 23:56:23,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00847,TCK-2026-00847,2025-12-28 11:03:11,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00848,TCK-2026-00848,2026-05-17 07:52:35,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00849,TCK-2026-00849,2025-06-17 04:49:46,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,91
OUT-2026-00850,TCK-2026-00850,2025-07-17 06:51:39,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00851,TCK-2026-00851,2026-06-06 23:24:47,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,97
OUT-2026-00852,TCK-2026-00852,2026-04-24 01:45:07,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00853,TCK-2026-00853,2026-06-21 12:08:58,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00854,TCK-2026-00854,2026-01-29 14:19:52,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00855,TCK-2026-00855,2026-07-16 09:31:33,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,86
OUT-2026-00856,TCK-2026-00856,2026-07-04 20:10:55,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00857,TCK-2026-00857,2025-07-05 03:26:27,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00858,TCK-2026-00858,2026-02-16 00:41:01,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00859,TCK-2026-00859,2026-05-25 23:43:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00860,TCK-2026-00860,2025-04-14 16:17:19,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,96
OUT-2026-00861,TCK-2026-00861,2026-04-23 02:53:09,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00862,TCK-2026-00862,2025-06-28 09:31:32,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,89
OUT-2026-00863,TCK-2026-00863,2025-10-07 23:23:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00864,TCK-2026-00864,2026-04-23 12:19:46,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,77
OUT-2026-00865,TCK-2026-00865,2025-07-20 09:51:18,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,84
OUT-2026-00866,TCK-2026-00866,2025-08-13 03:17:26,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00867,TCK-2026-00867,2025-11-08 15:53:15,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00868,TCK-2026-00868,2026-04-12 18:38:04,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00869,TCK-2026-00869,2026-05-31 00:31:51,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00870,TCK-2026-00870,2026-08-06 07:10:39,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00871,TCK-2026-00871,2026-03-18 14:10:39,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00872,TCK-2026-00872,2025-05-10 10:41:02,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00873,TCK-2026-00873,2025-04-11 01:48:14,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00874,TCK-2026-00874,2026-07-10 07:57:50,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00875,TCK-2026-00875,2025-05-29 21:31:23,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00876,TCK-2026-00876,2026-08-02 22:59:49,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00877,TCK-2026-00877,2026-02-14 01:56:43,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00878,TCK-2026-00878,2026-03-10 15:40:32,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,88
OUT-2026-00879,TCK-2026-00879,2026-03-25 01:44:44,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00880,TCK-2026-00880,2025-06-01 11:19:49,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00881,TCK-2026-00881,2025-08-08 19:17:26,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00882,TCK-2026-00882,2025-07-20 21:18:38,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00883,TCK-2026-00883,2025-05-07 15:14:44,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00884,TCK-2026-00884,2025-10-31 04:10:40,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,78
OUT-2026-00885,TCK-2026-00885,2025-11-07 15:19:58,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,86
OUT-2026-00886,TCK-2026-00886,2026-06-11 00:01:44,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00887,TCK-2026-00887,2026-07-09 23:24:26,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00888,TCK-2026-00888,2025-04-18 05:44:44,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00889,TCK-2026-00889,2026-02-06 19:56:09,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00890,TCK-2026-00890,2025-06-06 07:15:28,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00891,TCK-2026-00891,2025-10-26 17:05:37,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00892,TCK-2026-00892,2026-02-28 13:21:22,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00893,TCK-2026-00893,2026-02-06 20:36:53,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00894,TCK-2026-00894,2026-03-18 02:43:37,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,79
OUT-2026-00895,TCK-2026-00895,2025-10-31 10:56:23,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,99
OUT-2026-00896,TCK-2026-00896,2026-07-07 20:48:27,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,86
OUT-2026-00897,TCK-2026-00897,2026-08-07 22:50:12,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00898,TCK-2026-00898,2025-06-04 00:14:35,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00899,TCK-2026-00899,2025-11-07 02:07:43,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,85
OUT-2026-00900,TCK-2026-00900,2025-07-21 18:55:59,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00901,TCK-2026-00901,2025-04-29 19:42:32,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00902,TCK-2026-00902,2026-03-12 09:16:23,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,85
OUT-2026-00903,TCK-2026-00903,2025-07-14 02:53:02,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00904,TCK-2026-00904,2026-07-20 02:58:35,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00905,TCK-2026-00905,2026-06-30 08:39:35,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,78
OUT-2026-00906,TCK-2026-00906,2025-04-27 06:37:32,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,85
OUT-2026-00907,TCK-2026-00907,2025-10-17 11:04:31,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00908,TCK-2026-00908,2025-10-25 15:48:56,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00909,TCK-2026-00909,2026-02-06 09:58:32,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00910,TCK-2026-00910,2026-05-25 13:46:43,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00911,TCK-2026-00911,2025-11-15 16:54:56,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,98
OUT-2026-00912,TCK-2026-00912,2025-12-30 01:29:04,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00913,TCK-2026-00913,2026-06-25 10:55:15,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,97
OUT-2026-00914,TCK-2026-00914,2026-06-16 13:35:58,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00915,TCK-2026-00915,2025-07-31 15:05:14,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00916,TCK-2026-00916,2026-02-16 22:09:21,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00917,TCK-2026-00917,2025-09-14 13:53:59,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,87
OUT-2026-00918,TCK-2026-00918,2026-06-13 08:08:48,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00919,TCK-2026-00919,2025-05-22 19:54:12,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,76
OUT-2026-00920,TCK-2026-00920,2025-11-19 08:11:57,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,92
OUT-2026-00921,TCK-2026-00921,2025-07-18 02:41:14,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00922,TCK-2026-00922,2025-08-26 08:13:34,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00923,TCK-2026-00923,2026-02-21 12:36:42,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00924,TCK-2026-00924,2026-08-17 04:50:56,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00925,TCK-2026-00925,2026-03-12 11:26:37,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,77
OUT-2026-00926,TCK-2026-00926,2025-12-29 15:17:09,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00927,TCK-2026-00927,2026-05-29 10:06:55,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00928,TCK-2026-00928,2025-08-27 21:26:30,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,78
OUT-2026-00929,TCK-2026-00929,2025-10-05 21:17:48,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00930,TCK-2026-00930,2026-08-14 23:17:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00931,TCK-2026-00931,2026-03-18 17:26:34,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00932,TCK-2026-00932,2026-01-04 14:12:33,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00933,TCK-2026-00933,2026-03-19 01:25:05,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00934,TCK-2026-00934,2025-11-03 18:33:09,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00935,TCK-2026-00935,2026-07-28 05:46:59,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00936,TCK-2026-00936,2026-02-09 22:34:33,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00937,TCK-2026-00937,2026-06-24 17:23:53,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00938,TCK-2026-00938,2025-11-19 13:25:54,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00939,TCK-2026-00939,2026-08-01 07:50:16,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00940,TCK-2026-00940,2026-07-01 23:00:10,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00941,TCK-2026-00941,2025-04-30 09:38:11,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00942,TCK-2026-00942,2025-10-12 06:58:56,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,92
OUT-2026-00943,TCK-2026-00943,2026-05-30 09:07:04,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00944,TCK-2026-00944,2026-02-21 19:22:16,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00945,TCK-2026-00945,2026-07-16 09:59:49,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00946,TCK-2026-00946,2026-04-06 12:31:05,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00947,TCK-2026-00947,2026-03-15 13:22:48,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00948,TCK-2026-00948,2025-09-22 18:34:31,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,79
OUT-2026-00949,TCK-2026-00949,2025-11-09 03:11:50,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00950,TCK-2026-00950,2025-10-13 13:28:31,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,75
OUT-2026-00951,TCK-2026-00951,2025-12-11 20:52:35,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00952,TCK-2026-00952,2025-07-21 06:12:55,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00953,TCK-2026-00953,2026-01-10 12:39:15,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00954,TCK-2026-00954,2025-05-10 07:39:11,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,91
OUT-2026-00955,TCK-2026-00955,2025-05-26 03:24:46,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00956,TCK-2026-00956,2025-07-28 02:39:17,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00957,TCK-2026-00957,2025-08-24 08:04:01,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00958,TCK-2026-00958,2026-06-19 10:28:36,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00959,TCK-2026-00959,2026-07-14 23:07:43,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00960,TCK-2026-00960,2026-04-01 00:54:29,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00961,TCK-2026-00961,2026-01-12 20:26:15,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00962,TCK-2026-00962,2025-07-01 09:35:39,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00963,TCK-2026-00963,2025-11-07 12:09:30,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00964,TCK-2026-00964,2025-08-25 16:40:17,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,82
