fir_number,station_id,station_name,district_id,district_name,fir_date,offense_section,drug_category,quantity_band,investigation_status,confidence_score
FIR-VEL-2025-0467,36,Vellore Town PS 3,9,Vellore,2026-04-02 01:37:35,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-TPJ-2025-0468,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2026-01-18 08:35:31,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-TSI-2026-0469,60,Tenkasi Town PS 1,15,Tenkasi,2026-06-10 21:24:56,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,91
FIR-CGL-2026-0470,74,Chengalpattu Town PS 5,17,Chengalpattu,2026-02-08 03:23:53,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,91
FIR-ERD-2025-0471,33,Erode Town PS 3,8,Erode,2025-06-13 12:23:25,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,99
FIR-VRD-2025-0472,136,Virudhunagar Town PS 5,31,Virudhunagar,2025-01-21 18:02:11,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-CBE-2026-0473,4,Coimbatore Town PS 1,2,Coimbatore,2025-02-07 17:18:12,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-NIL-2026-0474,105,Nilgiris Town PS 3,24,Nilgiris,2026-06-04 18:39:59,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,90
FIR-SVG-2025-0475,125,Sivaganga Town PS 3,29,Sivaganga,2026-01-04 06:37:19,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-KRI-2025-0476,37,Krishnagiri Town PS 1,10,Krishnagiri,2025-07-04 17:41:31,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,92
FIR-KRI-2025-0477,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-08-03 07:26:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-TLR-2025-0478,75,Tiruvallur Town PS 1,18,Tiruvallur,2026-03-29 21:42:42,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-RMD-2025-0479,129,Ramanathapuram Town PS 3,30,Ramanathapuram,2026-08-11 04:52:30,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-MDU-2026-0480,10,Madurai Town PS 1,3,Madurai,2025-10-11 06:12:11,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,99
FIR-PDK-2026-0481,118,Pudukkottai Town PS 1,28,Pudukkottai,2025-08-31 07:28:37,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-VEL-2026-0482,36,Vellore Town PS 3,9,Vellore,2025-12-10 00:52:07,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-NMK-2025-0483,99,Namakkal Town PS 2,23,Namakkal,2024-09-30 10:29:28,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,93
FIR-MDU-2025-0484,10,Madurai Town PS 1,3,Madurai,2025-07-13 14:12:45,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,87
FIR-RMD-2026-0485,129,Ramanathapuram Town PS 3,30,Ramanathapuram,2025-11-29 05:35:23,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,91
FIR-ERD-2025-0486,31,Erode Town PS 1,8,Erode,2025-03-21 08:43:52,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,94
FIR-TVR-2025-0487,145,Thiruvarur Town PS 5,33,Thiruvarur,2025-10-13 13:27:48,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,95
FIR-TPJ-2025-0488,22,Tiruchirappalli Town PS 5,5,Tiruchirappalli,2026-02-05 16:44:06,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-CUD-2025-0489,82,Cuddalore Town PS 5,19,Cuddalore,2025-02-04 10:44:09,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,95
FIR-SVG-2025-0490,126,Sivaganga Town PS 4,29,Sivaganga,2025-09-05 18:35:56,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,93
FIR-TIN-2026-0491,27,Tirunelveli Town PS 4,6,Tirunelveli,2024-11-02 04:51:53,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-MDU-2026-0492,13,Madurai Town PS 4,3,Madurai,2026-05-30 06:38:57,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,97
FIR-SVG-2026-0493,123,Sivaganga Town PS 1,29,Sivaganga,2026-01-18 05:37:23,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,90
FIR-KRR-2026-0494,107,Karur Town PS 1,25,Karur,2026-03-23 13:28:26,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,93
FIR-VRD-2025-0495,135,Virudhunagar Town PS 4,31,Virudhunagar,2025-01-08 07:48:54,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,99
FIR-TPR-2025-0496,29,Tiruppur Town PS 2,7,Tiruppur,2026-03-20 17:03:39,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-KRR-2026-0497,108,Karur Town PS 2,25,Karur,2024-11-18 16:10:27,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,87
FIR-TPR_N-2026-0498,164,Tirupathur Town PS 4,37,Tirupathur,2026-01-19 09:24:13,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-TIN-2025-0499,25,Tirunelveli Town PS 2,6,Tirunelveli,2025-08-23 12:47:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-NMK-2026-0500,101,Namakkal Town PS 4,23,Namakkal,2026-01-14 08:38:23,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,95
FIR-KRR-2025-0501,107,Karur Town PS 1,25,Karur,2025-11-08 01:10:46,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-KCP-2025-0502,67,Kancheepuram Town PS 3,16,Kancheepuram,2025-12-14 04:34:56,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,94
FIR-MYD-2025-0503,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2025-08-17 06:38:43,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,87
FIR-VRD-2026-0504,136,Virudhunagar Town PS 5,31,Virudhunagar,2025-08-04 06:08:59,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-DPI-2025-0505,96,Dharmapuri Town PS 4,22,Dharmapuri,2026-07-03 01:10:53,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,92
FIR-KKI-2025-0506,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2025-06-04 14:05:59,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-DGL-2026-0507,43,Dindigul Town PS 4,11,Dindigul,2026-07-06 08:49:52,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-RNP-2025-0508,158,Ranipet Town PS 3,36,Ranipet,2025-04-23 16:01:26,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,95
FIR-VEL-2026-0509,35,Vellore Town PS 2,9,Vellore,2025-02-18 08:19:55,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-KRR-2026-0510,107,Karur Town PS 1,25,Karur,2026-08-13 18:02:08,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-TVM-2026-0511,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2026-07-25 03:00:24,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,87
FIR-MDU-2026-0512,10,Madurai Town PS 1,3,Madurai,2025-11-27 12:22:43,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-SVG-2026-0513,125,Sivaganga Town PS 3,29,Sivaganga,2025-09-02 23:23:47,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,86
FIR-PBL-2026-0514,116,Perambalur Town PS 3,27,Perambalur,2026-05-05 20:41:33,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-KKI-2026-0515,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2026-05-03 00:50:17,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,89
FIR-MYD-2026-0516,151,Mayiladuthurai Town PS 1,35,Mayiladuthurai,2026-06-07 08:58:29,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,85
FIR-THI-2026-0517,140,Theni Town PS 3,32,Theni,2024-09-23 02:19:47,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,86
FIR-CUD-2025-0518,80,Cuddalore Town PS 3,19,Cuddalore,2025-12-21 23:56:21,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-VRD-2026-0519,135,Virudhunagar Town PS 4,31,Virudhunagar,2024-12-01 23:39:38,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,97
FIR-TNJ-2025-0520,47,Thanjavur Town PS 4,12,Thanjavur,2025-09-02 22:41:07,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,90
FIR-RNP-2025-0521,157,Ranipet Town PS 2,36,Ranipet,2026-07-21 17:41:33,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,99
FIR-TVM-2025-0522,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2026-02-08 07:30:57,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-KRR-2026-0523,107,Karur Town PS 1,25,Karur,2026-07-20 20:40:51,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,93
FIR-CBE-2026-0524,6,Coimbatore Town PS 3,2,Coimbatore,2026-04-10 09:58:30,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-NGP-2025-0525,148,Nagapattinam Town PS 2,34,Nagapattinam,2025-10-29 06:22:20,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,96
FIR-TLR-2026-0526,77,Tiruvallur Town PS 3,18,Tiruvallur,2026-03-30 08:37:46,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,98
FIR-ERD-2025-0527,33,Erode Town PS 3,8,Erode,2024-12-12 04:02:26,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-TSI-2025-0528,61,Tenkasi Town PS 2,15,Tenkasi,2024-09-20 16:06:15,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-ERD-2025-0529,32,Erode Town PS 2,8,Erode,2025-09-15 09:44:35,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-CHN-2026-0530,1,Chennai Town PS 1,1,Chennai,2025-12-28 07:05:05,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,86
FIR-NGP-2025-0531,150,Nagapattinam Town PS 4,34,Nagapattinam,2026-06-16 18:33:42,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,86
FIR-KKI-2025-0532,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2024-11-19 13:47:14,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-SVG-2026-0533,125,Sivaganga Town PS 3,29,Sivaganga,2026-01-15 20:09:09,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-MYD-2025-0534,155,Mayiladuthurai Town PS 5,35,Mayiladuthurai,2026-08-06 15:28:47,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,90
FIR-TIN-2025-0535,27,Tirunelveli Town PS 4,6,Tirunelveli,2026-03-03 07:40:30,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,89
FIR-NGP-2025-0536,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-03-03 18:34:41,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,98
FIR-SLM-2025-0537,14,Salem Town PS 1,4,Salem,2025-03-22 22:20:42,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-CBE-2025-0538,9,Coimbatore Town PS 6,2,Coimbatore,2024-10-24 20:02:48,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,98
FIR-TPJ-2025-0539,23,Tiruchirappalli Town PS 6,5,Tiruchirappalli,2025-04-01 06:44:52,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-THI-2025-0540,138,Theni Town PS 1,32,Theni,2024-11-26 18:51:36,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,87
FIR-TNJ-2026-0541,44,Thanjavur Town PS 1,12,Thanjavur,2025-01-30 02:55:29,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,85
FIR-NIL-2026-0542,104,Nilgiris Town PS 2,24,Nilgiris,2026-04-07 03:56:25,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-KRI-2025-0543,39,Krishnagiri Town PS 3,10,Krishnagiri,2024-11-08 07:24:01,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-DPI-2025-0544,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-11-07 05:10:00,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-CUD-2025-0545,78,Cuddalore Town PS 1,19,Cuddalore,2024-11-13 23:05:23,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-TPR_N-2025-0546,164,Tirupathur Town PS 4,37,Tirupathur,2025-08-30 06:54:29,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-TPJ-2025-0547,21,Tiruchirappalli Town PS 4,5,Tiruchirappalli,2025-06-18 02:33:40,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,95
FIR-ERD-2025-0548,32,Erode Town PS 2,8,Erode,2025-02-17 09:41:22,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,96
FIR-TVM-2026-0549,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2024-12-19 03:48:13,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,95
FIR-ERD-2025-0550,31,Erode Town PS 1,8,Erode,2026-02-15 03:01:33,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-PDK-2026-0551,120,Pudukkottai Town PS 3,28,Pudukkottai,2026-08-11 02:00:15,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-KCP-2025-0552,68,Kancheepuram Town PS 4,16,Kancheepuram,2026-06-10 16:08:58,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-VEL-2026-0553,34,Vellore Town PS 1,9,Vellore,2025-10-06 21:05:35,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-CHN-2026-0554,1,Chennai Town PS 1,1,Chennai,2025-11-06 05:09:56,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-NMK-2025-0555,102,Namakkal Town PS 5,23,Namakkal,2025-01-14 18:46:23,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-TPR_N-2026-0556,162,Tirupathur Town PS 2,37,Tirupathur,2025-12-17 02:35:27,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-TLR-2026-0557,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-01-10 13:48:53,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,96
FIR-SLM-2025-0558,16,Salem Town PS 3,4,Salem,2025-11-11 19:03:15,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-PDK-2025-0559,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-12-08 09:55:16,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-NIL-2025-0560,105,Nilgiris Town PS 3,24,Nilgiris,2026-03-31 21:56:47,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-THI-2026-0561,139,Theni Town PS 2,32,Theni,2025-03-20 17:11:04,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,92
FIR-DGL-2025-0562,40,Dindigul Town PS 1,11,Dindigul,2026-03-15 08:42:51,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,92
FIR-CBE-2026-0563,6,Coimbatore Town PS 3,2,Coimbatore,2024-10-05 15:29:23,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,90
FIR-TSI-2026-0564,62,Tenkasi Town PS 3,15,Tenkasi,2025-08-12 19:11:19,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,87
FIR-TPR_N-2026-0565,164,Tirupathur Town PS 4,37,Tirupathur,2025-04-26 01:59:57,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,90
FIR-CBE-2025-0566,5,Coimbatore Town PS 2,2,Coimbatore,2025-01-19 22:35:11,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,92
FIR-MYD-2026-0567,152,Mayiladuthurai Town PS 2,35,Mayiladuthurai,2024-11-20 05:31:02,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,86
FIR-VLP-2025-0568,85,Viluppuram Town PS 2,20,Viluppuram,2026-06-05 23:14:52,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,95
FIR-VEL-2026-0569,34,Vellore Town PS 1,9,Vellore,2025-07-14 13:27:41,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,94
FIR-KRR-2025-0570,107,Karur Town PS 1,25,Karur,2025-09-20 14:11:46,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-TLR-2026-0571,77,Tiruvallur Town PS 3,18,Tiruvallur,2025-08-31 11:38:42,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,94
FIR-TPR-2026-0572,29,Tiruppur Town PS 2,7,Tiruppur,2026-02-11 23:18:39,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,92
FIR-NGP-2025-0573,148,Nagapattinam Town PS 2,34,Nagapattinam,2024-10-30 03:57:06,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,89
FIR-RNP-2026-0574,157,Ranipet Town PS 2,36,Ranipet,2026-04-07 00:34:30,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-VRD-2026-0575,132,Virudhunagar Town PS 1,31,Virudhunagar,2026-06-12 15:06:30,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,96
FIR-KLK-2026-0576,87,Kallakurichi Town PS 1,21,Kallakurichi,2026-06-10 12:03:20,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-MDU-2026-0577,10,Madurai Town PS 1,3,Madurai,2025-06-13 08:46:57,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,98
FIR-TVR-2026-0578,144,Thiruvarur Town PS 4,33,Thiruvarur,2026-04-07 23:23:59,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-SLM-2025-0579,14,Salem Town PS 1,4,Salem,2026-03-31 16:04:16,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-RNP-2026-0580,159,Ranipet Town PS 4,36,Ranipet,2025-07-18 17:05:59,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,91
FIR-NGP-2025-0581,148,Nagapattinam Town PS 2,34,Nagapattinam,2026-06-06 13:34:38,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,92
FIR-TIN-2025-0582,27,Tirunelveli Town PS 4,6,Tirunelveli,2025-12-22 11:21:31,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,90
FIR-CGL-2026-0583,70,Chengalpattu Town PS 1,17,Chengalpattu,2026-08-19 08:00:51,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,85
