signal_id,call_timestamp,district_id,district_name,helpline_source,request_type,drug_category,confidence_score
HL-2026-00681,2026-01-18 14:51:18,3,Madurai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,77
HL-2026-00682,2026-07-10 23:15:00,33,Thiruvarur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,83
HL-2026-00683,2024-11-27 16:48:11,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,63
HL-2026-00684,2024-11-05 14:56:35,27,Perambalur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,76
HL-2026-00685,2026-01-03 13:06:03,14,Kanniyakumari,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,65
HL-2026-00686,2026-07-16 01:51:35,35,Mayiladuthurai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,83
HL-2026-00687,2025-04-12 03:27:59,1,Chennai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,81
HL-2026-00688,2026-06-13 09:09:17,23,Namakkal,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,87
HL-2026-00689,2026-06-24 08:52:47,8,Erode,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,74
HL-2026-00690,2025-09-03 13:34:34,18,Tiruvallur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,78
HL-2026-00691,2026-06-04 02:53:50,13,Thoothukudi,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,67
HL-2026-00692,2025-01-24 19:20:08,18,Tiruvallur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,84
HL-2026-00693,2024-11-29 13:05:19,24,Nilgiris,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,74
HL-2026-00694,2026-03-09 13:18:58,9,Vellore,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,61
HL-2026-00695,2026-07-17 00:52:06,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,73
HL-2026-00696,2024-10-23 22:46:15,6,Tirunelveli,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,62
HL-2026-00697,2025-11-19 12:27:04,3,Madurai,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,64
HL-2026-00698,2024-12-20 07:25:51,20,Viluppuram,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,79
HL-2026-00699,2026-02-04 06:59:43,25,Karur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,72
HL-2026-00700,2025-01-05 00:44:31,2,Coimbatore,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,80
HL-2026-00701,2024-12-29 04:18:13,29,Sivaganga,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,68
HL-2026-00702,2025-12-26 22:30:30,16,Kancheepuram,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,87
HL-2026-00703,2025-12-18 11:44:34,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,67
HL-2026-00704,2026-01-25 04:52:32,7,Tiruppur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,65
HL-2026-00705,2026-03-12 02:56:45,29,Sivaganga,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,80
HL-2026-00706,2025-03-26 13:12:44,5,Tiruchirappalli,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,83
HL-2026-00707,2025-07-27 06:59:07,15,Tenkasi,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,84
HL-2026-00708,2024-09-25 23:55:31,30,Ramanathapuram,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,75
HL-2026-00709,2025-07-02 06:59:40,1,Chennai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,81
HL-2026-00710,2024-11-24 22:48:08,32,Theni,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,61
HL-2026-00711,2025-03-11 05:17:10,21,Kallakurichi,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,88
HL-2026-00712,2025-02-12 10:51:03,22,Dharmapuri,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,85
HL-2026-00713,2026-02-23 22:59:07,26,Ariyalur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,72
HL-2026-00714,2026-06-03 13:06:51,31,Virudhunagar,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,65
HL-2026-00715,2026-03-08 10:10:03,37,Tirupathur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,63
HL-2026-00716,2025-08-01 11:06:17,12,Thanjavur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,76
HL-2026-00717,2025-08-01 11:07:56,6,Tirunelveli,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,74
HL-2026-00718,2024-10-11 03:47:58,6,Tirunelveli,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,85
HL-2026-00719,2025-06-06 22:30:40,24,Nilgiris,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,87
HL-2026-00720,2025-03-07 18:46:25,17,Chengalpattu,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,84
HL-2026-00721,2026-03-16 01:56:15,36,Ranipet,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,73
HL-2026-00722,2026-07-18 18:21:51,35,Mayiladuthurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,67
HL-2026-00723,2025-08-11 20:50:45,19,Cuddalore,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,80
HL-2026-00724,2026-05-10 12:45:39,10,Krishnagiri,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,72
HL-2026-00725,2024-12-12 22:54:01,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,80
HL-2026-00726,2025-06-04 07:29:14,32,Theni,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,75
HL-2026-00727,2025-07-04 02:52:51,19,Cuddalore,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,64
HL-2026-00728,2026-01-26 19:18:19,5,Tiruchirappalli,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,78
HL-2026-00729,2025-05-12 00:52:40,7,Tiruppur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,83
HL-2026-00730,2024-11-02 21:35:19,28,Pudukkottai,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,75
HL-2026-00731,2026-03-02 15:09:45,8,Erode,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,81
HL-2026-00732,2025-10-04 13:52:16,5,Tiruchirappalli,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,68
HL-2026-00733,2025-01-10 17:43:11,27,Perambalur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,81
HL-2026-00734,2026-03-31 20:40:23,11,Dindigul,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,63
HL-2026-00735,2025-10-12 13:51:11,38,Tiruvannamalai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,76
HL-2026-00736,2025-06-20 17:31:43,20,Viluppuram,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,62
HL-2026-00737,2024-09-28 23:02:39,26,Ariyalur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,86
HL-2026-00738,2026-03-29 12:54:01,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,62
HL-2026-00739,2025-07-19 11:40:38,10,Krishnagiri,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,78
HL-2026-00740,2025-12-12 11:38:43,29,Sivaganga,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,87
HL-2026-00741,2026-05-15 22:29:48,12,Thanjavur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,85
HL-2026-00742,2026-03-02 21:03:37,6,Tirunelveli,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,69
HL-2026-00743,2024-11-11 10:41:31,37,Tirupathur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,77
HL-2026-00744,2025-08-28 10:24:06,22,Dharmapuri,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,84
HL-2026-00745,2024-10-11 13:16:04,2,Coimbatore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,74
HL-2026-00746,2024-09-23 23:09:06,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,74
HL-2026-00747,2025-09-05 16:05:14,21,Kallakurichi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,69
HL-2026-00748,2026-07-31 21:13:19,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,76
HL-2026-00749,2026-03-17 22:28:45,31,Virudhunagar,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,80
HL-2026-00750,2026-07-17 17:28:18,24,Nilgiris,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,79
HL-2026-00751,2026-05-06 20:34:31,36,Ranipet,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,88
HL-2026-00752,2025-12-29 01:38:43,11,Dindigul,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,88
HL-2026-00753,2024-10-27 07:54:11,21,Kallakurichi,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,64
HL-2026-00754,2025-03-01 18:01:33,34,Nagapattinam,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,63
HL-2026-00755,2026-08-19 06:02:38,16,Kancheepuram,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,65
HL-2026-00756,2024-09-21 01:23:26,28,Pudukkottai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,78
HL-2026-00757,2025-08-15 21:30:53,23,Namakkal,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,77
HL-2026-00758,2025-03-20 02:12:14,2,Coimbatore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,64
HL-2026-00759,2026-03-21 00:33:24,11,Dindigul,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,63
HL-2026-00760,2024-10-01 18:34:58,1,Chennai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,73
HL-2026-00761,2025-04-25 00:54:42,18,Tiruvallur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,69
HL-2026-00762,2025-06-09 20:45:07,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,69
HL-2026-00763,2025-09-29 01:19:43,24,Nilgiris,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,80
HL-2026-00764,2026-08-03 12:30:29,29,Sivaganga,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,78
HL-2026-00765,2025-12-27 03:14:27,14,Kanniyakumari,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,70
HL-2026-00766,2025-08-10 11:26:55,12,Thanjavur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,88
HL-2026-00767,2024-12-28 07:08:12,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,70
HL-2026-00768,2026-08-20 00:47:18,27,Perambalur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,62
HL-2026-00769,2025-03-21 19:01:22,21,Kallakurichi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,70
HL-2026-00770,2025-11-23 01:18:51,10,Krishnagiri,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,88
HL-2026-00771,2026-01-01 22:35:41,12,Thanjavur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,71
HL-2026-00772,2025-11-15 19:24:51,14,Kanniyakumari,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,71
HL-2026-00773,2025-08-30 13:06:36,29,Sivaganga,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,66
HL-2026-00774,2025-05-21 20:42:41,36,Ranipet,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,63
HL-2026-00775,2026-08-08 00:15:50,36,Ranipet,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,72
HL-2026-00776,2024-11-24 23:59:08,16,Kancheepuram,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,63
HL-2026-00777,2024-10-03 21:30:22,15,Tenkasi,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,83
HL-2026-00778,2025-08-21 19:06:41,36,Ranipet,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,81
HL-2026-00779,2025-10-29 08:20:01,31,Virudhunagar,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,78
HL-2026-00780,2026-08-10 07:47:02,33,Thiruvarur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,65
HL-2026-00781,2026-07-09 00:43:22,10,Krishnagiri,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,64
HL-2026-00782,2025-04-14 20:21:21,18,Tiruvallur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,79
HL-2026-00783,2025-08-16 12:24:47,2,Coimbatore,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,62
HL-2026-00784,2026-02-09 00:55:29,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,65
HL-2026-00785,2026-05-17 07:29:53,6,Tirunelveli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,69
HL-2026-00786,2025-03-05 21:09:47,17,Chengalpattu,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,73
HL-2026-00787,2025-12-06 19:28:53,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,67
HL-2026-00788,2025-12-15 19:42:13,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,66
HL-2026-00789,2025-01-23 08:37:19,15,Tenkasi,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,87
HL-2026-00790,2026-03-29 02:46:26,28,Pudukkottai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,62
HL-2026-00791,2026-07-13 00:33:03,21,Kallakurichi,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,62
HL-2026-00792,2025-08-05 06:47:24,1,Chennai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,72
HL-2026-00793,2026-07-08 23:53:17,21,Kallakurichi,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,69
HL-2026-00794,2025-04-09 10:42:49,6,Tirunelveli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,67
HL-2026-00795,2026-03-20 13:29:06,26,Ariyalur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,72
HL-2026-00796,2025-12-08 14:38:07,3,Madurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,62
HL-2026-00797,2025-01-26 08:57:52,6,Tirunelveli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,84
HL-2026-00798,2024-09-22 00:14:43,35,Mayiladuthurai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,80
HL-2026-00799,2025-07-14 01:34:53,10,Krishnagiri,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,62
HL-2026-00800,2026-04-11 23:53:35,34,Nagapattinam,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,82
HL-2026-00801,2026-05-23 17:16:16,34,Nagapattinam,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,84
HL-2026-00802,2026-08-12 02:32:05,16,Kancheepuram,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,87
HL-2026-00803,2025-04-09 05:33:50,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,71
HL-2026-00804,2026-03-01 19:04:12,34,Nagapattinam,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,79
HL-2026-00805,2025-03-31 01:11:13,10,Krishnagiri,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,74
HL-2026-00806,2025-01-14 14:45:38,12,Thanjavur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,81
HL-2026-00807,2025-05-11 07:17:29,20,Viluppuram,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,76
HL-2026-00808,2026-06-24 17:28:29,15,Tenkasi,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,72
HL-2026-00809,2024-12-25 21:12:13,12,Thanjavur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,83
HL-2026-00810,2026-05-23 08:29:51,16,Kancheepuram,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,62
HL-2026-00811,2025-11-13 10:28:41,8,Erode,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,86
HL-2026-00812,2025-07-17 06:04:44,10,Krishnagiri,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,71
HL-2026-00813,2025-01-17 12:14:55,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,77
HL-2026-00814,2026-02-14 00:05:40,7,Tiruppur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,71
HL-2026-00815,2025-08-25 17:18:55,4,Salem,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,70
HL-2026-00816,2025-12-31 15:50:21,25,Karur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,78
HL-2026-00817,2025-03-07 23:01:39,25,Karur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,69
HL-2026-00818,2024-10-14 12:35:16,1,Chennai,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,86
HL-2026-00819,2025-03-28 20:38:38,36,Ranipet,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,83
HL-2026-00820,2026-03-21 20:21:31,21,Kallakurichi,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,70
HL-2026-00821,2025-05-17 00:02:51,23,Namakkal,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,73
HL-2026-00822,2025-09-09 13:34:48,19,Cuddalore,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,65
HL-2026-00823,2025-04-01 03:54:03,2,Coimbatore,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,70
HL-2026-00824,2025-11-19 06:32:13,3,Madurai,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,71
HL-2026-00825,2025-10-19 03:03:13,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,70
HL-2026-00826,2025-08-09 18:57:36,28,Pudukkottai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,77
HL-2026-00827,2024-10-15 19:25:58,15,Tenkasi,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,67
HL-2026-00828,2025-01-15 03:33:47,27,Perambalur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,67
HL-2026-00829,2025-07-23 06:26:01,18,Tiruvallur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,70
HL-2026-00830,2025-07-08 17:16:32,36,Ranipet,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,66
HL-2026-00831,2025-06-12 05:35:04,23,Namakkal,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,77
HL-2026-00832,2024-10-21 06:38:34,26,Ariyalur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,62
HL-2026-00833,2026-07-05 18:24:23,36,Ranipet,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,82
HL-2026-00834,2024-10-08 01:38:26,4,Salem,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,81
HL-2026-00835,2025-12-10 14:25:06,33,Thiruvarur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,60
HL-2026-00836,2026-02-19 03:32:28,7,Tiruppur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,69
HL-2026-00837,2025-03-26 16:07:43,19,Cuddalore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,72
HL-2026-00838,2025-07-26 17:33:40,21,Kallakurichi,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,84
HL-2026-00839,2025-07-09 07:09:30,23,Namakkal,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,77
HL-2026-00840,2024-10-26 15:38:09,38,Tiruvannamalai,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,79
HL-2026-00841,2026-04-23 09:36:37,36,Ranipet,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,77
HL-2026-00842,2025-02-14 06:37:51,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,75
HL-2026-00843,2026-04-29 12:11:01,32,Theni,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,74
HL-2026-00844,2026-08-15 09:13:25,25,Karur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,70
HL-2026-00845,2025-12-04 08:11:19,18,Tiruvallur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,73
HL-2026-00846,2024-12-05 03:31:23,10,Krishnagiri,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,71
HL-2026-00847,2025-07-18 00:17:59,17,Chengalpattu,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,78
HL-2026-00848,2025-07-21 00:56:33,18,Tiruvallur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,77
HL-2026-00849,2024-10-18 10:00:01,30,Ramanathapuram,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,62
