enforcement_id,district_id,district_name,activity_timestamp,operation_type,outcome_summary,enforcing_agency,data_integrity_score
ENF-2026-00610,8,Erode,2025-07-08 04:46:52,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00611,33,Thiruvarur,2025-07-19 16:52:55,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,99
ENF-2026-00612,9,Vellore,2024-12-27 20:30:34,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,97
ENF-2026-00613,14,Kanniyakumari,2025-04-05 05:45:15,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00614,25,Karur,2024-10-24 00:30:33,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00615,14,Kanniyakumari,2025-04-26 06:04:34,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00616,21,Kallakurichi,2026-07-12 01:14:27,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00617,33,Thiruvarur,2025-12-22 03:36:17,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00618,10,Krishnagiri,2025-12-11 23:36:30,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,96
ENF-2026-00619,28,Pudukkottai,2024-11-14 06:28:29,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00620,8,Erode,2025-03-23 12:52:52,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00621,23,Namakkal,2026-02-16 08:29:28,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00622,2,Coimbatore,2025-07-08 16:17:28,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,95
ENF-2026-00623,36,Ranipet,2025-05-16 23:57:32,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00624,34,Nagapattinam,2025-01-30 00:11:41,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00625,37,Tirupathur,2025-10-17 20:20:25,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00626,19,Cuddalore,2026-01-24 07:23:52,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00627,18,Tiruvallur,2025-03-05 03:29:35,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,89
ENF-2026-00628,13,Thoothukudi,2025-10-02 00:23:47,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,95
ENF-2026-00629,28,Pudukkottai,2025-06-21 18:58:58,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00630,4,Salem,2026-06-09 20:51:37,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00631,12,Thanjavur,2026-03-26 18:15:02,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00632,26,Ariyalur,2026-03-25 17:54:24,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00633,38,Tiruvannamalai,2026-06-20 16:41:28,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00634,21,Kallakurichi,2025-01-11 20:29:30,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00635,31,Virudhunagar,2025-04-15 09:32:37,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00636,7,Tiruppur,2026-03-03 02:52:20,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00637,28,Pudukkottai,2024-10-10 10:30:10,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00638,13,Thoothukudi,2026-05-05 08:39:13,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,88
ENF-2026-00639,18,Tiruvallur,2025-12-06 03:09:13,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00640,1,Chennai,2025-09-26 06:27:01,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00641,6,Tirunelveli,2024-12-13 05:36:52,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,89
ENF-2026-00642,15,Tenkasi,2025-12-05 09:02:16,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,98
ENF-2026-00643,10,Krishnagiri,2024-12-17 13:05:20,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00644,9,Vellore,2026-02-10 19:12:44,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00645,22,Dharmapuri,2025-09-16 02:18:28,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00646,28,Pudukkottai,2025-07-25 23:07:04,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00647,1,Chennai,2025-01-17 23:20:37,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00648,1,Chennai,2025-12-15 19:15:08,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,96
ENF-2026-00649,2,Coimbatore,2026-06-28 04:56:31,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,98
ENF-2026-00650,25,Karur,2026-06-17 14:58:25,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00651,16,Kancheepuram,2025-11-23 21:21:47,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,98
ENF-2026-00652,16,Kancheepuram,2026-04-30 12:04:45,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00653,23,Namakkal,2025-06-23 07:17:02,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00654,18,Tiruvallur,2025-06-23 04:27:13,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00655,6,Tirunelveli,2025-09-06 22:32:56,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00656,26,Ariyalur,2025-07-22 11:54:39,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00657,18,Tiruvallur,2025-06-28 08:57:11,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00658,18,Tiruvallur,2025-08-11 21:18:30,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00659,11,Dindigul,2024-11-30 16:18:52,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00660,18,Tiruvallur,2025-04-28 14:42:44,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00661,16,Kancheepuram,2026-02-24 04:03:57,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,95
ENF-2026-00662,7,Tiruppur,2024-12-18 00:46:12,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00663,17,Chengalpattu,2025-02-28 03:28:24,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00664,36,Ranipet,2025-02-01 11:41:45,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,95
ENF-2026-00665,14,Kanniyakumari,2026-02-28 16:12:22,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00666,4,Salem,2025-10-02 17:07:30,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,87
ENF-2026-00667,36,Ranipet,2024-12-31 15:06:11,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,96
ENF-2026-00668,29,Sivaganga,2025-05-23 16:43:55,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00669,20,Viluppuram,2025-09-09 19:59:15,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00670,16,Kancheepuram,2026-05-30 20:56:37,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00671,5,Tiruchirappalli,2025-10-18 23:17:40,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00672,11,Dindigul,2025-08-27 20:49:59,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00673,6,Tirunelveli,2025-04-02 20:06:24,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00674,6,Tirunelveli,2025-12-19 20:09:39,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00675,32,Theni,2025-10-01 00:01:07,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00676,4,Salem,2025-04-27 19:54:52,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,91
ENF-2026-00677,35,Mayiladuthurai,2026-08-13 11:51:17,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,89
ENF-2026-00678,18,Tiruvallur,2025-10-11 07:00:52,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00679,19,Cuddalore,2024-12-01 18:59:09,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00680,1,Chennai,2026-02-04 10:03:52,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00681,35,Mayiladuthurai,2025-02-22 22:42:34,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00682,11,Dindigul,2025-04-15 14:51:41,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00683,16,Kancheepuram,2025-04-06 15:24:44,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00684,30,Ramanathapuram,2024-12-08 00:27:18,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00685,37,Tirupathur,2025-09-13 19:40:08,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,90
ENF-2026-00686,13,Thoothukudi,2025-08-11 22:59:13,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00687,15,Tenkasi,2025-09-06 06:14:20,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00688,2,Coimbatore,2024-10-21 18:32:47,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,87
ENF-2026-00689,11,Dindigul,2025-12-05 09:45:10,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00690,35,Mayiladuthurai,2025-07-03 13:56:08,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00691,3,Madurai,2024-10-15 04:00:17,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00692,31,Virudhunagar,2026-02-20 18:10:56,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00693,15,Tenkasi,2025-03-05 03:41:50,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00694,19,Cuddalore,2024-10-09 15:50:58,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00695,37,Tirupathur,2026-02-21 00:11:26,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00696,3,Madurai,2025-03-26 20:25:26,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,93
ENF-2026-00697,19,Cuddalore,2026-02-18 00:12:04,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00698,3,Madurai,2026-01-15 18:32:23,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00699,34,Nagapattinam,2025-02-11 04:16:42,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00700,26,Ariyalur,2024-12-17 19:17:13,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00701,35,Mayiladuthurai,2026-06-22 00:30:56,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00702,9,Vellore,2024-10-15 20:49:05,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00703,17,Chengalpattu,2024-10-21 10:47:36,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00704,38,Tiruvannamalai,2026-01-10 16:10:08,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,88
ENF-2026-00705,5,Tiruchirappalli,2025-08-09 17:14:12,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00706,31,Virudhunagar,2024-11-23 21:53:02,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,91
ENF-2026-00707,36,Ranipet,2026-08-15 11:11:06,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00708,38,Tiruvannamalai,2026-06-07 03:36:13,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00709,31,Virudhunagar,2025-02-06 04:08:24,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,92
ENF-2026-00710,19,Cuddalore,2025-06-16 09:48:33,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00711,32,Theni,2025-05-11 19:30:31,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00712,7,Tiruppur,2024-11-28 18:27:26,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00713,9,Vellore,2025-03-07 04:49:43,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00714,16,Kancheepuram,2025-11-02 03:06:30,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00715,24,Nilgiris,2024-11-15 21:44:28,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00716,27,Perambalur,2025-05-18 08:47:23,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,86
ENF-2026-00717,32,Theni,2025-07-22 11:12:19,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00718,34,Nagapattinam,2026-01-27 03:52:21,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00719,6,Tirunelveli,2025-11-07 15:56:11,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,99
ENF-2026-00720,33,Thiruvarur,2026-02-13 13:56:07,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00721,24,Nilgiris,2024-10-16 20:59:44,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00722,1,Chennai,2026-04-11 08:55:24,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,96
ENF-2026-00723,27,Perambalur,2025-05-27 02:46:43,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00724,19,Cuddalore,2026-07-07 08:34:42,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00725,25,Karur,2025-01-31 07:19:06,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,98
ENF-2026-00726,31,Virudhunagar,2025-04-26 17:49:23,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00727,5,Tiruchirappalli,2025-07-19 21:37:53,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00728,10,Krishnagiri,2025-11-11 02:37:33,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00729,25,Karur,2025-11-23 15:12:30,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,94
ENF-2026-00730,13,Thoothukudi,2026-04-30 19:51:37,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00731,6,Tirunelveli,2025-11-14 00:22:41,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00732,36,Ranipet,2025-12-15 21:01:37,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00733,35,Mayiladuthurai,2025-11-06 02:44:36,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,92
ENF-2026-00734,22,Dharmapuri,2026-06-06 06:35:54,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00735,28,Pudukkottai,2025-11-21 17:23:43,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00736,19,Cuddalore,2026-04-04 09:45:02,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00737,28,Pudukkottai,2025-04-03 13:43:05,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,89
ENF-2026-00738,15,Tenkasi,2025-04-29 04:38:36,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00739,33,Thiruvarur,2026-05-23 02:50:40,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,99
ENF-2026-00740,15,Tenkasi,2024-10-31 00:28:42,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00741,17,Chengalpattu,2026-03-14 06:49:01,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00742,1,Chennai,2026-02-02 20:31:07,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00743,26,Ariyalur,2025-07-15 17:29:05,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,99
ENF-2026-00744,8,Erode,2025-04-13 18:45:36,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00745,33,Thiruvarur,2026-07-28 17:20:58,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00746,2,Coimbatore,2026-06-26 22:07:36,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00747,7,Tiruppur,2025-03-15 05:58:53,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,98
ENF-2026-00748,31,Virudhunagar,2026-08-05 18:05:15,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00749,35,Mayiladuthurai,2025-04-04 16:58:10,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00750,36,Ranipet,2024-11-12 15:44:49,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,89
ENF-2026-00751,8,Erode,2025-03-09 07:43:52,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00752,29,Sivaganga,2025-11-09 10:23:14,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,85
ENF-2026-00753,33,Thiruvarur,2025-06-21 15:05:50,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,97
ENF-2026-00754,31,Virudhunagar,2026-05-14 02:34:36,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00755,32,Theni,2026-01-14 19:51:23,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00756,7,Tiruppur,2025-03-06 01:35:30,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00757,13,Thoothukudi,2025-12-15 03:30:18,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00758,17,Chengalpattu,2026-04-16 00:00:45,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00759,24,Nilgiris,2024-11-03 08:29:29,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00760,2,Coimbatore,2026-06-05 10:51:09,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,96
ENF-2026-00761,9,Vellore,2025-12-04 16:49:05,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,88
